X,Y
41,-153
46,-217
20,-154
23,-184
10,-155
6,-203
-37,-209
-65,-214
-42,-261
-35,-274
-49,-276
-8,-236
-4,-240
15,-250
-5,-244
56,-219
-9,-275
-42,-247
-44,-263
-2,-228
-86,-275
-21,-287
-31,-233
-17,-312
-56,-308
-87,-252
-69,-258
-33,-304
-81,-254
-24,-373
-87,-205
0,-276
-33,-159
-23,-292
11,-297
-47,-337
-38,-291
-32,-183
-55,-308
50,-302
-37,-189
-14,-215
24,-440
-45,-312
-122,-334
-34,-425
82,-274
-51,-327
93,-367
-98,-303
-35,-391
-41,-336
-22,-355
-32,-303
63,-290
-4,-396
-79,-324
-62,-173
104,-408
-64,-364
7,-221
-40,-319
-5,-446
-50,-257
59,-399
64,-260
51,-381
-58,-230
111,-323
-106,-159
-26,-350
-83,-319
-26,-337
-88,-453
40,-284
-90,-366
-105,-340
-163,-365
42,-98
-5,-352
110,-247
-162,-231
54,-118
27,-298
-153,-255
59,-287
-81,-540
175,-154
-109,-518
-60,-76
70,-346
-58,-351
11,-265
36,-333
114,-294
-100,-125
-100,-543
-193,-241
-51,-75
-16,-634
-54,-523
-201,26
248,-271
-94,-559
223,-300
-16,-137
-7,-277
-194,-255
-18,-510
51,-50
-273,-251
393,99
282,-125
-207,-203
221,-148
177,-168
-153,-673
95,220
-8,-401
144,-385
-63,-101
-169,-297
88,64
154,-88
-197,-55
-249,-368
177,-14
30,-329
-59,-325
65,33
454,-411
-404,-369
298,-244
-11,18
396,-148
101,-238
294,66
-89,38
229,-63
-53,-83
-71,-587
74,-5
-175,-102
211,-149
-246,-118
-102,-281
-17,19
726,20
200,-32
-365,26
-97,-414
16,91
163,-25
42,-230
149,-331
-85,182
56,-165
-118,-110
-475,-211
-200,319
53,80
-322,-83
504,-148
200,-48
797,24
324,77
64,-61
-433,79
-97,-230
99,261
296,165
462,-201
125,440
-340,40
-123,199
45,-365
-383,-38
-243,-615
164,602
-568,-299
402,133
622,398
179,-273
594,232
818,-84
-110,-226
187,274
-296,132
75,-312
294,116
-293,-72
682,164
464,376
178,1
108,27
88,712
-52,324
91,190
17,-497
222,291
29,-176
-50,212
95,139
185,-27
506,216
72,522
-75,-334
-101,68
203,270
-151,329
436,490
-85,-299
496,-256
269,15
-1025,-213
164,525
-334,255
276,158
175,47
-722,117
-252,242
163,203
121,123
117,73
53,180
72,164
-40,252
383,546
273,205
-463,169
-380,396
455,526
341,155
-99,467
-262,246
-56,243
-213,139
43,266
192,496
3,156
21,718
-179,-43
-314,528
-31,-128
-162,419
263,578
-772,257
117,279
94,407
-151,181
135,625
-50,302
73,215
-80,229
108,489
-194,160
385,510
244,486
-172,173
95,40
233,506
15,185
120,220
-32,389
113,402
152,593
-46,400
187,642
225,388
-111,473
126,390
158,527
310,540
70,544
46,598
5,526
109,474
-10,403
-178,501
123,342
-198,316
-206,624
187,441
144,301
43,347
-27,561
-29,261
-48,328
13,443
121,466
-43,401
-53,538
14,335
74,462
-11,384
15,528
-63,475
25,461
16,286
12,491
-11,345
-24,513
81,474
3,389
72,481
71,479
-36,442
69,487
-63,478
51,444
-95,469
-23,357
-68,500
-90,412
-120,514
-53,294
-112,410
-57,418
-115,349
-110,336
-75,350
-73,342
-89,361
-23,356
-75,343
-63,318
-54,370
-77,303
-42,352
-34,330
-4,393
-2,334
-47,362
10,345
-23,366
