X,Y
-1,-1
-1,-2
-1,1
-11,-4
-15,-5
-8,-6
-10,-5
-5,-6
-8,-1
-5,-4
-4,1
-2,-3
-1,-3
-10,-5
-8,-6
-5,-1
-11,-4
-9,-2
-5,-3
-6,-2
-8,-5
-5,-3
-10,-6
-5,2
-6,-7
-9,-1
-20,3
-179,76
-302,149
-251,107
-149,40
-115,-14
-81,-63
-43,-74
-3,-79
14,-74
6,-66
-4,-51
-2,-38
16,-29
-5,-13
-31,-12
-47,-1
-47,-8
-53,-3
-54,0
-52,0
-48,-2
-45,-6
-46,-5
-58,-16
-54,-7
-52,-3
-46,-15
-50,-11
-63,-16
-58,-11
-68,-12
-47,-22
-54,-14
-49,-9
-46,-15
-52,-5
-55,-12
-71,-6
-47,-4
-50,2
-44,-4
-56,-3
-44,-5
-9,-8
-13,2
-22,3
-35,-16
-25,-13
-56,-8
-69,-9
-49,-5
-51,-5
-53,-5
-57,-7
-61,-2
-51,-5
-35,10
-42,-6
-51,4
-23,-11
-40,-3
-42,-11
-32,2
-25,-16
-5,3
-32,-11
-29,7
-4,3
-23,-10
-64,-1
-51,-5
-20,-8
-47,19
6,14
-7,0
-23,-11
-20,16
-69,-12
-45,1
-18,-4
-17,13
-17,9
-23,-1
-34,0
-41,-18
-79,-9
-47,12
-29,3
-37,16
-36,10
-57,-24
-47,-2
-27,-1
-8,25
-60,-15
-74,1
-49,6
-35,8
-54,0
-62,-9
-48,24
-47,-8
-57,-22
-49,-3
-20,15
-33,-2
-40,-31
-20,-15
7,17
-43,6
-40,13
-43,0
-20,-24
-22,-2
-56,23
-29,-9
-19,-10
-28,13
-31,-7
-33,-24
-45,-1
-38,7
-39,-11
-33,3
-35,14
-47,4
-12,6
-68,-23
-45,13
-15,-8
-46,-4
-41,5
-22,4
-34,6
-25,0
-92,6
-53,-33
-11,2
-16,5
-50,-8
-3,1
1,10
-11,-36
-6,55
-53,3
-23,-5
-32,-4
-34,0
-37,-7
6,24
-25,-18
-50,18
-18,10
-51,-19
-14,7
-35,11
-71,-16
-16,0
-22,-8
-7,1
39,-25
2,32
-6,-15
-12,-21
23,7
13,-20
-51,11
15,-27
15,-48
-28,42
-38,-25
-39,-20
-70,68
-12,-34
-39,11
-49,-10
-68,27
-54,-17
-38,-22
-12,-6
-3,-9
-1,-31
5,-7
13,-23
-13,-6
-77,15
-43,6
-73,-5
-27,23
14,-21
-39,10
-76,-48
-64,-40
16,-47
-11,-14
-32,-19
29,8
14,0
-57,-2
-49,-19
-2,-53
-25,5
-30,9
-44,-37
-9,19
10,-26
-39,-10
-15,47
-14,-68
-2,36
-31,-35
-18,7
-18,19
7,-10
-5,-3
-22,-11
-5,39
0,-26
-3,-16
-20,-12
-32,-3
-37,35
-7,16
-8,-29
-16,4
11,60
-32,-45
-47,8
-74,-23
42,-32
-52,13
-58,-26
-11,-6
10,-6
-46,0
-3,-8
-10,16
-47,8
7,3
6,13
-32,65
-23,-22
26,-27
-45,18
-16,-26
-17,-41
-78,15
-33,-32
-16,-63
-10,17
-5,32
0,-9
-9,-7
10,35
15,-12
2,-30
-39,16
12,-34
-3,12
12,13
-6,26
-54,-11
22,-4
28,-53
-14,18
11,-30
-22,33
-38,6
-17,-26
9,12
37,4
-8,8
14,-20
-28,1
9,26
-40,-13
-38,30
8,-29
5,3
19,-27
-66,46
-10,-28
5,-58
-15,-14
27,29
13,-32
18,9
22,18
32,-6
-7,28
14,28
25,-22
19,-3
-29,3
21,-14
5,3
33,10
-7,-18
8,-27
27,18
-6,5
-23,-12
-22,9
-18,12
7,6
-1,12
-12,7
-13,39
-6,-23
14,-29
-51,-1
5,-26
-39,-8
-16,20
11,-42
-19,35
-10,-15
10,19
-14,19
20,-20
6,-6
-36,6
-3,-4
-34,10
-25,20
-27,-51
-15,27
-28,-15
-31,34
-20,-62
-24,23
17,-10
-31,22
21,-18
-35,-44
-6,-15
23,30
-22,-47
-42,2
19,16
-4,-38
-50,16
-62,-14
6,-35
2,-9
-29,14
10,17
-30,-5
18,15
22,-58
-46,17
-64,-26
-9,17
1,-12
-19,-67
1,36
-20,-34
37,9
-8,51
-3,-54
-8,-1
-9,28
21,-22
-21,-13
-34,21
-25,-42
-20,-37
22,-14
-46,14
-35,0
-19,-15
-40,-25
-14,-2
-1,-14
7,19
-4,-12
-20,-31
7,-16
18,-26
3,18
36,-41
-40,-23
3,-18
-16,-22
-23,7
43,21
-6,13
-48,11
-24,-5
10,-42
30,-15
1,22
-51,-8
9,-55
-71,41
26,-15
-48,-63
-44,22
-43,-32
21,-20
-4,30
25,4
-18,5
27,-35
12,-19
-9,36
-7,3
-9,-42
-11,45
7,-101
-60,-35
-35,-11
-37,39
20,-39
14,28
-3,17
-21,-10
2,9
-13,-39
-20,-16
1,12
-34,27
-17,-1
16,-9
-57,1
-30,-3
32,-34
-29,49
1,-20
9,9
15,14
-7,3
-15,-36
-28,-33
-16,24
5,8
-88,5
6,-23
-62,-18
-20,64
-27,16
9,-89
35,24
-41,50
14,-64
24,34
17,-31
-44,2
38,8
23,2
57,-1
5,31
-40,-31
-13,-5
26,-16
-1,2
-38,19
-11,20
14,-20
15,8
-33,-5
59,19
15,1
-30,4
-22,0
-8,-51
-38,1
-6,-8
3,7
-1,-8
-4,-61
10,57
-10,28
-8,-43
19,-34
-58,-8
2,-22
14,16
-4,-43
-4,6
58,-17
-45,-36
-11,-16
-14,-5
24,37
27,-6
32,5
-12,19
-16,-71
9,45
11,-5
12,-34
8,10
-13,21
-4,10
37,-7
7,14
-23,24
-61,-68
30,-6
-27,3
-31,-32
21,3
-13,-15
32,11
-35,15
-37,-32
-41,-42
3,-7
3,-4
-27,-26
-26,21
-4,16
-25,-24
-19,-9
-28,20
0,-3
14,-36
-10,16
-42,-37
0,13
1,-55
-6,9
-22,-7
-22,-31
-37,10
-26,1
-52,-25
5,-27
6,23
-10,-29
7,12
1,-27
-4,20
-56,-40
-30,-16
-35,20
-2,-15
-50,-47
27,-5
-20,8
-36,-29
15,-1
-48,23
-33,-28
-15,-7
1,-11
15,-10
16,-3
-45,47
-26,-26
-7,-29
-30,14
-71,-47
-24,-29
-7,2
-40,-5
-6,-25
35,4
12,-3
-63,13
0,-42
10,6
-1,-2
25,-10
-38,-18
-21,16
18,-13
-49,-23
9,-4
-23,15
7,-21
17,-10
-7,15
14,-27
13,23
29,-38
15,28
-41,-63
-7,-72
42,45
-55,-18
-47,-6
-102,-59
-49,12
-46,-1
-37,-13
22,-16
-68,-28
9,19
45,-27
-28,4
11,17
9,20
28,-37
-15,3
-46,-32
-90,36
-41,-63
-49,-45
-26,38
-47,-57
-35,20
-57,30
-25,-29
-12,-4
-48,37
14,-54
-12,-19
-40,32
-14,5
55,13
-23,-30
-44,-2
-36,-16
-27,18
-71,-7
-26,18
8,-25
74,-12
-3,9
-13,-16
13,-42
-49,-28
0,36
-21,-28
-53,-50
25,-5
-97,108
0,-73
-19,6
25,42
-41,27
-32,-57
-11,-14
3,-44
-25,33
25,-46
-70,42
-11,-56
-7,-21
41,49
68,8
-38,-1
-35,-43
-18,-45
-17,-30
-3,9
-16,-16
4,4
-23,-8
38,-24
-33,-24
-10,9
-11,-55
-9,7
-10,34
29,41
-15,-33
-45,-24
66,-47
-58,59
-52,26
-57,-98
-71,65
59,-27
54,-36
-26,54
45,-7
-22,-55
16,1
-47,-39
21,-32
-6,3
-43,44
-11,-53
-10,-5
-14,79
27,-15
24,-21
14,49
49,17
-64,-95
-23,45
33,-17
-42,26
23,23
43,-9
28,7
17,-56
-46,43
-26,-44
16,20
1,-6
59,41
-46,-8
43,19
9,-6
-39,18
-24,-75
9,-12
19,51
-4,-16
-24,-9
45,-30
33,-38
-3,64
-24,11
-72,3
45,-25
71,25
-32,-11
-1,19
14,-14
-29,-38
26,11
-18,-57
22,56
44,-33
-35,-12
28,-6
44,43
-41,10
-6,-4
-61,12
8,10
-38,-32
1,-14
-5,1
-36,39
-8,14
36,-10
-20,11
-3,0
-23,-17
62,45
32,-44
-28,53
10,-18
-56,-22
-39,-33
-2,14
13,53
-33,-38
-40,6
-25,-16
40,41
19,6
-33,-31
-11,-39
-15,-21
-17,-35
19,12
17,-21
-50,16
-39,-49
-40,12
24,-13
-74,9
9,8
-28,-46
-43,38
-65,-23
-48,-37
-47,-16
-41,-17
-22,17
-32,-24
13,-65
-14,16
-43,-83
-57,2
-22,10
-82,-70
-111,-18
-48,25
-23,-20
-91,-48
-59,21
-13,-19
-34,14
-47,-21
-10,-52
-43,-43
-35,26
-78,-78
-41,18
-25,-17
-32,61
-24,-45
-60,24
21,-29
-54,-109
-54,5
-2,-50
7,6
-54,-80
-56,39
-63,-32
-22,40
-26,-38
12,-13
9,59
-2,-42
-1,28
14,-77
63,92
-59,-77
0,34
-21,-39
12,28
-50,-32
45,-1
-14,23
-52,-62
15,98
-15,29
71,-69
46,121
84,-95
-9,45
-10,-4
52,31
-118,27
88,-55
-12,39
15,-14
95,38
72,101
38,-33
8,50
12,-70
75,138
31,-30
-14,0
72,-17
111,57
48,-23
56,79
-63,7
39,-65
55,67
104,-8
37,-25
85,78
25,-22
74,40
73,106
84,21
50,-11
32,33
125,-3
38,34
81,2
77,-36
6,91
82,22
38,49
62,2
35,-12
18,62
5,12
112,20
141,57
87,-17
84,60
128,14
54,-28
60,6
12,-8
50,31
12,31
68,40
48,36
18,12
71,2
36,40
5,14
51,15
50,21
67,11
28,5
21,35
78,-13
57,14
73,-6
17,11
82,-7
52,-12
51,41
18,44
3,4
-2,-3
69,27
34,9
5,-32
-16,28
57,-4
31,-4
41,35
53,30
28,-51
37,30
41,-13
75,31
36,6
-27,2
-1,21
46,28
30,-38
27,9
-5,12
36,-11
57,32
-2,-24
8,8
62,-42
15,13
37,-23
11,0
17,16
-13,-1
11,25
58,2
48,-6
-15,24
11,-31
35,-12
36,12
-22,-9
33,16
72,-32
16,0
-42,-16
-18,4
4,-6
-25,17
38,-1
12,15
16,3
36,8
36,30
61,-6
35,-6
11,-18
-16,-4
8,10
19,-26
35,39
32,-15
21,18
-28,-16
11,20
-13,-38
20,-6
-28,9
12,-7
21,-12
4,-3
17,-28
-30,1
-17,-9
49,-10
-14,16
22,7
-27,-9
28,-9
63,-11
-12,-12
-5,-31
-21,3
-18,8
12,-5
-14,-5
-34,-39
-43,1
-43,8
-1,-7
62,-15
-45,18
1,-54
-10,-32
12,14
26,-7
-30,7
-4,-4
-53,-10
38,11
13,-3
-50,-11
-47,-16
-9,12
42,-14
-1,10
-6,-2
15,-12
14,-9
-31,9
-19,-13
-6,-9
7,8
-10,-24
17,-4
18,16
22,5
18,9
-15,5
37,24
35,-6
18,10
10,7
-17,1
-15,-22
12,6
27,26
20,18
56,13
26,7
8,9
14,12
9,-7
-3,-6
15,-11
68,-1
25,5
24,20
51,26
44,17
25,20
39,10
25,6
24,-11
45,6
45,2
32,3
40,4
18,14
32,20
33,18
35,11
40,6
30,4
33,4
32,33
16,-12
20,22
59,15
81,9
45,5
46,16
25,29
42,9
58,10
39,0
25,0
18,9
44,10
47,30
47,34
56,14
74,18
79,9
66,3
62,16
40,24
32,12
38,20
56,16
55,13
49,2
37,7
40,13
40,17
41,19
31,22
21,29
20,23
21,18
27,11
33,7
37,2
35,-2
34,5
16,14
18,21
11,28
4,40
2,34
6,40
2,39
0,40
4,25
14,5
10,9
13,13
10,17
2,23
6,21
2,28
10,20
2,23
1,32
17,24
10,36
7,37
8,28
8,26
4,23
5,12
9,13
7,34
11,45
14,43
4,44
1,33
6,41
1,26
5,23
15,16
16,2
2,-2
11,-6
1,22
6,32
-3,63
12,58
26,41
16,46
9,36
20,31
15,36
19,27
12,37
12,30
25,33
12,31
16,67
16,56
16,44
24,67
17,49
19,50
10,-9
2,18
17,10
10,9
16,36
27,54
45,75
28,71
37,62
32,57
37,42
19,57
2,34
22,35
34,23
17,33
9,25
24,24
31,58
32,30
50,64
18,75
35,73
9,20
61,78
23,49
20,33
47,65
39,67
50,50
33,58
5,42
49,62
15,56
51,45
66,78
54,57
39,42
14,72
58,80
79,55
38,54
51,72
44,21
47,105
35,71
63,54
60,78
70,62
16,13
30,35
35,108
34,-27
26,65
11,10
53,47
65,182
42,65
12,94
58,-33
51,66
38,91
16,16
45,10
22,36
17,102
7,8
47,128
15,58
18,44
28,69
46,33
0,113
4,-2
4,57
59,84
75,45
7,108
4,-1
11,31
-12,86
10,11
29,7
-25,96
-13,54
34,38
-34,111
59,83
-23,36
21,115
12,69
33,83
42,1
13,83
-4,18
74,92
-8,54
78,63
42,84
-3,67
69,60
45,115
24,7
-2,56
11,45
39,5
14,80
12,146
29,22
22,81
64,114
56,63
49,44
35,16
39,43
-16,21
89,-28
77,171
89,-35
65,104
-7,16
105,81
17,1
56,132
17,-49
82,156
-9,-44
105,77
20,20
18,39
7,30
76,5
60,106
29,96
59,131
14,11
57,-100
-95,29
22,-6
11,124
84,32
-24,-4
61,129
-12,-18
-60,11
-99,-61
-15,32
34,23
-77,-35
-149,-20
