X,Y
-27,-2
-80,18
-249,65
-344,111
-335,129
-291,106
-261,92
-249,63
-196,33
-142,13
-137,-7
-113,-16
-100,-43
-87,-36
-89,-43
-92,-43
-91,-50
-93,-49
-103,-26
-79,-9
-71,-13
-70,4
-74,11
-88,-22
-146,-19
-194,3
-193,-11
-159,-2
-159,14
-131,11
-89,-28
-85,4
-56,-24
-86,4
-74,-2
-119,-51
-81,5
-130,-9
-142,12
-110,-29
-117,-22
-132,-24
-136,33
-108,-47
-135,29
-116,-3
-143,-46
-163,6
-130,0
-160,-6
-118,-24
-132,-8
-162,6
-108,-22
-136,30
-153,-29
-126,2
-139,17
-153,3
-151,-27
-150,-27
-161,47
-117,-23
-129,-11
-130,-37
-165,33
-154,-28
-101,-13
-143,30
-150,-9
-158,-19
-135,-26
-109,-2
-142,-64
-116,-31
-101,-9
-164,-50
-132,40
-75,31
-130,-66
-153,3
-124,-29
-111,2
-119,-43
-170,23
-83,-23
-164,-57
-145,58
-73,-86
-128,6
-94,-35
-151,108
-152,6
-116,-93
-145,67
-208,-31
-122,10
-144,-18
-108,54
-149,-75
-87,55
-79,-188
-210,110
-136,-59
-110,-10
-27,84
-133,-72
-93,-123
-208,1
-183,-35
-75,19
-65,-77
-189,80
-136,19
-94,-14
-216,-137
-189,39
-154,31
-88,-61
-72,34
-143,-124
-197,75
-44,44
-117,-90
-91,24
-90,-15
-91,-83
-261,-62
-211,16
-69,52
-110,29
-131,-162
-118,-101
6,-4
-175,10
-121,79
-63,-135
-118,16
-157,-29
-169,61
-139,44
-279,-15
-25,12
-95,-34
-26,22
-48,-27
-103,-15
-132,-105
-108,94
-172,-40
-117,-26
-99,-67
-117,25
-58,13
-80,-103
-108,58
-104,35
-132,118
-148,-9
-34,12
-53,-96
-121,-10
-114,-93
-16,53
33,-6
-95,-84
22,-74
-113,207
-132,-25
-6,-38
-29,19
-35,29
-136,-9
27,-120
-99,144
-86,-1
-89,-93
82,109
33,169
-119,-242
-120,-117
-16,-114
-44,-18
-38,15
-148,56
-130,-123
106,-36
-39,-60
-237,-33
-50,-40
-111,166
-139,-58
-143,-115
-52,72
-19,-30
105,152
4,-16
-90,-144
94,-19
-152,-61
-100,-153
-88,75
7,24
-6,57
-28,69
-107,-153
-96,281
70,-61
-167,-140
-17,97
-7,46
-10,283
37,-106
-35,11
85,-60
-164,9
83,254
-71,31
70,47
-111,-67
-40,-167
-137,179
81,-87
21,-55
96,127
-119,36
-107,-253
-26,125
-38,-127
-63,92
10,-16
-60,-55
116,58
-102,-17
-152,-135
5,211
46,-250
-114,-60
-101,-7
32,-25
-183,86
-7,-201
-70,81
-127,32
-99,56
-61,-12
18,75
28,-140
26,74
80,-103
29,10
97,168
-105,-92
-68,-135
42,-152
-29,-164
-128,96
12,-48
81,145
164,-170
-38,27
-58,11
-206,50
-156,-129
84,124
-17,-130
-4,133
-42,74
-64,87
103,-152
-41,-60
-24,48
25,-106
-36,24
-215,33
-64,-128
-174,68
-17,-92
47,28
-16,63
246,-74
-54,178
22,66
-149,-223
26,103
-50,-43
43,-16
43,58
3,-110
42,17
-21,-160
61,148
-28,70
183,49
-57,-63
-122,20
74,-78
57,54
66,139
21,18
-30,-28
99,-218
9,124
-195,40
41,62
60,3
-5,42
-144,36
240,-176
-273,-72
-24,-56
-117,5
3,146
-109,-46
89,146
-22,-22
-22,58
187,-35
-23,-46
63,228
92,-12
-92,78
-33,40
10,-25
84,180
-97,122
30,13
115,5
56,98
37,64
42,-129
48,200
136,-87
86,102
-34,-43
97,-125
-6,105
60,-109
-33,34
-32,199
204,-84
-43,319
132,-238
81,203
-25,85
-90,15
119,4
97,6
1,68
62,189
57,-50
-25,-225
72,38
311,124
200,-28
118,-109
11,48
75,6
111,-90
129,-164
67,251
53,-36
69,-15
215,-156
81,-5
131,121
185,-15
213,-121
-99,23
64,155
192,-94
71,55
95,-22
-65,17
34,-100
-12,-61
-100,5
96,-1
-31,-36
58,84
94,-80
38,116
60,43
4,-43
94,50
113,57
101,-38
66,-9
150,59
-73,126
147,-98
161,203
84,55
100,-32
175,77
83,-17
0,-83
42,116
153,-97
147,87
34,67
178,-47
46,-40
177,25
124,93
123,-89
25,106
28,2
64,7
11,-20
60,7
78,103
133,50
130,10
13,42
123,68
26,45
155,-58
175,106
162,27
140,-64
125,9
130,97
49,-42
107,-53
125,44
141,6
100,223
14,-52
163,-16
132,-25
126,174
163,-23
114,150
181,21
84,-1
35,-61
144,94
140,-78
132,124
73,86
131,56
201,18
130,51
89,95
149,-7
75,40
112,22
117,114
112,56
193,57
125,26
148,83
151,95
112,-30
106,71
176,21
181,38
120,97
137,56
141,31
168,37
218,56
178,115
103,45
175,66
164,59
135,78
157,84
178,75
187,57
120,62
206,33
158,92
