X,Y
-34,4
-1,0
-11,0
-18,-4
-10,1
-3,-1
2,0
-13,-10
-3,-4
-3,3
-8,-2
-3,-3
-8,-4
-8,-3
-7,-5
-5,-1
-4,-1
-8,-4
-9,-4
-11,-7
-4,-2
0,-3
-4,-1
-5,-3
-3,-3
-14,-1
-5,-5
-6,-4
-6,-6
-7,-4
-3,-4
-6,-11
-3,-4
-5,-1
-10,-2
-6,-3
-7,-3
-6,-3
-6,-3
-6,-3
-9,-1
-3,0
1,9
7,22
27,42
31,61
16,91
-40,122
-75,141
-84,134
-76,111
-63,58
-49,19
-28,-6
-19,-32
-4,-55
2,-59
6,-59
9,-57
13,-38
5,-21
-3,-2
-10,12
-18,27
-15,38
-13,43
-9,24
-14,26
-11,30
-10,29
-14,33
-13,28
-12,24
-6,9
-6,5
-4,-4
-4,-3
-8,0
-13,5
-12,12
-13,20
-25,21
-42,36
-43,33
-29,25
-31,25
-32,19
-29,19
-23,5
-18,12
-14,7
-12,4
-12,8
-7,2
-4,-7
-13,0
-14,19
-9,26
-17,36
-17,30
-19,29
-15,35
-19,42
-16,45
-11,38
-16,19
-5,16
-4,13
-3,4
3,10
-3,23
-4,16
-14,9
-9,4
-5,8
-17,37
-11,55
-15,59
-14,45
-13,30
-7,23
-11,32
-4,31
1,30
-15,12
-2,3
-9,6
-2,-2
0,19
-9,33
-2,20
-8,28
-9,44
-5,21
-8,19
-8,13
-7,5
8,-22
-10,1
-18,10
-11,10
-17,63
-35,49
-14,-4
1,12
-9,14
-17,9
-9,33
1,-23
6,-5
1,-12
-10,8
-6,18
0,-10
-3,10
-9,9
-7,15
6,-14
-6,-2
-10,20
-16,-3
-13,5
-9,1
-9,-29
1,-21
-17,13
-6,-18
-8,17
-18,-4
-14,7
-8,2
-7,11
-5,-23
-6,-26
-21,-23
-10,-44
-7,-38
2,-6
-13,-14
-13,-11
-26,16
-16,-8
-12,-25
-13,-27
-23,-20
-29,-32
-26,-15
-3,-39
-20,-6
-24,1
-10,-25
-24,-22
-19,-3
-23,7
-25,5
-18,-34
-9,-31
-11,-46
-15,-34
-23,-18
8,-35
-1,-20
-20,-8
-10,-26
-6,-19
-7,-22
2,-55
-4,-9
-7,-33
-11,-22
-5,-38
-9,-24
-6,-17
-14,0
-10,-11
9,-46
18,-68
13,-69
8,-50
2,-42
12,-44
4,-29
