X,Y
-40,153
-13,155
10,119
5,121
5,121
-2,140
-5,131
-13,135
1,122
-26,97
-15,109
-9,106
-31,117
-21,111
-5,78
-2,106
-14,91
-9,95
11,93
-9,117
-4,93
6,108
14,136
-4,129
24,132
10,144
5,153
27,105
5,145
16,127
-19,88
45,112
-2,116
4,141
26,177
-4,93
8,145
21,138
8,132
-3,96
5,140
2,160
40,150
-4,141
0,148
18,116
15,148
-21,111
-6,76
-2,201
36,119
26,101
9,152
-10,153
34,180
4,131
-8,105
24,193
40,116
24,116
-14,135
52,120
-1,127
50,169
0,134
-5,170
39,180
3,141
27,122
-19,166
18,78
36,133
24,207
49,65
-7,179
21,150
7,167
27,63
-4,191
0,66
36,137
58,109
37,240
7,127
-31,104
35,124
56,250
-86,-24
33,249
-31,98
-31,194
-37,161
19,84
-35,169
32,131
-30,121
45,172
-27,194
-70,55
23,173
45,172
-59,187
-54,86
37,189
-43,202
58,109
30,241
4,72
34,198
61,237
-91,9
32,166
48,74
-101,69
93,15
3,329
-88,146
146,243
-181,321
81,177
-19,176
27,173
-17,130
-68,197
65,82
53,149
-22,187
112,154
18,166
-16,45
-71,175
-93,221
67,98
-92,163
56,97
24,200
63,125
-17,149
-34,168
110,66
21,146
-11,132
-19,166
85,41
-131,61
-87,219
44,59
22,352
8,17
61,36
-30,158
123,242
61,266
-54,32
25,71
190,257
122,321
1,156
-49,149
-74,244
-95,7
90,189
92,54
80,179
-74,153
-32,120
165,166
23,46
-7,139
114,194
-89,137
132,-1
-47,196
-30,-157
43,117
153,217
124,143
117,98
31,182
306,93
109,-38
305,351
19,167
77,82
-110,73
119,175
-222,292
-38,-43
34,229
105,-73
-121,171
-173,5
183,84
-118,119
-68,74
3,32
157,173
-162,204
26,120
-108,11
96,269
-86,-29
-82,271
50,-21
242,259
33,224
48,77
3,130
161,49
29,199
143,117
-31,95
-240,15
-2,93
140,66
-112,-1
-166,241
36,-122
-66,160
1,-164
-14,190
-123,-115
131,139
133,10
-73,163
-230,31
-10,-30
1,-35
-88,-2
81,249
-66,-90
-256,64
48,-120
-63,78
-78,90
-57,25
39,91
-188,-95
107,172
117,14
-51,113
50,123
-38,-120
-24,68
-69,-24
-88,64
-135,34
-239,-136
-192,-15
-41,21
290,141
107,279
183,103
-135,78
-182,-216
67,-19
-44,-97
97,54
-89,77
-168,91
73,-92
-65,-11
38,75
-135,-131
36,-17
11,45
126,262
-86,-250
-268,-47
-91,107
-198,71
22,-327
-87,131
-33,-284
-35,73
33,83
3,-75
-4,335
229,-235
15,11
-167,-94
-5,57
57,77
-158,-65
-3,-66
-89,-37
68,-245
133,61
57,-112
-26,-14
104,115
-19,-215
75,137
28,-164
151,-22
41,-10
66,103
-58,1
-15,-120
146,122
122,-30
118,-86
146,-136
-63,218
-51,-52
192,-52
109,-247
66,-77
43,-200
-382,-131
135,-77
145,93
-187,-75
-41,-100
69,-333
-56,-106
130,-88
135,-108
-30,133
-68,-291
45,-17
-18,-11
44,-17
-149,-68
85,-82
-87,-126
20,36
98,-186
106,-33
86,-19
-119,-212
-75,-313
134,-7
32,-56
-80,-189
8,-172
21,-100
104,-100
-30,-89
25,-43
51,-203
-7,28
-233,-112
34,-198
-34,-131
34,-60
41,-94
34,-89
-85,22
44,-301
