X,Y
216,62
213,203
169,143
163,83
148,207
133,125
-20,145
307,29
237,211
36,181
214,121
170,170
97,181
88,129
31,135
181,113
2,94
324,310
59,158
115,68
-5,331
251,161
179,68
103,221
181,279
-9,10
158,285
192,70
112,201
159,183
4,95
249,242
200,165
178,102
187,290
146,241
174,229
128,189
-4,179
311,311
99,163
117,233
94,98
122,286
308,235
298,282
192,261
169,326
220,196
27,157
286,302
235,275
279,202
55,162
232,279
46,157
126,173
281,92
127,299
-116,272
-60,-143
401,557
23,131
261,137
276,79
26,220
526,102
-165,66
813,99
265,122
239,547
-62,-16
-346,188
212,248
201,338
119,178
416,448
-81,-88
-2,566
144,468
207,199
-1,58
-127,339
-40,82
-46,88
-336,171
339,350
-93,101
-156,137
31,107
422,337
-201,199
198,493
62,224
139,359
151,245
-61,204
-132,443
-108,255
-66,284
-118,58
-32,54
144,417
56,595
148,218
-133,330
-248,251
-177,87
-193,315
-49,465
-391,194
261,490
-103,242
-43,176
-55,192
-327,266
-114,54
363,279
-109,131
-394,71
-107,368
-163,616
-84,90
-33,9
56,387
-21,316
-211,394
34,365
182,410
31,-30
133,746
268,525
3,424
-252,250
-184,35
7,27
-27,199
-310,193
193,187
-106,509
-244,71
-181,233
-208,-30
-142,141
-66,124
-21,133
-114,185
-183,33
-214,216
42,264
-351,181
-258,297
-43,67
-37,154
-112,161
-243,339
-464,50
-164,273
-134,187
-227,246
-211,17
-269,257
-62,-6
-153,59
-90,364
-207,238
-216,79
-391,99
78,147
-303,67
-280,1
-156,59
-483,368
-406,213
-62,178
-338,120
-281,78
-256,426
-361,-21
-147,246
-34,322
-42,249
-129,41
-441,114
-456,201
-319,133
-429,0
-425,-25
-156,253
-341,-31
-379,122
-427,125
-305,334
-362,237
-211,-12
-401,-90
-322,-96
-212,34
-25,276
-327,-59
-388,102
-218,283
-227,25
-238,-19
-529,13
-41,207
-262,143
-349,158
43,212
-251,7
-362,76
-441,22
-351,55
-372,36
-561,56
-381,-45
-383,18
-237,38
-255,112
-224,111
-356,45
-269,145
-212,70
-383,50
-281,-4
-144,81
-229,2
-84,42
-58,100
-205,179
-213,-116
-227,-74
-417,-53
-316,-155
-99,-10
-155,9
-300,-80
-273,52
-270,-122
-360,134
-405,-98
-341,100
-440,-9
-100,-5
-304,-78
-314,61
-274,-213
-393,31
-243,-30
-341,-12
-291,13
-173,-138
-302,-95
-136,10
-253,-168
-163,-41
-198,-23
-264,13
-412,-197
-462,-151
-325,74
-196,-186
-411,-64
-416,-123
-409,49
-297,-212
-347,-179
-405,-142
-422,-122
-413,-138
-434,-130
-329,-206
-429,-109
-460,-157
-481,-188
-375,-157
-477,-233
-450,-221
-289,-122
-421,-116
-342,-173
-477,-201
-464,-148
-484,-245
-330,-43
-394,-161
-430,-112
-367,-64
-348,-99
-373,-147
-409,-103
-496,-300
-353,-48
-406,-97
-431,-166
-460,-196
-430,-191
-359,-140
-295,-159
-342,-190
-364,-155
-302,-134
-367,-175
-342,-181
-339,-161
-377,-175
-467,-184
-370,-91
-286,-275
-405,-84
-272,-189
-316,-126
-263,-210
-176,-127
-325,-251
-256,-150
-277,-136
-271,-261
-356,-208
-262,-212
-274,-133
-207,-71
-343,-181
-270,-295
-379,-244
-215,-127
-159,-149
-134,-127
-169,-228
-153,-133
-225,-193
-230,-183
-173,-203
-183,-189
-169,-136
-157,-221
-232,-250
-142,-156
-218,-255
-146,-202
-289,-275
-90,-196
-52,-159
-245,-324
-257,-146
-202,-216
-132,-300
-279,-148
-125,-178
3,-265
-182,-150
-238,-215
-123,-161
-205,-200
73,-165
-215,-171
-208,-255
-66,-199
-250,-225
-140,-173
-112,-215
-83,-219
-191,-104
-114,-217
-174,-299
-201,-219
-277,-336
-228,-264
-166,-191
-189,-315
-139,-148
-60,-317
-77,-220
-256,-125
-147,-307
-97,-177
-170,-236
49,-128
-179,-243
-22,-221
-41,-111
-18,-200
-53,-80
-36,-272
-225,-167
31,-196
-190,-135
-163,-273
-132,-159
53,-232
-211,-197
30,-198
-65,-179
-55,-214
-31,-195
-89,-155
-17,-198
-135,-231
-8,-154
41,-234
-80,-160
-16,-150
141,-158
-27,-149
149,-191
129,-201
-10,-211
-101,-242
49,-268
25,-262
76,-167
311,-227
87,-134
43,-201
-8,-258
85,-184
-30,-219
27,-158
6,-258
29,-248
37,-244
-110,-235
44,-207
14,-178
35,-295
59,-96
149,-94
10,-344
58,-89
158,-211
165,-103
69,-238
269,-136
70,-176
73,-248
93,-204
144,-81
101,-160
-15,-138
68,-170
66,-110
86,-258
75,-229
117,-92
152,-158
21,-245
115,-70
66,-199
91,-201
72,-232
164,-245
103,-86
84,-181
110,-151
64,-153
113,-263
57,-52
95,-271
14,-169
196,-70
79,-149
35,-138
-80,-137
36,-176
20,-147
43,-197
-5,-184
53,-188
18,-193
43,-105
42,-211
12,-145
-8,-138
14,-304
-14,7
86,-132
101,-117
16,-144
