X,Y
49,40
64,1
29,28
77,21
85,39
25,22
65,46
40,24
58,16
68,2
91,61
80,62
82,29
112,75
76,64
100,65
106,86
90,48
82,72
142,60
85,59
80,47
70,43
97,50
94,38
47,56
117,27
51,38
127,45
65,76
100,37
78,27
145,131
112,48
85,88
136,51
121,99
138,129
67,76
84,130
73,30
121,67
135,178
147,134
81,62
158,61
93,90
205,0
112,126
143,24
95,1
133,35
169,68
115,-29
149,83
164,14
126,90
109,28
176,95
144,41
165,105
156,-7
153,123
71,69
105,55
187,152
52,58
180,73
142,47
137,54
137,74
123,70
190,77
146,41
164,82
123,89
207,78
213,124
227,155
195,13
147,50
90,96
154,92
78,18
131,69
201,143
254,-1
209,176
119,84
233,100
223,122
243,106
143,105
138,24
177,79
55,110
240,147
174,70
226,97
141,63
132,125
192,46
129,200
238,94
107,72
164,107
1,110
115,92
268,-45
201,318
30,111
143,69
2,62
112,190
151,43
139,199
96,121
308,113
74,-11
224,284
207,73
64,-48
114,408
326,62
129,127
201,222
101,-16
239,286
248,-52
102,344
154,79
327,276
137,153
124,114
40,-70
411,313
129,89
78,138
100,251
187,125
93,40
119,100
74,67
273,292
-3,42
46,50
-62,91
369,180
92,115
183,102
28,168
-87,105
-7,74
185,16
-44,321
13,-98
463,298
-103,147
-107,54
85,214
374,273
219,266
-145,163
-13,-3
19,193
-7,107
98,300
97,48
-150,263
306,158
-171,84
-67,126
-59,241
107,150
230,452
-44,41
-179,195
107,247
213,107
134,255
-203,320
-46,301
164,223
-319,294
75,147
-41,241
102,123
78,63
-91,458
116,190
78,75
21,429
130,260
-156,261
6,382
31,348
-72,81
138,218
-108,375
162,27
-48,88
-20,287
29,15
-323,373
-26,-173
23,337
-217,130
219,179
-244,-14
204,155
8,405
-47,63
120,425
-129,110
-236,117
166,251
-261,239
-74,40
-63,431
-253,131
-273,109
-374,207
-20,197
21,203
219,246
-53,38
-275,177
-204,121
-8,107
72,55
-24,204
-294,-32
66,184
181,262
-32,154
190,137
-24,111
-132,125
-137,98
-173,173
-9,109
80,85
-157,85
-53,102
118,418
29,29
17,207
-16,-217
-366,-18
103,216
-146,131
-210,131
-265,115
-180,51
-103,-24
-211,186
-102,135
-202,187
-290,-36
-57,119
-83,125
-182,147
-176,85
-123,232
-137,160
-201,231
-192,-1
-118,305
33,238
-142,196
-112,208
-174,152
-450,58
-152,1
-201,148
-80,124
-483,-89
-158,96
-35,71
-128,227
-122,192
-221,103
-364,4
-69,168
-227,138
-356,63
-132,137
-165,78
-279,-31
-169,55
-202,-26
-278,41
-256,250
-263,56
-283,54
-99,160
-359,-53
73,208
-40,188
-322,-7
-306,35
-255,-58
-225,104
-90,42
-217,138
-301,34
-188,208
-289,42
-233,55
-100,174
-232,-49
-278,54
-245,-83
-218,137
-52,152
-240,-78
-125,135
-169,31
-148,20
-147,66
-232,-10
-237,25
-215,8
-134,-79
-246,12
-188,-85
-244,-27
-170,-15
-318,3
-229,-66
-298,-55
-114,77
-240,-9
-239,-60
-127,-19
-312,48
-19,41
-188,-28
-141,117
-199,-22
-177,-45
-250,-35
-160,74
-294,-167
-292,16
-307,-200
-191,-43
-195,-80
-277,-16
-222,-25
-325,-71
-188,-41
-247,-30
-160,52
-256,-20
-255,-84
-370,-27
-207,12
-311,-160
-298,-46
-341,-84
-327,-72
-280,-61
-268,-21
-316,-168
-297,-56
-303,-145
-292,-92
-337,-121
-366,-131
-366,-120
-205,-91
-325,-134
-304,-93
-223,-195
-260,-58
-362,-172
-290,-115
-302,-120
-272,-62
-330,-164
-252,36
-290,-154
-288,-117
-294,-158
-261,-67
-317,-153
-243,-172
-307,-156
-320,-130
-283,-174
-368,-152
-229,-105
-303,-148
-295,-144
-309,-196
-301,-87
-197,-56
-317,-154
-290,-150
-262,-119
-277,-166
-334,-149
-250,-180
-321,-175
-327,-152
-234,-100
-274,-218
-291,-229
-297,-159
-303,-142
-368,-138
-331,-170
-316,-166
-308,-121
-328,-229
-281,-129
-294,-181
-378,-156
-304,-151
-269,-197
-263,-208
-247,-162
-298,-156
-266,-162
-209,-128
-293,-191
-306,-110
-240,-40
-348,-210
-244,-203
-291,-117
-287,-214
-263,-87
-226,-215
-324,-150
-260,-219
-284,-109
-258,-265
-277,-56
-284,-135
-263,-148
-364,-152
-212,-183
-236,-85
-149,-202
-276,-240
-209,-58
-141,-132
-288,-210
-220,-124
-187,-187
-307,-242
-349,-122
-253,-241
-175,-73
-145,-146
-212,-283
