X,Y
-82,-33
-115,-31
-136,-26
-152,-30
-190,-14
-160,-30
-188,-38
-221,-12
-213,4
-219,19
-242,-6
-187,-40
-193,-23
-214,-34
-179,-27
-176,18
-236,-32
-290,-32
-266,2
-264,-41
-225,-7
-277,26
-312,4
-280,-33
-305,50
-271,0
-293,-26
-279,-6
-281,25
-223,6
-334,-41
-265,-4
-331,27
-348,-5
-251,41
-324,44
-284,17
-333,-35
-310,26
-298,110
-288,-45
-286,-9
-382,-16
-359,87
-253,-65
-327,-4
-337,100
-203,-50
-294,88
-273,32
-332,-60
-376,-90
-254,226
-231,-65
-312,85
-230,-9
-477,-53
-270,-79
-387,149
-322,-38
-275,-107
-151,-83
-187,132
-301,-111
-260,112
-311,34
-294,16
-274,144
-380,-84
-157,308
-164,76
-312,-13
-260,81
-275,22
-315,78
-109,-20
-277,222
-180,25
-283,239
-401,116
-242,126
-245,333
-178,130
-173,71
-426,213
-14,183
-462,-74
-150,257
-229,-81
-381,159
-44,299
-102,30
-576,328
-219,-75
-267,181
-293,58
33,185
-226,240
-123,337
265,35
-289,4
-54,59
31,270
-96,95
-201,169
-34,302
105,-31
-37,213
-87,249
-330,89
91,358
111,126
68,209
89,335
-325,130
-124,405
35,159
-251,155
-24,91
44,190
-166,-11
36,234
102,128
37,230
-20,264
-168,-168
162,50
0,263
201,281
-88,49
27,365
139,-4
102,233
391,118
291,180
103,375
203,-99
15,345
294,105
187,199
208,84
71,214
291,177
323,139
54,283
169,340
235,83
35,225
79,259
130,367
16,112
85,363
414,278
267,255
127,268
90,240
81,289
273,105
81,302
135,192
168,156
190,163
275,469
203,202
300,243
179,232
188,276
232,-56
339,534
343,-83
40,212
241,171
210,92
360,332
249,239
188,337
346,53
36,247
330,11
177,285
527,-31
349,352
450,141
100,113
166,180
608,229
371,249
199,120
139,189
477,384
138,202
189,103
360,213
215,193
378,56
342,252
331,43
82,262
212,31
298,273
261,148
344,315
176,164
274,144
530,363
422,191
207,173
543,-28
246,352
332,249
383,26
282,397
334,277
46,-61
293,174
262,384
381,129
502,215
271,333
478,-59
245,186
293,368
447,45
324,234
194,-23
307,259
356,207
211,-63
331,164
370,225
205,193
244,81
204,213
113,-132
354,127
11,249
303,238
128,-182
94,122
338,87
239,-148
233,431
354,-55
89,95
373,78
173,67
135,19
170,147
196,-56
294,127
355,110
15,-42
174,127
190,222
250,80
73,225
189,-236
177,260
201,-7
167,-106
-47,-13
164,229
282,6
256,214
111,201
310,137
260,-76
150,-125
220,46
31,-100
70,-134
218,-5
209,-98
292,94
96,-61
122,156
264,-22
385,309
274,-265
34,355
108,121
207,138
221,-29
-28,-56
402,104
248,88
-13,-29
195,65
39,108
260,-214
403,103
160,21
106,38
26,30
249,116
321,50
232,111
195,90
206,72
-117,-139
54,60
192,-265
165,-114
180,-38
378,181
3,-212
-14,-39
8,-39
318,-83
120,-7
261,-216
83,124
7,-56
43,-164
256,-153
515,114
217,-41
272,-156
279,-32
-39,-1
419,-61
19,-210
181,62
26,-23
132,72
104,-222
68,-136
105,71
284,-33
340,-50
128,130
114,-42
362,-104
288,-87
-91,-259
403,35
349,-4
106,-232
72,72
205,-273
347,162
17,-320
164,-124
43,-241
162,-273
11,-43
285,-101
170,13
262,-41
-105,-389
133,-158
-30,-384
58,-76
262,-379
165,37
167,-215
53,34
65,-151
222,28
138,-86
-37,-353
202,120
84,-162
-9,-175
-20,-237
-117,-220
-115,-142
-36,-231
288,43
-15,-203
-53,-176
22,-72
47,-164
185,-35
-124,-253
59,-91
221,-195
-11,-148
44,-154
-11,-170
-137,-236
-138,-499
139,-6
50,-199
-8,-35
-179,-91
13,-338
-123,-86
-225,-214
70,-180
-65,-75
78,-202
-85,-71
-202,-187
-177,-206
-92,-140
-84,-249
-77,-210
-209,-187
-240,-253
-211,-325
-147,-57
-323,-342
-59,-247
-355,-173
-261,-266
-21,-57
-61,-217
-310,-303
-307,-245
-294,-273
-397,-206
-277,-186
-148,-191
-228,-261
-287,-266
-411,-254
-291,-90
-262,-200
-421,-343
-225,-150
-465,-261
-396,-180
-319,-409
-480,-146
-396,-293
-512,-92
-312,-324
-550,-232
-440,-217
-387,-241
-441,-192
-424,-276
-492,-265
-516,-218
-486,-312
-505,-193
-440,-336
-493,-182
-506,-254
-554,-272
-455,-265
-513,-241
-499,-233
-473,-300
-463,-169
-489,-234
-429,-251
-499,-168
-484,-289
-458,-179
-461,-218
-523,-229
-496,-210
-479,-170
-493,-254
-485,-188
-485,-155
-465,-203
-365,-97
60,7
-18,0
-7,-7
-14,-18
-49,-40
-131,-92
-224,-155
-299,-210
-330,-229
-346,-230
-377,-226
-409,-229
-406,-198
-403,-194
-382,-164
-373,-174
-344,-159
-337,-88
-322,-94
-276,-74
-288,-63
-306,-65
-299,-50
-261,-61
-295,-28
-313,-84
-319,-56
-329,-83
-290,-98
-342,-63
-357,-63
-327,-65
-330,-86
-384,-5
-379,-30
-355,-124
-267,-107
-329,10
-346,-21
-359,-136
-352,28
-272,-35
-249,-51
-291,23
-300,-46
-307,-38
-261,-37
-329,32
-264,-57
-361,-9
-292,109
-235,-44
-270,-46
-283,14
-255,75
-261,-2
-251,-86
-177,117
-225,1
-198,-38
-340,163
-254,-80
-219,38
-283,37
-127,29
-266,67
-234,-6
-190,58
-199,14
-131,-19
-257,125
-284,8
-294,40
-231,42
-225,68
-232,39
-242,-3
-262,85
-377,41
-206,76
-202,87
-192,58
-177,60
-91,12
-289,44
-268,-35
-140,198
-267,-69
-133,139
-197,96
-358,-88
-103,242
-162,-107
-294,99
-70,104
-200,146
-254,-24
-95,86
-207,135
-173,157
-82,65
-50,52
-177,73
-301,29
-191,2
-96,158
-368,182
-121,133
-130,6
-326,103
-244,70
-57,170
-113,214
-67,60
-237,69
195,246
-208,55
-189,168
-238,174
-272,107
-226,115
-140,-6
-133,140
-316,-18
15,344
-85,118
118,287
-306,31
294,244
-50,112
-36,-3
-202,277
-215,-2
62,226
-20,121
-64,70
-89,191
-86,186
-55,213
4,93
-166,302
-10,113
-118,188
-176,160
80,105
-109,340
117,251
-203,-68
15,313
20,129
80,80
38,-8
-34,124
53,86
-119,239
18,114
215,313
199,217
114,108
-39,225
19,43
4,230
-97,292
30,205
1,161
3,327
26,27
211,281
88,272
60,62
1,211
-182,95
-108,151
67,98
-32,46
154,256
35,44
58,297
-133,122
-56,-51
-31,-98
59,413
234,88
192,73
-28,183
121,181
157,-11
154,242
-94,116
143,85
158,236
-64,244
115,59
35,212
105,184
112,81
248,123
281,254
176,194
13,265
217,155
221,388
114,124
51,279
97,229
247,199
315,207
197,208
332,307
346,83
108,448
254,-35
226,114
369,101
44,240
