X,Y
-130,-31
-59,-16
-65,0
-43,14
-31,16
-28,1
-40,8
-58,3
-74,0
-67,-18
-89,-8
-106,-18
-123,-5
-108,-6
-120,-4
-134,-16
-141,-5
-131,23
-133,9
-172,3
-164,35
-127,4
-168,28
-138,9
-165,19
-167,7
-155,-5
-155,11
-171,10
-141,-15
-163,16
-118,-2
-197,-1
-196,39
-205,16
-215,36
-195,48
-207,9
-235,-2
-164,4
-119,-48
-161,37
-150,-43
-188,-69
-124,-20
-108,-84
-184,-4
-196,4
-185,-30
-184,24
-190,1
-203,21
-176,-35
-176,43
-163,16
-179,-40
-194,-19
-177,26
-137,-1
-122,-5
-140,15
-156,16
-116,21
-159,30
-157,10
-77,-3
-159,47
-110,8
-136,-54
-152,119
-97,-2
-111,8
-151,63
-125,-47
-177,-13
-175,159
-128,-38
-93,129
-125,71
-116,46
-120,92
-123,6
-179,-91
-93,111
-152,57
-87,68
-130,80
-125,-16
-227,98
-102,0
-110,-9
-68,-46
-76,-2
-48,163
-160,13
-123,73
-61,138
-156,35
-59,-168
-211,108
-165,105
-4,-20
17,30
-92,169
5,-128
-31,48
-75,9
37,122
-39,-59
-86,132
1,94
-62,123
-68,-46
-151,184
-93,153
-5,122
-5,138
-133,90
-141,116
-141,50
15,0
-26,159
-140,102
-38,94
-103,156
24,48
-6,8
-56,17
-116,206
-47,36
-126,124
9,115
-151,100
8,191
-128,293
30,25
-201,145
-29,-27
36,35
-41,140
-66,-84
-284,137
-81,138
-98,170
6,-47
123,178
-95,137
-147,40
51,-96
-99,243
-186,101
5,118
12,252
-91,139
-167,193
10,-5
7,140
-7,212
104,57
-115,135
-95,-135
45,174
124,111
75,174
46,230
13,48
-129,-48
-64,100
-22,202
6,24
186,297
-102,-47
8,329
51,79
-90,28
65,-56
-18,193
-128,122
32,26
-53,133
14,183
-14,58
156,22
-4,159
-56,73
-43,220
52,36
114,382
84,90
-56,145
10,137
156,162
189,216
-53,198
-34,-47
57,289
46,166
9,65
-5,-16
31,23
-26,345
69,215
69,82
54,215
1,36
73,135
30,31
115,366
111,169
49,105
26,135
98,121
37,18
69,291
-112,70
20,171
-79,210
129,-13
115,86
182,53
31,205
107,190
110,155
-86,36
207,300
34,124
-119,82
-38,225
28,-125
-49,234
104,251
37,325
-231,-71
69,-51
-48,-33
187,247
138,79
13,4
347,-40
-94,466
157,146
-32,-72
-88,207
22,75
211,178
68,280
-28,-127
51,379
-48,38
130,354
-84,24
85,248
92,-5
-87,320
19,-149
138,126
-10,-67
75,190
257,226
17,-15
227,110
85,320
0,121
-11,-24
-28,-184
32,92
132,107
32,383
-29,-105
-81,204
122,-2
-40,383
78,19
121,183
86,204
17,-104
147,195
58,163
14,63
31,126
350,-102
211,173
106,-31
147,170
212,-149
83,239
378,133
214,218
205,-101
242,222
154,48
71,-31
263,77
96,-159
293,189
259,48
97,-20
114,91
224,28
229,32
133,85
86,105
469,4
182,201
284,26
118,134
175,-51
314,21
128,295
228,140
194,-101
286,119
269,205
257,-263
116,200
317,106
239,39
200,70
264,-43
259,-52
152,115
165,-6
114,-58
278,-15
291,166
265,8
247,46
242,46
225,20
308,-61
221,39
185,1
336,268
271,-94
125,49
221,-128
513,208
143,-79
217,-19
284,-12
276,161
458,-34
269,170
353,43
-7,-118
257,26
327,21
371,-21
396,125
376,28
263,-61
189,-44
189,56
268,-36
330,24
357,34
291,-7
140,-142
409,79
326,-169
196,27
35,-137
259,-319
473,112
144,58
286,-178
219,20
310,-275
204,99
284,-312
89,6
441,16
244,-186
200,-80
429,10
353,51
187,7
301,-31
310,20
407,16
358,-14
370,-56
263,-80
171,-353
279,64
18,-142
212,-220
257,-147
263,206
387,24
427,-96
290,0
247,-23
214,-181
202,-72
434,-27
514,6
444,-157
510,11
169,-59
3,-193
275,-133
263,49
169,-193
208,-194
213,-174
119,-135
281,-147
119,-185
357,88
347,-107
248,-200
274,-83
217,17
80,-126
394,69
-35,-70
245,4
411,86
394,-79
210,-138
461,-151
311,38
374,-21
-52,-207
107,-201
206,-247
157,-139
55,-226
172,-33
237,-59
155,40
-233,-209
-34,-250
114,-20
10,-56
-133,-274
-82,46
171,0
178,11
211,-214
-69,-19
258,-2
71,-1
-41,-180
38,-99
64,8
48,-60
54,-70
95,21
136,-173
128,-37
-131,-49
87,-170
-65,-224
-52,-197
100,-49
80,27
-365,-108
-77,-184
-217,-77
-266,-230
-49,-63
-297,-212
-232,-31
-40,-83
-211,-27
-93,-92
-129,-70
-95,40
-167,-10
-303,-191
-61,15
-304,-118
-68,120
-120,-69
-274,61
-132,-45
-176,-8
-100,-199
-130,-16
-182,-97
-214,27
-46,71
-109,-118
-272,-56
-128,-25
-193,-210
-170,-33
-325,-104
-272,-64
-189,29
-97,-150
-289,4
-347,-162
-272,-71
-292,-220
-321,41
-262,-166
-175,32
-323,-37
-250,-119
-203,-61
-332,-55
-236,-176
-380,-31
-339,-201
-260,28
-297,-88
-306,-55
-337,7
-283,-186
-244,-13
-332,-193
-313,-3
-398,-214
-261,-15
-318,-43
-306,-71
-328,-89
-296,-21
-376,-73
-325,-26
-291,-93
-351,-17
-388,-35
-334,-73
-352,-50
-345,-103
-347,-83
-401,-71
-368,-15
-383,-108
-364,-17
-394,-20
-349,-107
-376,17
-382,-157
-385,14
-417,-108
-395,-41
-355,-102
-380,36
-400,-39
-413,-63
-363,-53
-384,-52
-399,-89
-393,-91
-408,-52
-429,-86
-418,-86
-398,-22
-385,-35
-358,-5
-269,50
42,-19
-11,-5
-17,-16
-28,-19
-48,-25
-80,-37
-108,-10
-170,-47
-237,-54
-243,-62
-249,-54
-278,-54
-299,-45
-285,-43
-265,-49
-275,-39
-283,-28
-277,-37
-264,-15
-278,-16
-254,-13
-255,26
-240,-12
-236,1
-202,9
-205,42
-256,-17
-242,36
-197,3
-171,40
-209,-3
-194,5
-207,39
-230,-12
-214,28
-241,43
-253,-3
-240,39
-243,-10
-269,90
-229,-46
-234,68
-286,62
-235,7
-261,80
-202,27
-248,20
-209,48
-211,53
-195,-20
-209,73
-265,45
-188,-52
-205,149
-191,30
-288,-14
-206,76
-205,123
-329,51
-249,69
-238,50
-293,57
-136,85
-244,41
-188,62
-271,45
-159,85
-233,-36
-170,110
-136,-23
-269,97
-179,47
-255,50
-155,82
-121,124
-248,16
-111,144
-239,-86
-166,58
-101,-7
-69,93
-147,155
-106,48
-233,97
-246,118
-161,62
-49,186
-165,-38
-247,111
-81,43
-138,24
-203,118
-102,77
-21,244
-90,-30
-84,42
-143,-33
-84,196
-102,67
-135,111
-152,127
-230,4
-109,-6
-21,244
-43,39
-55,99
-82,68
-46,95
-183,174
-54,103
9,167
-107,153
-103,106
10,139
-63,52
-150,197
45,88
-49,236
-119,28
-90,97
-174,108
-30,179
-56,130
20,80
-116,65
-213,82
-174,122
-137,101
-149,155
-35,198
-45,111
-66,32
121,273
52,211
-106,86
-3,163
-60,30
-59,81
-110,181
-10,86
8,200
-26,100
-161,91
130,235
-83,175
-200,15
95,118
-40,125
-124,49
-24,143
157,271
20,106
29,240
-68,121
-26,139
-8,143
-200,-29
174,167
-163,91
-177,43
-39,42
133,129
-56,46
-62,81
96,-33
-43,138
131,43
-48,138
-197,147
-152,3
-32,262
112,47
-36,144
60,151
-6,156
-124,16
70,248
136,86
-121,202
100,16
-28,19
66,152
162,199
-40,2
90,231
157,126
-80,173
-7,-54
-135,218
203,109
-51,94
-79,-83
15,99
186,43
287,136
2,110
13,-26
86,75
210,11
170,144
73,94
131,242
-10,120
164,139
104,61
135,-20
1,394
156,184
165,204
75,112
171,121
224,94
20,92
49,162
113,127
205,162
263,165
258,148
244,193
156,158
201,173
213,117
225,182
161,37
156,292
126,157
93,48
192,210
246,145
234,120
73,251
218,48
222,98
105,179
301,19
204,96
243,114
269,189
259,200
135,118
143,3
210,78
194,67
338,350
169,28
152,61
209,157
92,-61
332,169
55,-9
266,-15
250,69
181,-8
285,4
120,123
252,101
196,54
98,-27
185,250
184,50
121,73
208,120
279,79
243,131
207,3
196,14
120,54
402,172
192,137
249,129
154,156
89,132
132,52
161,-3
164,183
236,-21
177,8
232,14
130,65
180,174
254,36
108,-34
289,118
195,124
166,118
307,57
128,-9
83,8
205,121
150,91
151,-56
140,150
58,-103
158,137
80,-156
183,-33
55,79
293,20
118,-7
112,47
120,47
277,38
205,-26
187,12
201,-10
275,87
24,-40
183,-1
73,33
190,61
157,34
148,45
213,91
237,-65
205,92
171,-23
82,39
205,-86
179,134
200,-49
175,53
251,46
51,-48
178,97
141,-197
124,40
176,7
73,-72
222,-69
111,68
216,-69
100,-75
154,-54
144,-45
236,29
186,13
267,-116
151,-27
115,-16
163,-68
227,-90
83,-61
67,-58
211,-151
196,-80
103,36
180,8
252,69
114,-159
157,-8
125,-25
124,-109
136,-9
191,-128
244,84
250,62
267,-62
262,-37
219,-41
180,-84
174,-74
219,-83
148,63
272,-122
189,17
148,-38
345,49
93,-77
217,61
194,-75
167,-133
170,-78
199,109
225,-51
119,-60
211,-88
132,-20
168,-60
167,-36
212,-27
204,29
129,-54
177,85
184,-145
141,-17
158,-116
197,-57
121,-12
247,-184
253,38
214,-48
93,-89
179,-175
343,99
113,-70
200,-62
113,7
166,-42
55,-115
138,40
187,-139
165,-70
268,-45
290,-25
206,-57
260,-73
122,-139
434,70
208,-48
232,-141
94,33
130,-227
113,112
268,-127
219,7
124,3
148,-67
202,-65
176,-83
91,-180
250,152
165,-180
171,20
-19,-55
294,-21
-7,-45
146,-155
173,18
-44,28
106,-250
117,-25
162,-121
81,10
189,-54
217,8
169,-155
5,46
93,-119
46,-171
-33,-91
17,29
179,-144
-57,-64
214,42
114,-15
-71,-154
149,99
63,-243
146,131
163,113
89,-196
144,-43
99,-69
78,25
11,-43
114,-170
73,-77
120,36
85,-186
164,-44
216,18
32,-9
91,-70
-5,-232
139,-202
97,91
79,-196
165,-172
103,127
-158,-138
58,-15
-58,-137
-22,-148
-64,-301
65,-55
-70,23
-37,-75
-30,-268
-53,-154
-44,-189
5,25
229,-88
-31,-79
-9,-227
-91,-58
36,109
25,-149
-11,-201
-220,-11
37,-203
-74,-47
-108,-287
-8,265
-130,-133
-61,-211
-117,135
142,-177
-161,-114
-137,-22
-92,16
-151,-153
-3,12
25,-63
-33,-93
195,264
-190,-129
-118,-150
-5,77
-209,-220
-49,-231
-104,-85
-81,-158
-89,-101
-115,59
-52,-104
-331,-132
-104,-166
-120,-129
-76,-24
-161,-63
-183,-20
-21,0
-173,-55
-239,-51
-204,69
-307,-155
-315,-54
-160,-130
-284,-125
-214,-46
-227,-93
-295,-48
-304,-81
-244,13
-245,-66
-219,50
-209,-69
-272,-72
-223,147
-148,-149
-340,-80
-296,-143
-259,-17
-253,-28
-226,-120
-349,-106
-342,-41
-211,-37
-257,-117
-239,-29
-306,-79
-235,-51
-230,-39
-316,42
-323,-136
-235,6
-308,-121
-325,-23
-270,-84
-257,-75
-232,-33
-295,-85
-235,-46
-284,-47
-293,-55
-307,-85
-253,-79
-270,-53
-289,-43
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
