X,Y
-7,-3
-4,-3
-2,-5
-3,-5
-3,-7
-4,-5
-2,-7
-4,-4
-7,-5
-7,-5
-5,-3
-3,-6
-6,-5
-5,-3
-4,-3
-7,-3
-9,-9
-7,-1
-3,-6
-12,-5
-5,-6
-9,-4
-3,-6
-3,-12
-10,-2
-6,-5
-27,-5
-70,-2
-158,-4
-183,-7
-182,-13
-163,-8
-157,-10
-142,-8
-125,-6
-117,-8
-109,-11
-104,-15
-96,-12
-88,-10
-67,-8
-74,-10
-99,-24
-100,-30
-111,-37
-94,-23
-87,-24
-95,-25
-87,-25
-70,-24
-80,-33
-106,-15
-80,-10
-76,-21
-84,-32
-85,-17
-74,-34
-68,-18
-80,-29
-96,-36
-96,-12
-95,-30
-76,-32
-86,-32
-99,-24
-88,-27
-100,-11
-97,-24
-93,-40
-80,-36
-99,-19
-76,-54
-101,-19
-96,-26
-85,-30
-96,-39
-73,-28
-116,-15
-98,-9
-113,-47
-95,-39
-126,-17
-111,-45
-93,-28
-79,-55
-118,-56
-99,-32
-94,-25
-86,-57
-92,-9
-93,-38
-98,-10
-91,-32
-56,-30
-104,-7
-87,-15
-99,-98
-93,14
-38,-70
-100,26
-87,-56
-67,-35
-73,-21
-71,-19
-70,-56
-38,25
-32,-43
-35,-42
-28,-11
-35,-11
-99,-40
-24,17
-61,-50
-33,-19
5,-3
-51,5
-97,-66
-39,17
-114,-70
-16,-10
-68,-32
-71,-2
-61,-45
-73,-15
-62,-35
-47,-75
-103,6
-99,-33
-54,-22
46,-16
-43,-26
-95,-11
-42,-4
11,-53
-76,-36
-17,30
-42,-18
-19,-44
-22,8
-49,2
-13,-48
-55,-2
8,16
-36,-97
-18,59
-32,-99
-31,51
2,-24
-23,-60
-2,14
-31,-9
-25,43
-12,-39
15,10
1,-41
-18,-28
-27,-1
-7,-89
-31,46
26,-25
-32,1
-11,-39
-42,-36
-3,15
11,18
-79,-41
1,-1
40,-52
-7,5
-7,-20
-13,-52
-4,43
5,-48
-17,34
-4,-18
9,-46
-46,-54
-46,69
2,-47
-28,-29
-37,-4
-24,-61
-27,29
22,-92
-17,11
-27,-29
8,-24
29,13
49,29
1,-34
19,-12
-59,-55
55,-45
-24,-34
6,-30
-24,48
54,-36
-29,-75
24,-7
-23,-13
-15,-7
60,-14
-67,-47
25,-76
7,61
45,-78
35,-8
-11,-77
5,-4
19,-70
0,21
13,-13
66,-30
-13,3
-16,-49
-16,-43
37,-38
29,12
4,-34
32,-67
36,57
8,-107
42,-50
41,18
24,-59
-14,-47
31,3
33,-87
-7,-28
12,-47
35,12
17,-49
26,-79
22,-7
17,-76
4,-52
-45,-20
10,-47
21,-77
-33,-93
37,-53
-6,-57
13,-51
56,-70
-42,-15
-30,-7
14,-147
-31,5
28,-19
-6,-38
26,-64
-26,-39
9,-60
11,-80
-28,-58
-19,-65
-9,-25
-13,-61
-11,-69
-19,-76
39,6
5,-58
-9,-37
-22,-37
-47,-69
-5,-13
11,-49
-20,-43
-3,-105
44,-19
-37,-37
-64,-107
-44,-77
-52,-110
-8,-88
-59,0
16,-88
-24,-11
-2,-112
-99,-18
-63,-96
12,-1
-32,-124
-27,-37
-57,-41
25,-55
-26,-32
-103,-114
-31,-17
15,-51
-71,-81
-33,-93
-43,-96
-42,-17
-37,-72
-21,-87
-44,-89
-11,-26
-54,-59
-5,-43
22,6
-19,-76
70,-51
-27,-110
-18,-49
-77,-120
-28,-38
-13,-71
-30,-103
-113,-50
-54,-182
2,-121
-46,-67
11,-49
-35,-127
-40,10
-46,-117
-27,-45
-26,-152
-4,-35
7,-157
-108,25
49,-163
-22,-25
-50,-78
35,-107
-17,6
-43,-146
-22,-83
-12,-46
-74,-87
-40,-109
-55,-97
-1,-190
-3,-15
-14,-78
1,31
-61,-69
-4,-179
18,-90
2,-85
-24,-90
18,-25
-40,-93
20,-81
-78,-48
72,-45
44,-136
-16,-86
71,-84
-35,-14
55,-161
49,-51
54,-104
51,-16
-65,-48
30,-107
8,-36
80,-128
-14,-45
-36,-105
-41,-101
73,22
-6,-147
78,30
65,-75
36,-76
19,-37
-28,-118
-28,-78
31,-96
-4,-52
-9,-106
-62,-140
33,-84
-41,32
-2,-198
22,-21
-47,-82
73,-26
55,-34
0,-73
23,-39
-28,-87
23,-78
9,-89
-51,-87
82,13
-45,-87
-6,-82
111,99
12,-155
-53,-65
57,-41
-31,-126
19,-55
2,-111
-35,63
-20,-113
-2,-108
-19,-25
-3,-55
7,-60
31,-49
1,-27
-57,-133
-52,-54
78,-23
52,48
26,-155
66,2
-50,19
101,-88
71,-79
39,125
-69,-183
50,30
133,-51
94,-1
95,20
14,-107
40,-7
29,-190
158,55
122,-101
151,-23
20,-148
32,57
137,-12
88,36
68,32
93,-5
4,-21
40,-1
162,-98
17,-3
137,63
107,-95
45,37
214,-21
136,166
119,-113
78,7
44,-104
134,38
134,-5
192,-41
172,42
122,-64
122,-10
-13,41
172,-147
105,44
114,-76
-23,12
58,-72
79,100
126,-35
78,51
142,-71
128,55
154,-47
-29,111
153,-48
137,112
158,-38
33,-9
107,21
62,-30
28,-10
159,19
93,-5
47,16
129,-107
-3,109
138,-101
153,28
84,-59
61,51
95,-40
35,-56
92,55
115,-31
73,-16
114,-15
99,62
48,-119
141,104
154,-14
170,58
178,8
82,-64
13,55
133,-15
63,-25
72,-5
92,55
93,64
98,-17
78,96
47,-1
115,-107
32,-9
70,89
119,-36
82,9
52,2
201,-9
125,23
132,80
72,-7
115,-2
85,76
107,-9
227,38
24,36
137,-23
117,28
51,73
110,-51
68,5
109,59
157,86
108,-147
143,67
75,19
162,-32
129,8
92,1
76,113
130,-69
66,89
142,5
24,-7
-35,15
212,48
85,88
169,39
103,-63
135,2
160,75
204,111
77,-24
101,119
111,-39
55,59
95,-18
110,-30
109,-8
72,53
181,-9
77,51
20,86
92,-44
122,117
71,32
149,82
56,-104
52,79
69,-27
184,22
108,112
86,-106
63,131
91,28
17,52
170,-34
107,107
147,-16
121,91
118,-37
59,137
241,-83
75,184
85,-31
9,47
91,-51
-38,143
134,20
-21,43
121,-33
92,93
102,17
126,66
87,27
104,-129
33,88
-36,54
108,20
54,53
42,-11
171,114
56,84
90,-39
33,24
63,72
19,35
26,75
82,24
85,-19
127,101
99,6
24,-41
120,88
63,-10
112,10
13,-84
12,131
84,54
92,-19
137,-53
113,52
85,171
52,-58
10,16
109,105
133,-60
-76,74
33,87
73,5
34,5
55,-36
117,96
45,-5
48,-76
16,114
23,14
95,29
125,-24
10,77
14,-107
21,39
77,90
77,-3
35,31
68,34
43,47
76,6
102,-17
-37,83
54,-9
-52,35
38,14
172,-81
21,134
96,15
8,-16
-81,88
16,29
164,38
67,-28
-57,31
-40,108
-48,-24
81,127
136,73
-4,32
-27,51
12,-72
29,95
44,62
154,-1
83,128
63,95
-15,-135
70,64
114,125
107,59
46,33
-22,3
-24,55
102,136
33,24
106,32
-29,-40
-58,32
33,1
35,156
-45,-17
31,101
85,-6
52,-7
10,101
80,-72
29,130
5,60
38,-98
79,196
119,21
26,74
64,-75
-16,79
-39,61
10,31
-36,104
-67,-22
121,24
-66,111
-4,66
112,18
-47,-21
-12,93
44,-54
66,190
87,-103
71,57
93,-21
87,99
-117,-29
72,45
-2,32
26,150
-13,47
25,50
41,81
41,162
119,-87
66,234
-78,-44
-41,103
-55,-35
-79,41
0,75
-24,53
-106,88
21,124
-30,108
-139,87
22,134
45,148
-82,-101
45,161
-41,172
-57,-7
-46,-19
-10,111
124,64
19,86
50,35
-36,48
-80,110
-36,69
47,137
-51,138
-31,22
22,94
40,162
62,5
-7,122
-11,179
-91,35
-100,12
7,80
1,-1
17,93
-1,104
50,70
-14,89
22,75
-16,87
-168,108
-57,39
-9,34
-18,133
50,73
3,161
-102,7
-50,135
-59,6
-60,212
3,67
-104,-52
-83,102
-52,19
-26,69
8,125
-11,32
21,20
-18,104
-27,109
-58,53
1,77
-126,119
29,1
46,141
-14,-13
-47,94
-130,31
-26,48
-57,155
46,125
10,66
-81,48
-70,81
2,33
-68,133
-74,-37
-26,104
-63,39
-96,105
-4,72
-130,82
6,26
-82,170
-21,16
-124,67
-67,102
-110,140
-102,25
-89,142
-35,21
-112,83
-58,12
-165,85
-56,-8
-139,129
-101,38
-143,122
-101,29
-30,16
-196,138
-92,10
-108,59
-104,76
-100,82
-152,82
-135,47
-101,77
-161,66
-161,53
-216,39
-171,37
-143,-59
-146,93
-149,37
-113,59
-128,48
-193,132
-108,43
-156,74
-258,1
-220,58
-155,16
-186,93
-209,29
-218,15
-241,90
-233,62
-190,5
-202,4
-291,103
-220,-10
-237,46
-195,58
-254,5
-281,28
-226,54
-257,18
-270,15
-197,28
-274,63
-266,-19
-240,29
-247,28
-229,25
-244,7
-254,24
-232,5
-228,29
-251,26
-233,6
-237,8
-223,24
-222,5
-223,-11
-214,5
-208,2
-214,-5
-203,-3
-196,-12
-182,-12
-166,-11
-111,-19
-102,-29
-76,-12
-14,4
-33,-5
-43,-5
-31,-9
-21,0
-29,8
-33,5
-38,11
-44,12
-41,8
-49,24
-53,28
-57,30
-61,38
-69,36
-86,30
-85,19
-92,23
