X,Y
2,-15
0,3
-4,-11
-15,0
-3,0
-10,-3
-5,-4
-7,-7
-4,-4
-6,-2
-6,-6
-10,-6
-6,-5
-6,-2
-4,-7
-6,-4
-8,-5
-5,-5
-3,-6
-7,-4
-4,-4
-8,-1
-5,-5
-8,0
-5,-2
-7,-6
-4,-6
0,-7
-4,-7
-7,-7
-8,-5
-5,-4
-6,-5
-5,-5
-4,-5
-6,-3
-1,-3
-8,-5
-4,-3
-3,0
-7,-4
-4,-2
-6,0
-10,-4
-7,-4
-6,-4
-9,-6
-3,-4
-5,-1
-8,-5
-7,-1
-10,-2
-4,-4
-6,-4
-6,-4
-1,-1
-5,-3
-4,-3
-9,-3
-7,-1
-7,-5
-9,0
-1,-2
-7,0
-7,-1
-4,-3
-5,-1
-7,-5
-7,-5
-6,-2
-4,-4
-4,-1
-5,-8
-4,-4
-6,-2
5,-2
133,-16
278,-24
271,-49
229,-53
193,-56
154,-47
76,-30
21,-19
-9,-14
7,-20
-36,6
-5,17
-18,12
-11,23
16,25
42,10
59,18
80,13
92,12
104,2
108,6
111,-7
117,-15
111,-5
98,-11
89,-2
85,-7
65,1
73,-3
69,-3
64,4
65,-9
79,-7
74,36
67,-16
71,2
68,-22
76,-4
83,-4
91,-2
94,8
86,-17
85,2
63,-14
89,5
62,-1
71,-8
79,8
98,1
74,9
90,-9
102,3
110,1
107,17
141,-4
140,26
161,-5
154,10
158,1
126,-20
136,7
123,-25
95,-21
89,11
105,-32
76,9
37,3
37,-44
87,20
50,-22
94,53
49,10
66,-35
34,38
116,2
91,6
106,-15
94,25
134,-29
102,17
102,4
76,-29
120,-34
37,-25
58,22
92,-28
67,-27
59,-6
104,-16
32,17
73,-10
98,-26
80,-13
77,36
76,-13
101,23
57,-50
83,59
115,-37
52,1
40,7
75,-27
26,55
89,4
93,-28
41,20
67,10
74,15
50,-33
33,-4
106,16
55,-63
80,56
97,25
35,-35
85,9
28,-27
57,-5
99,21
5,-40
157,47
8,-9
22,-62
43,55
75,-94
49,1
61,52
74,-81
83,30
74,7
76,11
-1,37
144,-4
-2,-44
106,42
89,-4
52,10
91,15
74,5
99,8
42,14
125,17
38,2
99,-1
91,46
72,-23
101,98
12,-50
74,-8
34,-5
15,-27
-15,50
51,-102
37,106
31,-58
3,33
89,-69
-3,-16
96,0
45,93
68,-40
-13,-67
0,-18
44,25
34,72
81,-86
66,85
42,3
1,45
56,-89
