X,Y
-13,-70
-23,-76
-21,-105
25,-99
17,-124
-24,-162
-33,-112
-66,-128
-40,-82
-85,-165
-90,-164
3,-133
-79,-66
-76,-119
-59,-113
-39,-108
-77,-101
-24,-133
-89,-128
-34,-162
-39,-112
-41,-106
-107,-185
-81,-203
-37,-79
-100,-179
-53,-182
-71,-175
-97,-163
-86,-155
-119,-157
-75,-132
-150,-129
-41,-163
-73,-61
-134,-164
-93,-230
-139,-103
-113,-190
-86,-187
-112,-94
-86,-180
-99,-84
-118,-204
-132,-106
-89,-130
-72,-125
-29,-91
-91,-66
41,-55
-97,-152
-54,-132
-98,-125
-56,-151
-74,-119
36,-155
-92,-50
-49,-172
-145,-179
7,-106
-81,-65
-75,-132
-137,-128
-12,-79
-63,-84
-128,-103
-126,-108
-56,-145
-94,-196
-85,-73
-92,-93
11,-184
-73,-33
-120,-165
-100,-148
-49,-74
-56,9
41,-86
15,-73
68,-7
35,-57
-21,-16
-103,-49
-108,-79
-133,112
-46,-79
-174,-130
-47,71
-197,60
-184,16
-152,-63
-257,22
-97,-36
-202,23
-188,-175
-6,93
-106,-33
-78,-56
-69,-14
-57,-13
-31,0
-105,-92
-44,-50
-39,42
-145,17
-46,-50
-101,-57
39,137
-96,5
-94,-42
-158,1
-22,80
-54,-27
-75,-36
-83,65
-27,87
-90,-36
-45,69
-123,45
-150,-91
-70,78
-11,94
48,39
-75,52
-87,31
-55,9
-52,-15
-38,16
-50,25
-23,75
-38,64
-66,156
-36,2
-63,41
48,17
-74,129
-106,36
31,50
1,148
-93,108
65,13
6,72
30,-13
30,189
-22,36
-90,139
30,-2
18,60
-109,97
76,29
-70,22
-26,45
-13,45
-13,48
-76,55
14,20
-16,111
-98,41
-28,34
-49,60
-62,-31
-136,175
-44,45
6,23
-62,202
7,54
-196,-3
-104,41
6,187
-83,54
-95,113
-64,-40
-22,189
-51,116
17,111
-100,-42
-112,125
-152,79
-154,56
-23,69
-59,60
-21,96
-150,108
-26,158
-164,-130
-144,216
-19,-46
-48,180
-135,142
-32,50
-92,34
-36,99
-27,55
-82,-24
-66,177
-132,15
-61,5
2,174
-72,28
-42,160
-77,62
-124,121
-89,171
-119,204
-111,37
-117,-56
-157,125
-88,103
-21,105
-64,44
-23,82
36,156
-79,20
-117,118
-89,73
11,98
-156,31
-61,100
-63,161
-92,45
33,184
-10,69
-128,38
-99,83
-78,120
-28,57
-55,43
-69,121
-60,122
-65,126
-24,110
-71,148
-47,69
-8,147
-98,30
-46,164
-79,102
-11,120
-29,124
-40,140
-110,93
-76,175
-102,87
-52,30
-65,80
-65,104
-98,43
-125,127
5,104
-124,110
-73,40
-101,157
-102,43
-63,119
-118,-6
-106,82
-108,110
-128,-21
-109,168
-70,3
-132,152
-57,78
-53,129
-105,67
-37,67
-103,88
-27,49
-51,170
5,82
1,75
-140,146
-96,99
-143,93
-56,147
-12,15
-5,105
-189,97
-79,114
58,149
-50,89
12,81
-41,115
31,91
46,218
-117,109
-41,148
-88,104
19,116
2,97
-71,121
-46,43
-52,102
-81,89
-81,95
6,110
-19,101
0,108
21,157
-25,132
-13,123
88,98
21,196
41,120
-111,151
14,9
-78,116
-108,21
35,124
-86,-14
27,225
17,147
36,10
-81,84
-8,66
-36,129
43,154
-60,102
-35,196
37,58
-18,12
-17,59
24,40
-59,54
-27,39
69,121
-22,67
-39,197
-16,115
-27,105
30,98
94,50
-60,86
-38,129
-47,264
22,55
21,171
56,98
45,171
24,120
-63,18
76,50
49,129
-27,89
22,161
34,182
115,162
52,182
-54,98
-63,60
-82,102
-25,121
168,107
98,170
58,119
83,128
48,95
43,119
34,171
47,36
10,264
-37,116
9,154
-32,155
-60,197
70,38
77,231
19,62
-42,93
-16,49
18,135
-34,93
5,91
27,221
-81,125
16,107
27,146
53,49
116,70
-30,98
-7,84
0,148
9,127
-5,107
12,42
-82,-5
-33,75
-11,10
-39,114
8,30
-15,217
-62,122
-14,21
-21,42
-18,202
121,-46
-4,116
-56,-4
-1,56
98,148
49,129
94,210
58,112
-100,80
-139,37
59,216
19,27
46,121
-206,-43
-4,245
104,-9
65,84
-156,-30
16,-11
5,177
85,46
-91,39
4,21
-51,186
53,155
100,61
79,235
-48,-22
-139,212
111,64
-177,217
186,-5
-33,167
-24,21
-143,147
150,-176
1,64
77,144
37,62
85,80
56,184
11,82
83,133
20,92
170,136
113,254
109,114
54,79
31,-35
1,124
207,115
-4,237
296,52
65,69
153,184
206,120
188,95
7,39
172,188
49,59
126,-36
178,81
24,76
190,9
142,119
163,183
73,138
140,43
212,296
131,-49
180,272
261,92
22,59
182,105
142,206
84,107
169,-31
85,55
41,76
-7,-109
96,79
98,67
36,228
166,142
5,88
50,201
134,109
197,234
45,-79
22,110
132,64
81,297
-48,38
74,-49
-54,106
-104,-128
39,-70
150,-2
56,195
-81,-88
23,23
150,39
-60,71
89,50
18,-20
112,101
22,23
-65,17
156,157
170,69
-44,211
261,91
151,196
100,30
37,71
80,117
71,30
159,66
237,154
91,-31
102,202
181,8
176,245
35,25
261,-7
163,110
258,18
131,104
233,70
122,-46
15,95
161,191
256,209
293,254
229,65
102,93
211,76
95,45
133,195
274,62
125,75
189,131
265,67
228,181
95,-10
60,36
354,119
10,241
152,42
174,-90
299,161
47,116
126,60
143,36
14,-10
-49,-137
245,280
106,56
-17,-123
241,163
179,203
223,172
-10,35
224,61
199,227
66,-20
188,80
39,-159
23,191
-35,-59
197,39
-80,99
74,-85
10,83
0,98
-4,-135
29,-71
53,28
3,133
122,62
107,-105
49,-115
-26,123
118,-38
-41,135
-22,-94
-178,-96
-30,44
88,-124
-6,-20
82,95
209,12
50,68
166,160
43,24
-38,-56
47,70
18,7
37,-67
153,36
13,-76
136,0
154,26
262,128
158,56
78,-58
182,-75
56,33
105,36
125,100
181,-45
100,126
197,-38
195,46
289,186
152,-19
288,104
244,-47
190,17
261,-45
151,32
118,-54
137,47
209,-27
225,253
199,-83
146,15
229,7
48,8
29,-75
99,75
200,157
319,17
139,196
236,-48
210,52
158,16
233,-71
386,148
-26,-215
-51,-26
165,138
451,-11
255,111
-5,-65
273,-175
37,144
-34,49
43,-169
-137,-152
89,-75
130,-136
159,33
-24,-189
44,45
-27,-183
48,-207
-10,-46
109,-133
84,-14
38,-64
57,-146
172,31
98,-59
2,-34
197,-70
127,30
160,-99
148,7
114,117
19,-181
27,-139
199,13
207,168
-27,-49
127,-58
-26,-95
-18,-95
36,-95
112,-173
356,100
231,119
-166,-272
165,-130
-42,-11
37,-27
145,-4
128,-7
232,105
-220,-133
119,-60
-56,-78
120,-2
188,-107
125,17
167,267
22,-215
9,-19
10,167
194,-5
-155,-226
