X,Y
106,-41
157,-29
157,-11
159,0
222,-68
158,24
163,-22
161,-56
156,4
135,-86
163,-15
120,7
175,-68
153,-44
191,-43
157,55
161,-115
169,23
140,-6
194,-74
201,6
146,4
191,-42
177,-11
224,-71
205,35
207,-40
204,-131
186,-7
215,-70
202,-1
242,13
234,-95
138,-13
246,-18
153,-109
116,-17
179,-39
178,-1
174,-80
149,-4
228,-137
239,25
114,48
296,-59
173,-142
213,-31
179,-108
167,7
212,-88
223,-80
245,1
167,-102
207,20
257,36
155,18
109,-41
290,-95
249,13
245,22
243,-29
207,-70
283,96
259,41
258,-19
211,-78
175,-148
245,-80
137,-73
233,11
229,-47
174,-34
211,-68
278,-24
270,-129
178,-31
115,-167
8,-78
231,-49
24,-84
89,-63
215,-59
151,2
253,-50
200,-75
210,14
248,-184
262,17
288,-54
248,-124
224,12
328,-52
183,129
253,-241
106,-73
246,63
314,-50
296,43
306,-220
306,41
188,107
275,-88
276,-55
397,65
99,-58
102,-55
424,47
195,-4
58,9
304,10
438,-66
330,101
291,-37
281,51
172,-172
97,99
390,26
-61,-135
396,158
-141,-181
409,223
317,0
148,-62
127,-50
164,-13
-10,-215
-15,-14
355,53
170,107
69,-16
139,-78
73,-168
-91,-155
94,-102
229,207
182,91
345,158
-13,110
520,15
242,-67
53,127
264,296
-65,-184
-67,-17
274,131
207,13
106,129
377,109
55,86
-162,-266
-183,-97
128,-19
325,165
75,98
-132,-104
114,154
180,67
418,230
489,259
-262,5
-225,-53
397,184
161,-14
79,317
200,169
-232,-55
290,289
-101,-1
95,-33
-540,-18
83,-52
175,126
72,131
-265,-3
2,193
-193,-41
-46,148
109,289
-56,-97
-224,-156
50,37
0,204
8,-53
41,207
58,191
95,92
-323,-91
162,310
-77,59
-3,69
-13,58
30,44
82,-33
150,76
-122,34
65,66
-234,261
177,89
8,122
11,91
27,-35
-19,52
93,134
171,123
24,99
-181,75
-34,82
59,39
198,114
-269,93
-180,128
86,234
-179,-82
-11,250
-145,155
-10,90
-227,73
-257,132
59,-38
10,-8
-200,37
-30,-37
-3,85
-212,22
-421,159
8,-60
-232,161
-402,78
-146,129
-261,28
-91,154
-67,35
-318,75
-150,-10
-381,50
-52,36
-469,178
-491,-240
-221,137
-579,-61
-38,180
-256,135
-230,67
-380,130
-549,-27
-387,-141
-244,213
-331,98
-417,-33
-391,68
-273,8
-421,207
-358,5
-411,9
-109,166
-437,108
-178,25
-240,87
-512,74
-418,-41
-266,128
-368,140
-283,25
-434,47
-330,79
-357,50
-428,53
-365,127
-374,-6
-373,49
-414,-32
-402,119
-458,10
-353,71
-412,79
-439,44
-375,107
-363,80
-480,117
-385,94
-398,41
-481,105
-433,-104
-465,120
-416,38
