X,Y
-10,1
-11,-7
-4,-2
-5,-3
-3,-9
-5,-4
-8,-1
-4,-3
-6,-3
-4,-2
-6,-4
-7,-2
-10,-5
-7,-4
-7,-5
-8,1
-5,1
-5,0
-3,-1
-7,-3
-10,-6
-6,-6
-6,-2
-8,-4
-6,-4
-6,-2
-4,2
-4,-5
-6,-1
-8,-3
-7,-3
-4,-3
-7,-5
-6,-1
-5,-3
-11,-5
-3,-1
-7,-5
-9,-5
-8,-3
-4,-1
-8,-7
-7,-3
-8,-4
-6,-4
-4,-4
-7,-2
-5,-4
-8,0
-4,-4
-3,1
-7,-3
-2,-2
-8,13
-7,-10
-6,-7
-9,-1
-3,-3
-6,-4
-6,1
-12,-3
-12,2
-28,14
-71,43
-125,77
-145,82
-143,74
-139,55
-125,40
-113,22
-93,15
-74,3
-74,-14
-67,-18
-59,-26
-47,-28
-37,-30
-30,-27
-41,-21
-46,-26
-47,-29
-27,-28
-31,-36
-36,-30
-43,-16
-47,-25
-61,-23
-72,-15
-74,-7
-74,-13
-57,-7
-63,-25
-77,-17
-73,-15
-96,-26
-83,-15
-69,-13
-66,-12
-83,-20
-84,-24
-83,-28
-84,-31
-74,-35
-87,-13
-61,-32
-78,-18
-72,-33
-115,-14
-105,-40
-96,-42
-106,-23
-76,-51
-136,-40
-147,-41
-125,-24
-128,-58
-157,-23
-134,-48
-114,-56
-120,-8
-149,-62
-133,-54
-161,-27
-155,-42
-150,-61
-129,-34
-161,-62
-91,-51
-110,-25
-160,-59
-152,-61
-144,-54
-162,-31
-121,-50
-183,-50
-164,-92
-159,-47
-128,-54
-173,-123
-144,-93
-146,-58
-77,-108
-144,-44
-167,-100
-201,-53
-191,-85
-195,-46
-137,-102
-157,-50
-218,-50
-132,-112
-174,-33
-165,-117
-209,-70
-142,-90
-162,-75
-206,-28
-180,-69
-135,-63
-162,-114
-62,-6
-189,-45
-184,-91
-120,-99
-96,37
-190,-131
-146,-121
-197,-80
-173,-52
-123,-97
-131,26
-61,-112
-135,-99
-149,-103
-153,-73
-202,-46
-169,-168
-223,-3
-130,-117
-145,-104
-80,-25
-43,-131
-133,-36
-121,-42
-60,5
-12,-60
-209,-32
-89,-125
-60,-65
-127,4
-38,-137
-135,-60
-115,-17
-153,-118
-10,43
-133,72
28,-110
-41,-50
-142,-44
-84,-66
-67,-11
-56,-95
-64,-92
-84,-39
-110,-123
-209,-6
-88,-43
-48,-70
-122,-122
-123,-13
-89,-132
-176,-16
-19,49
-42,-133
-110,-65
-38,10
-62,101
53,-115
-4,-5
-181,-121
74,-30
-148,-127
13,-14
-56,-77
-265,-122
-99,31
-54,-48
30,18
-42,-148
-27,-82
-101,-199
-79,94
-81,-135
-6,52
73,120
-93,-154
-207,20
-160,31
-210,155
-5,16
15,-96
-114,-42
78,350
-76,46
-60,64
70,-33
65,60
19,-22
109,-1
-160,121
187,-6
100,70
91,-65
20,-1
88,142
82,52
-124,115
70,142
-152,3
-127,132
-121,-204
-47,113
-71,-5
-109,155
-207,-8
49,67
-195,-86
-127,48
-72,92
-88,9
-282,63
-163,8
-217,157
-173,20
83,141
-156,41
-168,22
-266,-79
-82,160
-41,-33
-86,167
-124,68
-96,-39
-198,92
-158,-15
-111,142
-125,142
-192,147
-100,208
11,126
-389,-76
-149,189
-97,264
-22,80
37,49
146,414
391,44
-386,192
123,129
-329,143
-46,63
-21,-60
81,39
