X,Y
-222,128
-205,131
-175,171
-173,130
-166,172
-145,172
-116,103
-161,198
-150,142
-174,176
-153,70
-143,184
-204,188
-168,119
-178,188
-119,142
-182,155
-142,98
-26,230
-149,119
-100,97
-75,96
-166,235
-107,61
-114,146
-63,184
-72,206
-152,229
-87,100
34,161
-43,279
-15,114
-105,88
-117,256
4,83
23,230
66,182
-117,198
-119,136
-13,254
-24,197
-154,236
-97,223
43,255
-30,217
53,246
14,298
-59,125
-42,321
144,226
52,305
160,87
29,413
163,190
67,247
-93,199
99,312
256,264
216,279
121,303
228,143
177,279
288,189
159,357
74,24
56,354
43,240
208,-112
138,460
64,180
185,253
147,198
260,143
264,204
145,37
56,292
274,321
78,87
240,234
252,289
182,180
251,277
201,213
37,192
267,286
235,85
227,275
179,145
151,183
347,199
321,85
78,66
235,111
206,132
388,206
328,16
341,65
241,-32
222,217
258,-80
380,199
81,-36
191,130
459,44
155,96
330,112
308,-99
527,76
490,149
535,73
259,-62
374,-6
206,-10
456,165
537,-48
425,140
480,-61
350,157
397,19
464,228
377,-129
112,3
421,-102
334,103
236,-94
508,154
314,-88
411,37
342,69
482,114
90,-95
423,106
362,-16
266,175
205,11
484,273
258,-39
673,320
-7,-246
329,71
96,-155
334,-74
505,174
165,-29
472,-157
235,-49
505,86
424,-65
427,131
571,-157
142,3
354,-133
389,-42
-44,71
526,219
642,-123
347,-28
292,-143
597,-70
395,2
540,-88
555,-12
347,-163
674,-56
341,114
253,-250
219,-70
360,-122
183,-146
161,-318
440,103
0,-357
318,-40
25,-52
173,-246
234,35
558,47
59,-53
272,93
194,-91
86,-80
251,30
152,-128
113,-71
432,-118
-92,3
374,-6
456,117
-140,-110
246,-137
-119,-54
439,112
142,87
268,178
445,21
61,-20
-173,-34
-219,-52
40,-21
77,28
219,67
-61,-59
25,5
297,294
-16,-155
70,-33
-194,-171
-54,-101
-38,19
282,166
-45,84
92,-175
-56,-192
320,111
173,203
398,259
279,-35
253,195
-310,-73
-216,-74
524,3
41,55
-494,10
254,-26
51,-159
75,-31
163,38
-38,199
70,69
-288,-103
-195,-101
-412,34
0,-39
-271,-116
-271,-45
-194,-7
115,98
-381,-54
-582,72
-401,242
114,103
-174,-27
-105,28
204,-9
-64,11
-205,488
-483,-215
-402,-61
-613,-360
-79,253
164,-6
-71,105
-252,-18
-212,146
-22,75
8,236
-336,81
-18,273
-641,111
-182,-34
-771,54
-197,0
-264,-8
-492,147
-286,55
-497,165
-125,163
-322,128
-519,-82
-516,179
-206,22
-663,35
-589,142
-272,51
-372,49
-704,-44
-467,90
-306,35
-642,-34
-630,97
-564,-7
-502,52
-498,18
-368,191
-381,61
-514,62
-400,6
-576,61
-628,-7
-592,-69
-527,98
-393,67
-434,20
-591,-40
-447,47
-470,-39
-465,68
-299,73
-313,-14
-374,8
-417,80
-583,-2
-397,62
-401,39
-367,167
-553,-37
-586,-19
-439,-40
-348,155
-435,59
-515,-108
-572,121
-517,76
-482,-85
-535,50
-518,-4
-588,63
-608,-67
-532,45
-453,-67
-527,33
-458,-54
-468,-19
-562,-18
-489,26
-454,-35
-505,-22
-466,2
-529,46
-577,-44
-531,27
-622,-47
-422,-14
-450,-15
-534,-52
-410,-25
-528,-16
-526,-78
-539,51
-549,-220
-425,59
-462,-78
-440,-27
-539,-129
-475,-1
-492,-44
-433,-35
-469,-154
-465,-54
-551,3
-482,-109
-446,-93
-406,26
-379,-107
-374,-62
-359,-37
-414,-105
-326,-32
-467,-28
-273,-92
-414,-53
-378,-84
-414,-45
-354,-52
-379,-40
-529,-173
-200,-112
-235,-39
-424,-37
-381,-157
-254,-49
-237,-66
-370,-184
-368,-102
-381,-59
-493,-37
-432,-77
-320,-156
-425,38
-221,-111
-344,-110
-161,-152
-195,-27
-305,-200
-359,-241
-251,-134
-299,-90
-306,-108
-309,-218
-328,-160
-317,-120
-148,-219
-167,-270
-210,-85
-172,-210
-186,-253
-236,-71
115,-238
-42,-240
-201,-194
-262,-211
-253,-100
-200,-364
-57,-1
-142,-376
-131,-132
-55,-247
-142,-167
-209,-286
-176,-274
-20,42
-132,-317
20,-196
-233,-254
34,-94
-265,-236
-98,-155
-65,-191
-87,-292
-166,-153
-89,-298
-123,-166
-146,-231
-133,-317
155,-166
131,49
-376,-337
55,-174
-193,-234
33,-184
-88,-203
129,-293
-236,-346
-38,-44
-145,-387
-103,-208
84,-311
37,-143
-39,-404
117,-130
235,-407
188,-218
91,-150
-68,-251
165,-368
-44,-136
131,-332
172,-231
114,-161
-3,-359
114,-91
269,-169
229,-269
222,-325
134,-213
138,-164
171,-235
257,-304
69,-277
215,-222
51,-268
195,-266
137,-338
94,-125
361,-315
285,-320
267,-222
275,-246
154,-211
197,-331
120,-224
312,-313
228,-135
247,-312
-11,-236
98,-321
249,-273
313,-216
79,-223
303,-178
381,-228
238,-258
344,-149
284,-216
179,-264
166,-261
