X,Y
-188,24
-123,12
-129,29
-153,26
-145,32
-138,49
-159,19
-153,33
-157,4
-138,46
-205,33
-144,27
-163,31
-131,24
-189,12
-180,65
-138,40
-146,11
-179,40
-178,29
-138,63
-184,28
-133,52
-194,22
-179,80
-135,33
-95,-9
-153,45
-170,57
-153,11
-189,37
-193,83
-163,-8
-185,-5
-207,82
-159,-92
-188,39
-197,-69
-210,89
-186,-37
-132,86
-225,20
-191,-14
-236,72
-266,-5
-236,116
-131,64
-229,146
-132,62
-148,22
-220,114
-184,19
-153,31
-173,64
-181,3
-143,101
-71,125
-116,-6
-209,-60
-94,84
-23,179
16,119
-111,-35
-122,36
-118,52
-89,-59
37,37
-106,10
-28,-56
-61,-3
-84,13
-54,54
-112,-38
-131,-19
-89,60
-11,17
-226,50
-76,-13
-75,86
-5,108
-84,-54
-43,123
-21,39
-149,99
-114,-88
-122,12
-88,122
-75,25
-11,37
4,32
-86,38
-100,-29
-156,104
-103,15
-96,14
18,34
-29,-1
24,-13
-166,89
-68,-98
-103,33
-89,204
-84,200
-12,41
-141,43
-117,135
34,28
-83,116
-86,44
-76,-56
-44,229
54,-90
-108,114
96,126
-84,103
-11,32
-110,69
83,19
-91,65
-29,-116
-147,183
-12,-5
11,169
-90,109
91,40
14,85
-35,118
-37,-42
49,57
22,102
-1,43
-10,-27
-208,121
-3,26
73,146
-57,137
-53,-197
106,159
-48,130
132,-2
51,50
-19,71
-22,38
42,-33
-4,64
165,75
2,150
-13,73
98,69
-3,118
112,123
128,67
72,40
98,139
118,156
175,38
99,249
100,-48
48,154
51,-13
67,97
118,154
114,166
138,43
34,109
2,145
85,112
14,8
91,150
31,147
262,119
103,177
79,27
129,176
98,110
127,138
170,19
6,299
140,-16
38,149
85,86
50,260
94,104
58,227
139,149
70,41
9,51
96,157
95,20
126,269
72,153
123,36
130,156
43,86
50,117
111,176
36,40
227,72
74,6
-45,285
24,-15
63,246
77,54
90,72
-22,-40
55,137
138,74
60,125
166,68
118,105
96,119
35,58
58,292
132,37
-12,208
148,-20
275,192
240,-17
89,95
44,85
67,89
-27,143
38,136
120,6
79,68
133,98
261,80
67,-136
174,259
120,103
60,192
-34,219
52,134
99,135
90,62
223,28
69,66
155,70
109,219
93,69
120,173
123,6
131,-2
112,-53
120,119
142,117
146,163
217,89
101,161
115,131
57,143
72,107
118,206
94,170
245,238
126,33
190,245
205,81
128,101
89,-19
64,91
222,207
178,129
132,53
169,-72
-19,256
135,-73
160,67
198,51
125,213
164,-25
150,136
98,-8
205,78
109,240
85,87
82,64
212,124
147,191
197,-34
133,172
107,8
199,-15
76,213
142,28
195,-18
-23,10
53,71
80,83
128,-87
62,151
103,-33
65,150
31,34
231,-10
-7,147
150,23
-10,51
123,115
64,24
41,127
213,22
69,51
150,120
-38,22
144,150
112,16
52,138
55,17
140,73
106,-42
-8,155
166,-1
137,126
170,82
29,61
115,58
104,112
125,-59
138,-3
142,-14
201,276
77,-102
-19,-58
196,16
118,175
126,-21
178,127
10,-19
-39,76
9,-167
54,-25
85,208
201,173
141,-17
23,69
147,-200
123,171
144,45
68,-103
205,196
154,40
152,34
244,139
139,35
89,72
115,-24
157,59
163,77
79,154
224,-48
171,-24
111,5
24,36
69,42
171,-80
-40,61
287,55
88,27
93,106
189,45
101,-32
69,53
157,-2
171,87
214,-137
112,-172
173,-33
5,-100
14,-177
110,70
129,67
65,37
103,15
74,100
211,62
210,110
87,57
210,-90
128,113
283,24
106,39
148,38
240,-21
