X,Y
-6,-1
-8,-1
2,-7
-7,-2
-10,-8
-6,-5
-8,-6
-5,-5
-1,-9
-8,-4
-13,0
-2,-4
-3,-6
-3,-6
-2,-8
-9,-5
-8,-2
-8,-5
-7,-1
-4,-4
-6,-6
0,-3
-7,-2
-7,-4
-3,-5
-11,-3
-3,2
-6,-2
-4,2
1,-5
-7,-4
-5,-1
-3,-10
-8,-1
-2,-2
-6,-3
-6,-3
-3,-2
-9,-5
-8,-3
-3,-6
-9,0
-5,-8
-6,-5
-5,-4
-7,-6
-8,-2
-4,-3
-7,-4
-7,-8
-8,-6
-9,-4
-6,-3
-4,-9
-1,-19
12,-193
-26,-596
-45,-611
-46,-530
-38,-419
-28,-247
-32,-131
-19,-84
4,11
-19,102
-10,149
2,142
3,144
4,143
-6,102
-20,74
-11,12
-10,-43
-12,-89
-16,-134
-19,-167
-11,-158
-13,-182
-16,-184
-33,-208
-42,-193
-24,-181
-20,-116
-26,-112
-14,-102
-25,-74
-21,-81
-32,-60
-32,-56
-7,-64
-17,-59
-24,-104
3,-76
-15,-69
-39,-108
-6,-94
-20,-93
-17,-94
-16,-117
-17,-101
-9,-141
-14,-84
1,-82
-25,-102
-29,-113
-31,-60
-34,-97
-15,-114
-14,-56
2,-76
-34,-81
-12,-116
-12,-147
-24,-54
0,-101
-4,-72
-16,-112
-27,-90
-16,-97
-15,-88
-22,-108
-36,-22
-2,-102
-16,-75
2,-146
13,-72
-24,-136
-29,-49
-8,-36
-15,-93
7,-138
-37,-51
25,-56
-14,-134
2,-84
-27,-60
7,-122
-4,-38
26,-143
25,-99
-41,-93
3,-118
20,-96
6,-92
18,-26
-20,-149
-27,-53
-2,-143
5,-90
-19,-74
37,-106
9,-93
3,-49
-22,-65
47,-64
3,-85
-22,-62
35,-130
-22,-95
39,-40
-1,-102
0,-113
-14,-52
-38,-111
47,-58
34,-36
-44,-125
50,-27
19,-40
10,-78
27,12
22,-134
0,-12
52,-68
-72,-62
-11,-105
43,-75
2,21
-14,-111
48,-144
24,-57
25,-10
44,-126
-4,-120
39,-64
6,-14
17,-115
35,-103
25,-33
-22,-71
-22,-79
-18,-67
7,19
70,-173
18,46
-17,-151
21,46
72,-176
-28,-49
-2,67
49,-69
13,-93
-8,-4
-24,-62
88,-55
-44,-45
-55,17
24,-42
12,-210
-38,-47
21,-109
42,-39
31,-65
11,-74
6,2
15,-142
-18,-10
0,-5
45,-17
26,-53
55,-33
-5,-94
-84,-56
46,-91
-34,22
25,-162
-16,44
96,-143
-6,-77
-60,-5
32,-34
-30,-45
75,-121
54,-12
-54,62
40,-268
-46,38
-44,-74
-12,-60
-4,-146
51,6
-32,-34
64,-62
23,86
-13,-144
-32,-20
-7,-132
-38,99
-34,-97
-19,-8
2,26
46,-99
-49,-11
16,-71
25,50
2,-60
55,-22
-60,37
8,-62
63,-25
67,-42
-66,22
-28,-142
14,-127
-70,40
-5,18
68,-106
54,-72
-51,76
107,-77
-24,-89
43,-88
-14,-21
-26,2
-63,-59
80,43
-78,-48
58,-69
29,44
-23,-35
-1,86
-27,-76
89,-127
28,27
17,-9
41,-93
-105,24
36,-65
20,-37
88,-18
-4,-66
70,-6
26,31
-85,-72
-28,-124
81,25
-29,-43
-47,56
-2,-108
189,13
-43,-11
-92,-114
70,-21
-30,21
-15,7
-28,-101
61,-2
-1,-73
-66,-71
16,96
34,-22
-1,-69
45,63
96,-60
22,-49
-14,-60
52,39
-19,-60
-53,-10
24,76
108,11
59,33
103,-43
39,-3
-68,44
86,16
69,9
22,26
-87,85
-41,-120
63,29
-81,19
44,25
19,32
-27,8
18,-21
-57,8
-51,120
-65,-13
-8,92
26,-61
-82,84
-10,-77
-65,-80
-43,95
-69,-54
-73,-14
31,-222
-45,49
-94,-25
-80,20
-89,-104
17,46
39,27
-36,22
-54,-80
-169,-72
0,-62
-100,59
-57,40
-35,-92
-91,-110
-41,86
-24,-33
-4,111
-84,-28
-110,53
39,-20
-10,27
-55,42
-148,0
-92,-58
32,121
-37,-60
-68,-29
-43,-85
-38,-69
-129,48
66,-113
-1,99
-94,37
49,-3
35,112
11,-74
-104,-17
-10,-1
-7,-41
-69,-60
-66,77
8,-11
63,14
-49,-60
-60,-26
-26,-107
43,-45
-89,-40
-126,11
-24,32
20,-71
-37,5
-13,-50
-16,110
-29,-117
-66,122
80,-144
19,167
-49,-63
-94,-35
66,60
-59,-64
-110,34
14,85
53,69
-2,-70
1,-26
45,55
45,-20
-118,44
54,-60
-29,-42
84,-47
43,-102
71,166
-47,-22
-35,-32
-36,-40
45,147
89,-13
-52,40
-40,-50
-51,-29
-82,62
71,105
45,-195
-125,89
-33,-72
18,74
-45,64
-54,71
-75,44
-108,-39
54,87
-42,-11
-60,-84
-63,121
-30,24
-167,-149
83,14
-131,72
-23,-81
-3,60
-100,57
-44,-129
-104,146
6,-73
17,127
-48,-113
-71,55
-56,-166
-125,107
2,-45
-124,130
46,-59
-37,68
-42,63
33,136
-14,10
-1,117
-33,57
-2,38
-133,-103
-53,116
-9,18
-28,42
-28,35
-4,-28
44,-19
-31,127
-38,0
49,-55
-86,-58
12,29
-51,82
-60,22
-102,-79
4,-16
20,-17
-83,47
-30,-9
46,58
4,-3
-49,76
5,-2
14,24
-81,27
-30,5
-58,-14
17,-34
16,68
23,34
26,-13
8,68
22,7
19,116
-5,61
-15,-21
-87,65
7,62
35,-53
-88,44
-50,60
-118,72
40,70
28,-4
-16,1
28,107
-37,-14
-74,59
31,-48
48,171
-51,-28
20,37
-83,-46
42,111
-13,26
52,33
-40,72
4,10
50,42
-49,46
-4,39
-44,26
10,29
12,21
-23,36
-1,30
-19,61
-89,-41
104,103
-2,-38
-54,50
-24,-58
-140,159
-13,-62
11,103
-34,-84
10,63
4,158
-61,53
-16,47
22,25
-85,33
-73,1
-32,82
-62,24
-15,-38
-34,124
-56,-29
-58,119
-31,46
-36,48
-6,31
-73,192
2,-37
53,88
7,106
-30,-19
1,-21
-33,49
-22,81
38,-77
-25,59
-9,58
-21,-34
13,89
-24,-78
-72,47
26,83
-1,61
2,52
-29,-54
-24,14
31,127
78,-43
-52,130
-5,-4
-14,42
31,14
15,78
-27,181
4,-54
18,131
-52,-22
-54,87
28,51
-10,46
24,39
-14,124
34,-31
-64,18
43,5
18,170
-37,-34
0,79
-25,-50
-69,68
1,22
51,29
-19,38
-5,19
34,11
20,0
32,-31
43,136
10,-67
34,77
65,117
20,1
30,34
4,-53
-1,-25
9,40
57,10
67,91
-59,45
-2,-38
-18,99
-2,58
22,56
26,10
-11,103
-41,94
39,139
-13,42
-40,29
-7,42
-11,9
-56,106
-52,-41
-25,107
-54,103
-12,53
-47,105
-48,-30
-29,11
-54,61
-65,-2
-22,67
-55,7
-59,40
-30,9
-47,44
-33,-14
-28,11
-36,-5
-53,30
-19,-2
2,29
-7,33
-30,-45
-2,57
9,56
-1,22
-26,62
-7,34
-35,6
49,52
25,67
-5,21
-8,32
4,33
5,21
1,6
-1,-1
30,67
-14,-16
34,23
-7,7
-12,45
1,7
1,59
0,71
14,84
-30,61
1,68
14,151
22,98
-27,84
5,111
21,128
27,77
-4,97
1,131
-6,68
17,75
6,51
-14,80
19,41
30,104
9,78
12,40
-14,104
9,82
23,81
3,84
-9,110
2,74
4,78
8,48
-3,70
0,69
-5,69
5,48
-19,80
11,77
4,78
27,74
10,76
27,106
37,87
20,110
19,97
22,47
12,-7
35,6
12,14
26,18
24,60
28,30
31,33
0,40
17,45
10,43
7,31
8,15
6,2
21,31
13,18
17,45
21,18
3,9
-5,27
-9,27
12,34
15,36
-1,63
18,40
11,57
2,72
11,58
3,56
3,59
4,46
8,36
1,23
-3,37
-6,44
1,32
2,9
4,-9
7,-3
5,-7
