X,Y
-1,-67
-4,-70
7,-56
12,-49
13,-36
-5,-27
-7,-32
-9,-45
-10,-46
-20,-36
-27,-38
-25,-20
-11,-20
-4,-19
4,-40
-6,-51
-10,-50
-2,-58
-8,-68
-6,-60
4,-57
2,-44
-10,-42
-4,-41
-5,-39
-6,-30
2,-50
0,-35
-5,-58
-12,-59
-10,-61
-15,-54
-4,-55
-4,-86
9,-105
21,-96
1,-86
19,-97
-6,-59
-5,-56
4,-75
-2,-71
-5,-91
-4,-73
-4,-71
-7,-58
-2,-89
-1,-75
7,-71
20,-84
18,-118
21,-142
20,-130
4,-126
23,-137
35,-116
-21,-91
-10,-138
-13,-69
-12,-108
-13,-96
-39,-98
9,-112
-31,-101
-13,-94
-25,-88
-18,-60
4,-131
-11,-76
-7,-112
15,-85
-7,-134
-21,-87
3,-81
-10,-125
-1,-101
8,-103
-14,-88
-20,-108
-17,-92
4,-70
-32,-86
19,-107
-23,-120
-25,-61
9,-119
-31,-97
-11,-91
0,-86
-26,-70
-48,-75
30,-95
-26,-97
-22,-84
14,-123
-59,-57
-6,-121
17,-90
-33,-101
13,-167
-20,-113
-2,-144
-24,-69
41,-156
-41,-46
-8,-73
36,-120
-43,-36
0,-132
-15,-23
6,-144
-19,-52
42,-62
-12,-135
-20,-78
-33,-117
52,-164
-39,-82
38,-68
14,-163
21,-145
-31,-67
22,-146
-9,-148
28,-105
-18,-79
25,-100
-15,-167
3,-105
-9,-47
31,-71
30,-87
-17,-91
57,-142
35,-93
1,-72
-25,-118
-10,-66
31,-74
11,-76
30,-21
-17,-77
68,-93
23,-19
28,-35
-11,-81
61,-122
-22,-90
-7,-57
14,-158
-9,-91
25,-85
2,-19
10,-121
1,-15
46,-114
-52,-77
26,16
-4,-18
38,-189
-52,-44
56,-112
-11,-14
51,-111
-31,-83
-36,-65
45,-108
-45,-93
-50,-7
-12,-74
3,-45
-60,-63
-21,-40
63,-49
-125,47
-53,-193
18,6
-36,25
27,-182
-47,-73
4,-72
-41,-98
-20,-129
-9,-78
-71,-19
-90,-79
-4,-83
16,-57
-49,-12
39,27
22,43
-34,-103
17,-199
-53,53
-22,-126
71,-46
-64,-37
-91,-129
-7,-67
-26,-21
78,-54
19,-60
28,93
4,-18
-66,-31
22,-83
18,24
-15,-76
45,-108
12,-43
-1,47
60,14
-18,-12
33,-18
20,-116
-8,5
30,-39
-2,-58
29,8
-74,-171
56,-137
4,-194
-70,109
55,-170
-7,-88
79,58
67,60
-59,-84
80,-41
-69,-89
-10,-149
-49,-19
-10,-102
47,63
-73,-37
-78,22
-55,-38
25,-81
43,96
-32,-124
-71,-212
-64,-2
-4,-106
-32,-125
44,-88
-33,-49
-18,-39
10,84
-18,3
-141,62
59,-204
-220,117
36,-122
20,-58
-41,10
20,-138
-14,77
-40,3
98,-5
-14,-25
-5,32
-113,-34
46,42
105,25
-39,62
-30,-104
97,163
57,-65
24,-93
-18,-10
-89,-9
56,28
-2,-141
-4,-33
-2,-21
-72,-94
-10,20
-87,-26
-36,-91
61,-30
-19,69
52,-165
41,64
-127,-99
-27,-34
40,84
-47,11
101,-147
47,138
10,-52
3,120
6,-126
40,113
-12,-67
-39,63
-74,-96
-1,61
109,-139
-42,36
-130,-13
-42,-90
11,38
-114,-121
112,93
-15,64
4,130
61,-62
107,78
16,102
-11,-96
14,76
101,-16
6,-5
-79,-92
-4,-53
34,70
60,103
-90,-36
89,-24
-144,-53
1,135
31,-15
-24,94
130,26
-32,68
30,-64
53,91
4,15
-41,-30
-104,83
79,34
25,-31
35,9
65,-7
57,26
71,-34
-38,160
2,-90
2,168
65,-113
39,178
156,-105
3,171
108,-141
-57,-38
-78,-68
-41,95
-27,-149
-5,69
16,-66
26,36
91,4
-71,71
24,68
-7,-42
-21,40
31,-111
1,-1
80,118
55,39
-56,-133
71,58
46,103
-40,111
149,-30
85,65
4,-81
72,81
16,71
147,-16
126,97
59,47
52,61
-13,-8
171,-9
50,72
139,-42
-1,60
-55,19
131,56
-15,15
-43,137
61,-108
6,257
74,-84
-31,33
144,-69
-20,-4
16,17
-8,-25
-36,94
-62,-16
38,85
32,18
-28,135
49,-20
-10,64
7,-93
-24,182
-49,26
79,-3
-46,99
-108,-8
-26,56
-29,-49
-24,9
-82,42
-26,1
-48,44
90,28
-71,-32
-54,47
45,51
-48,36
22,32
-20,115
78,100
-24,-70
20,32
-21,132
28,-56
-36,207
-8,20
87,103
19,-28
68,-16
102,86
-62,22
-3,153
96,-55
26,67
-59,69
16,17
50,35
14,-11
-29,181
-6,81
94,42
99,66
14,-71
-35,142
14,-57
-37,120
34,-54
83,81
35,-13
-33,48
-35,25
-18,76
-8,-45
85,50
-79,60
-90,18
-25,66
6,86
-15,24
-25,16
45,93
-34,-29
37,92
-15,-39
-21,-45
26,58
12,6
-83,53
-28,169
-9,18
-11,74
-82,57
9,22
-85,27
-47,151
33,5
-43,178
-35,-35
-15,-12
-51,13
-106,200
-58,5
-13,141
1,-77
-94,19
-10,136
-114,68
-25,27
13,112
-40,0
-106,188
-60,33
-37,66
-59,59
22,-1
-4,69
-19,76
23,168
-31,24
-86,93
-68,27
-37,91
-20,0
-67,160
-18,-26
75,62
1,45
-96,103
64,19
-30,61
0,36
-48,114
57,50
-38,4
3,31
-39,79
-11,42
24,74
-11,47
48,61
15,49
38,44
21,70
-18,-51
-58,47
23,49
3,102
43,46
43,-25
-11,71
-12,-31
-2,-2
-27,16
88,56
-35,87
-54,-32
17,23
61,-33
-52,102
-26,-13
-9,-13
-11,71
-38,43
21,79
-31,35
-56,-5
32,-9
-29,56
36,-14
-29,98
18,-22
-15,-2
29,-4
-46,129
6,6
-47,144
1,51
36,50
-44,62
35,128
-5,-29
24,91
-9,7
18,81
35,-23
0,118
25,66
-1,71
39,27
48,31
-34,-18
1,77
9,48
-32,57
38,15
-62,69
51,-4
-39,92
-51,69
3,105
-23,9
3,-9
-41,59
-48,27
-23,59
-45,86
-48,39
-7,16
-36,57
-44,52
-50,65
-59,23
-14,42
-63,33
-56,6
-46,4
-34,73
-29,36
-84,58
-5,44
-48,-11
5,43
-15,-22
-39,-23
-50,76
-26,61
-14,87
-18,83
-28,58
-23,26
7,41
-31,61
2,62
23,6
12,65
21,-11
-17,67
10,79
-12,70
-17,52
-8,37
-5,31
31,20
2,72
-1,51
24,81
54,61
1,47
-9,36
13,-9
27,62
-4,43
15,55
9,27
-7,34
1,31
16,89
23,67
18,36
18,81
10,9
-12,47
34,15
15,71
2,24
-17,53
30,14
16,55
14,13
-25,28
-33,63
-1,79
-8,42
-22,38
-23,60
-12,54
-29,35
-15,38
4,16
-23,43
-14,42
-33,56
-18,21
-26,26
-16,72
-21,74
-7,42
-17,63
-33,42
-13,0
-7,18
-31,44
-17,-4
-26,29
-22,7
-34,48
-28,70
-29,40
-37,49
-44,22
-28,44
-15,56
-34,38
-39,-11
-29,-21
-8,-17
-28,-7
-47,11
-40,-10
-31,1
-37,10
-33,16
-11,34
-20,43
-1,92
-13,88
-20,29
-26,40
-23,5
-23,3
10,32
-22,16
-13,-7
-18,-4
-28,-1
-22,46
-12,53
-8,39
-29,11
1,30
-16,57
3,64
-7,65
-6,33
-6,34
4,34
-6,57
9,57
3,34
8,13
5,40
18,64
24,87
10,59
-10,50
0,34
3,34
1,42
6,65
7,63
25,61
34,49
40,58
27,71
33,78
34,81
25,75
18,54
15,61
23,70
28,54
28,63
24,53
22,54
26,66
24,66
32,60
30,62
26,67
25,67
17,57
8,48
7,46
11,47
18,51
19,60
18,57
21,60
27,63
26,64
23,50
7,30
-1,0
-4,-8
-6,-5
-7,-2
-9,-3
-5,-3
-7,-2
-5,-8
-3,-3
-5,-4
-9,-5
-6,-2
-2,-7
-3,-3
-5,-2
-5,-6
-6,-1
-7,-3
-6,-2
-7,-4
-7,-7
-5,-2
-6,-4
-6,2
-2,-4
-1,-3
-10,0
-7,-4
-6,6
-21,24
-45,110
-59,215
-43,248
-25,210
-12,148
-10,62
6,4
16,-29
16,-55
17,-64
14,-57
2,-40
8,-44
5,-3
6,29
7,67
9,88
12,92
18,80
23,78
25,67
29,59
32,59
23,42
31,21
35,58
28,56
21,34
25,68
32,76
35,43
33,56
34,71
42,72
31,53
29,43
30,49
24,39
40,52
42,61
38,61
34,60
40,76
53,85
61,94
43,73
55,91
57,75
57,80
55,61
57,74
51,61
65,40
32,22
36,13
37,51
65,95
79,86
67,72
61,95
97,94
85,79
72,107
79,65
88,70
38,67
43,61
63,76
119,88
48,73
48,40
82,70
42,25
60,51
86,78
63,90
95,120
47,55
39,74
111,107
64,128
71,78
95,98
74,67
12,36
11,53
34,35
43,79
18,53
53,78
-12,47
30,102
83,40
31,99
-25,69
41,15
41,72
-17,109
64,88
24,82
34,123
24,20
-3,60
8,84
-59,73
44,82
42,80
17,112
1,67
-18,21
-5,111
18,73
-51,130
7,84
24,84
-16,93
10,148
7,60
-17,80
26,125
43,131
20,55
26,67
-31,98
41,82
46,68
58,159
10,112
25,67
85,137
20,156
98,96
82,60
67,96
47,100
144,119
108,19
137,150
115,22
91,62
145,34
155,144
117,117
109,22
118,83
184,98
156,60
159,169
192,68
118,97
83,4
131,116
97,64
127,118
130,81
78,33
124,73
77,57
171,150
65,55
44,88
102,-66
22,203
274,70
-7,158
-7,14
45,98
21,-30
134,-43
76,60
-58,45
88,193
161,110
-80,5
88,30
-30,151
58,5
64,60
-2,39
52,51
97,78
151,182
101,29
8,58
69,135
-20,7
73,95
-142,-90
-108,-1
-23,-11
58,-16
-41,-31
-46,66
-95,-112
15,-26
23,93
-63,27
33,-7
-80,-45
61,72
-161,-92
-50,-32
-26,1
-61,-44
-64,10
34,-79
66,81
-87,15
13,-69
2,-26
-74,55
17,-73
-105,7
-134,-183
-104,50
-27,-62
-35,91
-21,-48
-50,136
44,-173
-110,204
-123,-163
43,-12
-114,-28
-77,17
-97,-89
-43,11
-38,-51
-44,72
-25,-33
27,31
-21,34
-25,45
-42,-63
-1,10
-71,55
-23,48
-79,-61
59,-25
26,33
19,-36
-29,-38
-28,68
73,-23
76,66
73,-27
-97,29
-45,-93
152,-49
80,70
-6,9
36,24
67,38
54,-114
85,101
-2,-49
47,118
96,-130
5,23
153,50
-22,25
-3,-111
69,41
48,22
-14,-28
77,79
5,-146
150,4
117,70
-31,-3
-20,-33
50,-133
46,87
42,-130
34,70
-29,-2
-29,-157
0,-22
-53,-134
-20,77
-91,-142
-17,100
91,31
26,8
-10,105
-14,59
-20,-89
0,74
-53,-58
-103,-24
-18,8
-33,-18
7,18
54,44
20,-102
53,150
-98,-36
-51,74
82,-69
42,94
3,-79
-63,-26
77,25
15,-35
10,23
3,16
14,55
15,70
-55,-38
21,-1
74,34
41,-7
87,103
-40,-24
79,-33
-66,85
86,-42
18,120
50,50
16,28
143,122
39,-13
149,143
25,-20
87,41
143,36
106,146
109,-80
19,7
36,-75
56,89
87,67
-5,5
120,68
-8,-3
196,-18
33,5
72,96
30,62
100,-86
20,-7
39,-32
33,38
3,-48
97,-16
2,-23
81,29
102,-26
-37,18
31,14
44,-11
-14,-24
20,-18
-61,33
11,-107
24,92
-37,-44
-19,-37
-129,-122
-99,-110
-72,-32
-1,32
-18,-32
13,-41
-22,-38
-71,53
-39,-108
-40,-21
-56,-21
95,24
-110,37
-34,40
-63,-36
-54,-87
7,-102
6,-77
-104,-116
-68,-153
-71,-8
-76,-144
13,-18
-32,-19
-152,-64
-39,-55
-32,-116
-18,-151
-130,53
-111,-38
-79,-106
-142,-36
13,20
-38,-33
-240,-122
-93,-170
-3,-106
-119,-7
-174,29
-128,-118
-76,5
-114,-63
-112,-50
-62,-72
-103,-58
1,-75
-73,-42
-10,-27
-48,-6
-2,-65
-55,-87
-62,-102
-113,-57
-94,-86
-32,-37
43,34
-76,30
11,9
-45,21
10,-84
-82,-7
-54,-9
-36,-82
-46,-26
8,-1
-16,-17
-46,-15
-34,19
11,-57
-10,65
0,-71
-30,-22
44,-47
-40,-25
46,-13
-13,-44
27,-11
-19,-130
41,-37
-7,-2
4,-30
-3,-36
7,-43
17,6
30,-59
16,-27
-73,-34
-23,-133
70,-33
-9,-7
-81,-96
-21,-76
0,-38
-41,-62
-97,-39
10,-91
6,-35
-38,-71
-59,-68
-35,-134
-36,-37
-56,-59
-59,-13
-39,-118
-96,-101
-54,-75
-59,-38
-50,-60
-36,-75
-61,-43
-103,-87
-109,-76
-57,-76
-71,-99
-109,-36
-53,-117
-53,-84
-48,12
-13,-107
-20,-28
-81,-73
-111,-42
-106,-54
-86,-64
-113,-92
-32,-23
-52,-33
-63,-66
-58,-54
-75,-27
-37,-38
-52,9
-83,-27
-29,-27
-58,-38
-73,-54
-44,-75
-70,-19
-117,-70
-52,-42
-93,-53
-34,23
-61,-43
-91,-47
-81,-26
-81,4
-15,-63
-82,2
-95,-70
-17,5
-82,-58
-75,-26
-76,-46
-87,-6
-50,-76
-36,-8
-9,23
-114,-68
-72,-61
-80,-46
-51,-89
-87,-20
-68,-38
-50,-49
-58,-108
-79,-31
-43,-64
-71,-32
-62,-47
-58,-47
-82,-53
-25,-48
-64,-93
-23,-49
-14,-34
-37,-40
-80,-99
-73,-70
-92,-82
-80,-42
-29,-34
-76,-85
-91,-62
-86,-46
-56,-66
-67,-56
-143,-73
-92,-90
-72,-54
-60,-13
-80,-70
-113,-74
-103,-55
-106,-68
-119,-101
-89,-63
-111,-81
-105,-73
-93,-81
-113,-51
-116,-42
-98,-53
-95,-50
-109,-59
-130,-61
-112,-95
-108,-60
-118,-80
-102,-77
-123,-82
-131,-67
-113,-75
-110,-91
-105,-62
-122,-86
-106,-54
-101,-62
-115,-55
-111,-43
-118,-42
-121,-59
-107,-59
-114,-57
-103,-60
-105,-68
-99,-69
-112,-77
-108,-57
-112,-35
-95,-31
-106,-63
-90,-82
-82,-46
-75,-55
-66,-35
-72,-50
-78,-52
-75,-43
-80,-45
-79,-48
-73,-45
-69,-51
-81,-51
-71,-47
-56,-42
-60,-41
-53,-33
-50,-33
-48,-28
-58,-18
-66,-25
-56,-35
-52,-41
-59,-36
-64,-31
-64,-24
-59,-20
-54,-30
-49,-28
-49,-16
-43,-21
-37,-17
-45,-16
-47,-2
-52,3
-44,-4
-44,4
-32,-5
-37,-13
-31,-10
-30,7
-39,20
-24,11
-21,4
-24,-3
-24,9
-32,8
-23,6
-25,-2
-16,-4
-16,-8
-16,2
-25,1
-18,2
-12,11
-11,10
-16,6
-13,16
-7,9
-23,16
-22,11
-20,13
-20,25
-24,2
-15,5
-30,14
-16,7
-17,1
-12,-5
-12,-16
-20,-9
-3,-10
-11,-6
-27,8
-12,-13
-15,-7
-6,-9
-14,-13
-6,2
-10,-11
-27,0
-34,-6
-33,-3
-14,-9
1,-9
-18,-2
-17,-26
-14,-11
-16,3
-20,-13
-18,-15
-21,-17
-15,-15
2,-32
-6,-31
-14,-15
-16,-10
-28,-6
-30,7
-21,-3
-15,11
-28,-10
-30,2
-6,-15
-26,1
-37,6
-37,2
-27,-4
-21,-4
-31,-11
-30,-11
-13,-13
-36,0
-39,4
-38,4
-37,-8
-51,6
-43,17
-30,-5
-24,6
-31,-8
-33,-6
-50,3
-39,6
-43,-2
-45,3
-40,-3
-30,0
-27,0
-37,-9
-30,-20
-34,-1
-6,-10
0,-3
-19,3
-13,-26
-25,-2
-22,-14
-30,1
-27,-5
-35,-17
-29,-4
-23,-2
-25,-14
-14,-4
-35,-9
-39,-28
-41,-12
-42,1
-38,-3
2,-32
-11,-5
-27,-34
-35,2
-36,-8
-33,-28
-32,-3
-63,-5
-25,5
-62,-14
-56,2
-54,-6
