X,Y
-12,-71
4,-52
4,-41
6,-34
10,-24
12,-23
2,-15
-3,-6
-7,-15
-7,-35
-12,-40
-14,-44
-15,-55
-11,-48
-3,-44
-14,-38
-17,-14
-22,-30
-14,-25
-18,-17
-18,-29
-15,-41
-10,-40
-18,-63
-22,-55
-23,-58
-21,-66
-15,-62
-9,-68
-10,-79
-11,-54
-6,-68
-11,-56
-12,-56
-12,-37
-5,-61
-2,-68
-10,-80
-7,-75
-5,-82
-18,-79
-20,-79
-11,-66
-16,-72
-32,-81
-14,-90
-11,-63
-2,-57
-3,-70
-24,-79
0,-84
-11,-48
-21,-92
-42,-52
-11,-69
7,-76
0,-76
-9,-51
-21,-62
-5,-80
-4,-88
-6,-85
-25,-76
-28,-82
-2,-77
-16,-57
-8,-86
-4,-84
9,-128
10,-88
30,-116
1,-126
2,-43
12,-66
17,-97
23,-65
20,-95
30,-112
1,-77
21,-81
-5,-95
15,-140
11,-96
12,-151
-20,-82
-31,-135
9,-124
60,-89
30,-87
7,-129
43,-161
13,-164
3,-119
27,-121
-7,-140
37,-148
-45,-104
2,-179
-2,-45
9,-183
28,-102
-14,-101
57,-165
11,-127
-5,-123
0,-146
-33,-90
19,-118
-33,-131
-35,-149
11,-145
45,-112
-18,-185
2,-137
25,-139
5,-96
26,-159
-32,-123
-14,-152
-9,-134
12,-90
16,-168
-47,-137
10,-156
22,-116
-33,-92
24,-157
2,-107
41,-165
-18,-141
-37,-27
72,-73
0,-141
2,-78
4,-93
35,-112
-56,-135
-37,-146
-28,-235
13,17
36,-162
20,-117
-3,-162
9,-203
34,-100
-40,-163
-15,-160
30,-153
-27,-118
-13,-209
-54,-72
81,-221
11,10
-28,-284
38,-82
18,-90
-106,-88
72,-113
5,-79
-43,-157
-36,-131
-5,-108
-45,-84
-50,-186
-141,-146
-82,-133
-50,-227
-3,-203
-33,-112
-70,-148
6,-147
-1,-74
-69,-172
-21,-103
106,-16
38,-78
-78,-191
46,-52
-9,-174
-23,-186
-30,50
-33,-289
-102,-110
21,-254
12,-18
54,-33
74,-169
61,-147
-25,-66
-19,-160
-48,-172
-111,-30
5,-156
-36,-68
33,-137
-34,-173
-102,-148
-26,-158
39,-209
-20,-138
4,-170
-16,-165
-24,-257
11,-149
-38,-138
40,-182
-182,-184
-47,-45
-62,-251
105,-273
67,-67
-142,-142
11,-182
152,-71
-176,-223
-58,-211
-258,-213
33,-9
-33,-283
-176,-259
223,-102
-99,-347
-35,-364
0,-180
60,-147
30,-114
-135,-219
-60,-47
229,-94
-80,-94
-65,-139
-54,-165
-1,-55
-43,-265
141,-96
-2,15
38,-65
159,-133
279,5
66,-165
-149,-111
-54,21
67,-290
18,60
324,-278
-127,91
34,-231
-208,-53
11,-117
-388,-120
-318,-19
146,-199
-73,35
-236,-247
222,154
-94,-35
68,38
235,-106
-6,2
-16,-95
198,-62
-96,18
-163,-318
138,87
83,-35
-222,-103
-230,-122
-34,9
-98,-117
-17,81
-276,-103
-137,139
66,-83
-124,150
194,-168
-212,-34
-440,-262
25,-25
24,-16
45,-299
-93,166
-13,178
178,-52
-155,-74
117,36
-103,81
-184,-24
126,-55
-153,-190
9,-13
-156,-147
-197,-33
93,-143
-169,47
-4,66
-282,-28
-150,129
17,29
10,35
-175,23
-258,-79
-241,107
-133,-84
162,24
-18,-89
-310,204
-234,-88
-13,218
18,-25
156,-54
-127,-221
-26,134
54,-4
557,2
-94,26
47,-101
-159,121
-48,126
-134,-76
139,35
46,-176
156,21
149,-18
-93,63
-125,117
-60,163
-35,45
213,4
-136,-104
-126,32
-41,-30
106,191
-67,-105
-62,72
-108,-129
-126,73
45,41
-27,-14
-219,25
-227,-28
-399,-166
-126,29
282,105
13,52
-90,76
383,54
39,423
391,-71
-32,107
244,35
465,79
-119,-106
218,166
-188,-55
26,-81
24,-8
-208,-20
-7,-10
263,272
106,-60
227,80
22,-36
-113,190
26,70
103,59
81,319
104,-67
-26,-49
-79,-17
-3,-38
161,204
-174,-52
0,345
127,30
-148,19
-95,81
-65,-17
-14,90
124,198
335,73
-33,145
80,-124
-137,226
-9,172
-102,-3
-115,-131
-81,-97
48,209
71,94
197,130
8,-99
-23,266
-5,-22
71,99
194,102
-19,133
-33,24
214,67
-8,312
-7,-59
147,300
29,26
217,117
-93,68
-183,104
-153,65
188,66
23,2
69,22
149,105
-306,277
228,4
-74,78
22,-53
106,243
144,226
-15,55
-153,158
-154,103
221,218
-69,86
-38,145
153,158
-62,227
-10,-12
103,286
-44,-66
205,192
-157,8
-168,246
104,30
12,124
68,137
-40,148
57,55
92,276
215,127
-75,81
-22,157
-117,222
33,-27
-214,53
-85,254
-139,-39
290,250
-79,4
39,25
167,11
40,198
102,211
76,115
-85,-6
136,5
64,113
102,2
-186,89
-45,165
-224,-22
32,128
-43,32
-105,110
157,58
31,142
-49,57
-46,104
-118,116
-136,72
-24,60
31,79
157,111
-73,-31
-5,137
-24,237
-44,124
33,81
-74,149
-48,186
0,-39
