X,Y
-7,-5
-4,0
-3,-8
-8,-4
-7,-2
-7,-5
-8,-4
-6,-8
-4,-6
-6,-4
-7,-3
-3,-6
-4,-5
-7,-3
-8,-1
-3,-3
-8,-2
-3,-6
-9,0
-7,-6
-6,-5
-7,-6
-7,-4
-2,-1
-5,-6
-1,-2
-6,-1
-8,-4
-5,-4
-5,-5
-9,-5
-4,-5
-6,-8
-4,-3
-5,-6
-5,-4
-7,-3
-5,-1
-6,-2
-8,-5
-9,0
-5,-2
-5,-4
-5,-2
-5,-4
-6,-10
-6,-3
-5,-3
-4,-6
-3,-5
-7,-3
-6,-4
-4,-3
-9,-5
-3,-8
-6,-3
-2,-4
-2,-3
-6,-6
-6,-8
-7,-5
-3,-5
-4,-8
-2,1
-6,-4
-3,-7
-7,-6
-6,-3
-6,-4
-1,-3
-3,-5
-4,-4
-6,-5
-9,-5
-11,-1
-2,-5
-5,-1
-7,-1
-6,-8
-6,-5
-6,-2
-2,-6
-3,-8
-5,-4
-3,-14
-6,-63
-3,-288
2,-347
2,-312
1,-253
5,-187
10,-139
8,-118
0,-86
-5,-44
-6,-12
-1,-8
1,-4
-3,16
-8,9
-4,18
-6,10
-4,11
-9,1
-11,-29
2,-42
6,-58
6,-73
9,-70
7,-86
8,-70
7,-95
16,-97
18,-92
11,-82
6,-71
27,-104
13,-115
21,-98
23,-92
14,-87
29,-49
17,-72
-5,-55
4,-96
7,-89
15,-82
-8,-94
1,-88
11,-83
-9,-78
6,-55
-10,-93
6,-74
-32,-66
-2,-66
-13,-27
-11,-54
-12,-59
14,-86
5,-57
2,-54
5,-72
-31,-105
0,-59
-15,-86
-29,-32
-6,-76
-14,-48
0,-68
-7,-62
-36,-25
5,-54
-19,-87
-30,-49
-18,-80
-26,-45
-8,-85
-35,-20
-17,-68
12,-52
-28,-53
-5,-76
-43,-66
-26,-41
-3,-89
-56,-20
-18,-56
-8,-80
-21,11
-18,-90
-1,-55
-7,-75
-13,-48
5,-83
-33,-73
1,-57
1,-54
-1,-72
-25,-40
-37,-80
7,-75
11,-93
-14,-50
30,-38
-4,-97
-21,-82
34,-53
24,-86
-44,-37
-5,-109
20,-66
-20,-47
34,-107
-11,-75
19,-34
-4,-96
-19,-48
-28,-93
27,-87
11,-43
-17,-119
17,-13
11,-155
8,-105
1,1
-7,-115
17,-69
38,-91
-2,-20
-39,-112
-14,-33
6,-19
44,-60
25,-80
-16,-71
18,-119
26,-23
42,-95
-6,-33
11,-117
-39,-57
29,-3
30,-81
-27,-52
21,-82
32,-66
-43,-69
-44,-39
-21,-44
12,-121
25,37
-3,-89
-36,-14
30,-112
29,-4
-9,-49
23,-5
-3,-129
-57,-28
-16,-23
-12,-57
-2,-126
26,0
-12,-90
-108,-58
-63,-68
-9,-47
9,-36
-63,-43
31,-51
-14,-72
-32,-38
-29,-2
25,-74
-6,42
-37,-105
-42,-6
-28,-25
-84,-24
13,-20
0,-86
17,-12
-50,-26
-49,-57
-68,11
-19,-65
12,-23
-37,12
-28,-86
5,-71
-44,-10
55,19
-21,-71
-70,-67
35,-19
-52,-23
-27,-56
43,12
4,-180
-30,79
-17,-118
10,-29
79,-34
23,-100
21,-84
33,-29
-24,-39
62,-99
-25,-84
-22,-20
57,-27
-6,-108
55,-54
-7,-125
36,-71
22,25
0,-48
20,-201
12,27
-2,-103
-3,-13
-33,-40
-89,-76
36,-9
-63,-100
-11,-41
-70,-85
12,-86
48,-19
-46,-63
-61,-214
-11,-29
-35,36
8,-133
-40,-72
-11,-145
4,-12
-49,-17
-102,-81
-1,-76
-9,-40
-53,12
-16,-87
-31,-61
-49,30
4,-156
-42,17
-29,-109
-2,-1
-2,-138
22,-38
-90,-115
-26,-116
-74,-15
8,3
-89,-157
-11,-51
-2,-11
-42,-55
-37,-83
-15,35
-109,-100
-35,63
25,-53
33,48
-29,-98
-39,79
18,-91
-47,-64
56,-60
-14,-43
-6,-83
-37,-17
-38,-40
-89,-82
24,-177
45,66
-49,3
-18,-140
26,-16
-41,-73
-55,5
-27,-52
-41,-13
-49,67
-102,-168
59,98
-95,-65
6,-40
62,95
0,-64
21,-90
21,20
3,1
-27,4
-36,-148
12,28
4,-61
-43,11
-97,-139
59,-68
-3,92
82,-133
48,2
-29,-116
159,-19
162,-188
82,96
67,-225
-110,-33
-62,-94
-22,-52
-10,40
-19,-151
-33,28
39,-30
-25,93
64,-72
123,-28
19,-79
5,21
-16,-77
82,-31
27,128
60,-123
9,72
118,-5
40,60
59,-58
79,-68
96,9
-37,157
-49,25
12,-83
-97,-126
16,68
-64,-51
-12,12
140,1
152,-137
167,-101
29,56
97,-8
86,116
75,-76
242,-44
62,-8
-37,-82
-18,31
97,59
65,-1
-95,-21
24,-19
-3,-26
1,23
26,-197
-47,167
142,-31
139,4
37,-83
0,40
-40,99
32,-101
-43,19
-67,15
-21,-2
-12,84
59,-11
52,23
-42,-63
-108,97
27,-51
98,-9
41,30
35,-41
-40,-32
-15,-46
59,-10
40,-29
34,105
57,10
12,-65
74,136
77,25
31,14
121,-4
-51,129
16,-10
-39,44
-56,23
71,98
34,41
-76,100
-41,6
90,36
67,117
1,14
-9,-137
-13,-39
162,31
64,59
-44,-7
23,21
-29,-86
58,20
99,24
124,3
107,-49
25,78
103,33
40,42
58,5
105,-32
53,84
-70,-3
-17,18
120,78
-8,-53
-30,-147
-65,55
69,-25
-72,-127
-175,-5
19,6
73,-45
-46,64
67,1
96,21
71,106
44,-219
-77,208
36,-83
28,-10
8,-39
-69,95
-40,-49
-3,23
13,179
109,-31
-58,-27
-42,-34
-58,84
47,22
-16,1
49,25
-2,-37
-132,88
-95,61
6,-11
73,-52
37,29
-136,3
-189,173
0,-83
153,85
-99,-83
-146,115
-141,-66
-200,105
8,-161
-110,44
-21,-99
-225,101
-48,-82
-51,-23
-103,104
-99,-74
14,56
-76,-28
-89,26
7,-149
-27,86
-178,-109
-98,-2
-53,34
-154,23
-52,-67
-160,-53
14,-12
27,180
-162,76
-42,-155
-9,34
-41,33
-163,-1
-82,-57
4,-22
13,-36
-15,92
-29,-90
-12,-29
-27,48
-65,-41
-42,76
3,3
-47,63
-34,-19
-17,-5
-35,-38
-49,68
19,45
-51,-17
10,-78
55,4
-14,-24
28,27
-29,1
-85,13
95,-60
75,82
10,-68
-1,-85
-34,27
70,182
52,16
-92,-142
72,26
-53,-1
8,66
-46,11
110,-38
-27,206
-96,-58
-63,99
-27,89
134,3
12,5
22,12
-22,22
81,57
-12,-19
-3,56
67,40
-10,3
-80,33
-68,89
33,31
-15,131
-83,-8
35,-2
-4,123
-45,37
-8,48
-39,22
35,92
24,-50
-48,177
-8,73
9,-69
-46,39
-34,-14
-9,174
4,-104
-53,154
-163,73
-61,-18
-33,5
52,-18
-1,124
-72,6
40,157
-24,-3
-32,3
-159,91
19,104
-97,10
-5,106
-2,-19
-33,79
-107,-73
-33,144
15,18
-53,-46
-78,100
-105,-123
-141,172
-86,-56
-114,210
-23,-44
60,138
-21,-27
-61,96
-61,80
48,43
-62,99
21,-29
95,19
-82,99
-54,-84
-17,142
3,-55
23,-35
-20,48
-96,82
-4,-1
23,42
48,86
43,70
74,57
9,18
28,15
18,100
-17,81
14,21
14,113
63,-85
-43,69
-99,84
16,4
170,84
-41,-46
81,87
20,27
29,121
-1,-73
-12,113
124,159
26,-15
-120,158
-24,-32
51,81
26,44
-74,17
-67,9
-38,-74
21,128
-27,-58
-29,-13
63,43
-103,55
30,33
-16,49
-48,78
32,15
-13,72
84,-23
-75,98
-9,-81
-111,111
-97,-4
-20,5
-33,42
6,54
-83,-9
-48,-49
-19,35
16,-57
80,56
38,-93
-48,33
-32,2
74,-44
-54,108
-1,-100
-42,63
-74,-8
-76,98
43,6
18,-7
-43,111
17,62
0,19
-4,-99
-46,90
39,-18
31,-38
-17,-2
-17,63
28,-38
6,10
9,-8
-2,8
-3,19
21,3
-52,104
52,15
-4,-13
-43,86
65,-53
40,41
-98,80
13,-20
-9,60
-13,-11
13,57
-49,-51
63,122
-4,-88
20,103
-13,-85
-39,11
-63,-42
101,-48
-23,0
2,54
88,-21
-73,-69
-14,67
29,-16
-1,-36
-67,35
-10,-56
11,-54
-138,10
60,-112
85,53
-36,-52
-47,-6
24,67
-9,-135
-10,16
-89,64
-35,-43
-29,-22
-16,-5
-61,83
-41,5
-123,37
27,-16
-47,-18
26,0
-28,-3
-18,39
-58,119
11,-53
-98,10
-18,29
-95,56
-62,-35
27,-46
-27,-6
-22,18
-33,4
-23,55
26,-32
-6,23
-7,19
15,-33
65,33
-10,67
24,-19
44,66
31,22
-31,90
-1,-16
63,100
4,-35
26,77
19,-63
-39,83
25,39
-15,-18
-18,-37
41,28
-7,8
-20,7
-9,60
-26,-107
-7,32
23,-45
-27,54
3,-24
38,36
58,42
-28,-20
0,117
-35,55
7,56
28,-21
-15,63
69,-18
0,105
-24,-82
-45,37
1,5
-9,57
58,30
-20,40
5,70
19,-33
-19,45
26,53
-5,113
-30,-13
42,92
48,26
8,63
-67,78
10,80
10,-7
-66,101
24,50
6,-19
-72,78
0,64
9,27
-26,54
10,82
16,48
-21,82
62,115
20,77
-62,25
14,77
-17,69
-56,27
41,95
-3,173
15,-11
11,71
-24,59
1,81
34,28
-23,108
-12,57
54,-24
22,84
69,90
3,39
36,46
23,75
4,63
4,84
3,40
-5,48
-19,57
-10,49
28,61
21,68
-3,80
-10,73
21,32
-10,105
47,49
7,90
-13,68
