X,Y
-8,-162
-12,-141
9,-140
14,-110
3,-139
-5,-158
-3,-148
-19,-104
6,-100
-21,-135
12,-116
-2,-110
-44,-177
-35,-90
-52,-81
-2,-139
-28,-220
5,-174
-4,-197
-91,-173
1,-151
-46,-202
-49,-197
-12,-79
-28,-116
-96,-228
-18,-126
-11,-115
-40,-45
-36,-123
-21,-242
-65,-51
-49,-124
-3,-227
-117,-52
14,-126
-113,-104
-78,-114
-67,-135
-32,-103
-80,-104
-56,-96
-118,-156
-62,-141
-72,-67
-111,-86
-46,-109
-65,-135
-158,-115
-88,-93
-31,-71
-104,-81
-194,-139
-56,58
-80,-21
-70,-95
-56,-173
-95,-65
-168,-103
-2,-119
-41,-12
-86,-29
-49,-167
-52,-39
29,-82
-60,78
-3,-135
38,-80
2,-108
-73,34
-24,-110
24,-179
-53,5
-26,-112
9,-55
-3,-80
-45,38
8,-134
32,14
-51,-100
-69,7
-51,-79
31,3
87,3
48,-40
-13,-2
-15,-167
59,-46
92,-43
26,-52
-76,-39
19,-98
46,-77
20,-44
5,-68
-3,-24
-44,-71
129,25
18,7
13,-98
81,34
-66,-65
73,7
13,-25
27,-95
80,43
112,-63
26,81
167,-196
87,-57
52,58
3,-162
21,-124
-101,-26
30,51
5,-106
43,-81
104,42
72,-8
-44,-52
-89,-109
-15,94
-67,-79
-58,-9
29,15
-103,-51
-138,-5
79,32
-83,-104
-91,-83
-14,-107
71,233
-20,-136
152,24
108,-81
-39,158
-42,-14
29,-97
-4,37
-216,-71
119,-73
53,-14
-80,17
-32,-80
-29,-127
-92,-2
99,-180
-24,139
-11,-100
21,-106
-44,-14
43,4
-24,31
38,-101
2,-42
53,-66
25,187
-5,53
-56,-187
15,-67
-89,-62
10,-19
-139,26
6,69
51,-190
-116,-17
46,-59
-100,8
-46,-106
26,-30
-59,-15
52,-50
87,-4
-82,-46
-92,40
-19,-46
-117,104
-90,-74
146,-66
24,-10
0,-170
-11,123
-60,-54
16,-39
-17,26
90,36
-95,65
95,-35
-55,-56
