X,Y
-3,-4
-12,-4
-7,-3
-5,-8
-8,-6
-7,-2
-6,-4
-5,-3
-6,-5
1,-3
-8,-4
-10,-1
-5,-4
-10,-4
0,-11
-5,-2
-10,-3
-6,-5
-6,-8
-6,0
0,-4
-9,-5
-3,-5
-11,-4
0,-5
-12,-5
-4,-2
-4,-5
-11,-6
-7,-5
-6,-3
-4,-6
-6,-7
-4,-4
-7,-6
-6,-8
-4,-2
-10,-4
-3,-4
-7,-5
-4,1
-5,-4
2,2
10,33
48,87
93,94
127,59
95,28
61,-5
34,-15
24,-23
4,-18
-2,-25
9,-7
13,-14
3,-3
-6,1
9,-2
26,8
25,10
29,12
43,14
49,14
45,11
47,10
51,11
60,15
51,15
42,9
27,-7
17,-10
18,0
24,-6
26,-9
32,-7
12,-5
31,0
37,3
33,12
48,9
49,16
35,10
15,5
31,12
39,17
46,26
30,6
17,12
11,13
32,14
44,21
27,13
31,12
46,20
51,21
54,21
53,12
44,7
30,10
34,4
31,13
32,12
43,2
36,15
23,7
12,11
19,8
56,16
44,17
41,22
37,5
40,2
34,8
54,22
59,21
58,0
42,10
40,2
60,23
24,29
55,4
75,10
99,30
99,37
94,13
61,18
59,9
63,8
54,9
92,22
79,29
81,24
94,38
105,35
125,-17
126,37
112,39
107,18
117,29
105,1
113,38
157,41
98,9
129,3
20,-17
165,30
136,24
147,45
116,15
186,36
129,46
170,31
182,36
150,7
153,53
142,19
110,8
181,7
119,-22
143,89
147,22
155,28
194,38
194,-8
159,28
148,45
173,5
211,6
155,81
171,20
110,36
129,45
198,-14
166,109
190,55
168,-24
187,61
124,20
103,-51
168,64
124,60
178,41
95,54
178,31
197,47
148,60
177,3
72,-28
142,36
175,-4
155,8
139,11
104,-33
116,33
147,18
170,22
198,12
134,-11
108,-1
173,-45
118,66
99,-76
123,44
144,25
128,-17
157,88
181,-96
149,66
79,-71
128,-69
108,61
71,-5
104,-62
129,-42
77,81
72,-25
180,-118
186,98
155,-40
162,49
191,-67
78,83
66,-79
32,-67
84,-32
2,-108
1,-10
94,96
102,-108
58,-16
197,-28
70,-65
110,40
165,-84
-7,-77
36,-52
110,20
40,-34
182,43
28,23
19,17
65,-153
-141,69
71,-74
115,-72
63,-37
79,9
-10,-130
-23,-147
34,9
10,-57
-30,-18
3,-40
-37,-85
44,-36
77,-72
23,-94
-19,-104
-71,-60
-45,-62
35,-32
-46,53
-46,-240
-2,8
21,-129
-74,-51
-104,-126
-80,-24
-100,-65
-7,-173
92,-162
163,53
-81,-29
-3,-30
-78,-159
20,11
-29,-115
-49,-45
-96,-35
-12,-87
-69,-93
-106,-71
-175,-132
-74,-14
-122,-166
-158,-124
-92,-31
-198,-209
-121,-67
-73,-112
-87,-109
-98,-134
-6,-113
-118,-60
-141,-94
-78,-189
-162,-63
-147,-41
-85,-80
-103,-83
-75,-167
27,-107
-79,35
-61,-134
-122,-154
-26,-157
-196,-25
-157,-132
-226,-121
-159,-153
-92,-174
-79,-66
-192,-153
-39,-59
3,-83
-85,-77
-109,-168
-99,-58
-102,-146
-80,-121
-67,-140
-95,-225
-94,-149
-107,-57
-126,-108
-125,-54
-190,-128
-89,-109
-133,-156
-159,-65
-90,25
-53,-122
-87,-63
-65,-128
-83,-24
-160,-97
-100,-168
-123,3
-5,-167
-97,-11
-105,-91
-127,-130
-11,-55
-92,-99
-158,-25
-64,-44
-41,-125
-95,-48
-47,-152
-96,54
-97,-112
-114,-143
-59,-54
-97,-85
-134,-80
-65,-34
-8,0
-92,-103
-46,-93
-109,-32
-52,-59
-49,-81
-70,-101
-122,-77
-92,2
-75,-90
-112,-85
-9,-129
-117,-14
-122,-124
1,-43
-113,-102
-33,24
-87,-95
26,-24
-74,-30
-103,-36
-82,0
16,-96
-138,7
-57,-20
-99,-54
-86,-75
-63,-80
-64,-55
-112,36
-90,-81
-103,-8
-62,-38
-44,45
-135,-17
-82,-56
-49,-41
-71,-43
-87,-80
-88,-48
-35,-121
-84,7
-15,-109
-112,-36
-69,-15
-77,-102
-86,11
-23,-103
-104,-7
-74,-1
-76,-45
-130,-84
-93,15
-111,96
8,31
-58,-22
-85,-36
-99,-151
-39,-51
-89,54
-114,-179
-73,31
-71,7
-87,-56
-127,16
-60,-144
-51,-23
-100,52
-80,-73
-51,-2
-82,-52
-64,-40
-21,-66
-39,-24
-104,-93
-95,-32
-97,-81
-60,-18
-36,-7
-100,8
-94,-53
-52,-29
-115,-26
-64,21
-77,-60
-116,-62
-146,-38
-46,-34
-85,-40
-7,-131
-99,9
-26,-17
-64,-51
-125,-29
-103,-54
-49,45
-122,-96
-16,-35
