X,Y
-47,0
-32,8
-13,19
0,20
13,13
11,2
14,6
3,-3
-16,1
-13,-4
-30,-5
-30,7
-49,10
-54,9
-53,4
-56,4
-59,7
-43,1
-35,1
-44,-5
-33,-5
-36,-3
-32,1
-42,7
-40,2
-42,2
-45,5
-36,8
-56,13
-50,10
-48,9
-48,5
-48,8
-51,2
-50,13
-42,1
-41,3
-56,2
-63,7
-68,12
-58,10
-53,7
-50,0
-42,5
-31,-1
-22,6
-23,1
-42,14
-68,14
-66,13
-57,5
-41,0
-35,-13
-38,-1
-41,-1
-52,27
-42,12
-47,7
-76,15
-84,14
-61,15
-50,-5
-77,-5
-84,6
-88,15
-56,7
-71,-4
-80,3
-80,6
-91,21
-63,6
-44,-7
-40,4
-62,-5
-21,-29
-52,11
-47,-9
-58,-8
-52,14
-67,-23
-49,-3
-55,8
-50,0
-65,-2
-36,-6
-42,-4
-42,3
-84,-8
-62,0
-73,-5
-54,-15
-88,-17
-56,-39
-74,-14
-25,-22
-58,10
-49,10
-42,-19
-26,1
-49,-16
-65,9
-41,-7
-41,31
-84,-27
-52,-24
-72,15
-76,33
-57,-45
-50,-9
-49,9
-54,-22
13,-5
-37,-7
-73,-1
-11,-16
-20,-5
-47,-23
-100,-25
-26,-29
-19,25
-22,-58
-15,-5
-71,-4
-89,24
-38,-58
-81,40
-43,-56
-47,-10
-52,-26
-60,-2
-49,-4
-37,-44
-52,0
-54,-14
-85,-46
-58,-60
-21,-77
-71,-59
-74,-70
-75,-69
-30,-29
-140,-24
-90,23
-64,19
-92,25
-41,8
-44,62
-72,47
-76,64
-77,14
-22,53
-68,-11
-61,-24
-38,5
-52,-20
-39,21
-92,-48
-69,-13
-89,22
-59,-44
-91,-24
-58,-8
-57,19
-43,-33
-52,-12
-51,10
-69,18
-48,8
-49,21
-28,-29
-18,-4
-20,6
-46,-3
-75,-13
-31,-26
-48,8
-58,-33
-34,39
-19,-31
9,-10
-34,50
-16,-33
-34,23
-15,30
-31,-18
-23,-23
-15,17
-27,8
-4,-28
-37,43
-10,-51
-26,66
-32,-50
-40,36
-52,-25
4,31
19,-19
-14,-1
-30,50
24,-19
19,59
-1,-31
39,17
9,-13
-82,13
-58,0
-5,7
-47,1
0,12
2,1
-63,-22
-8,11
6,-27
7,-10
-16,32
-5,-39
48,-6
-3,11
45,-27
18,8
-7,-13
-28,-40
32,-1
-24,-22
-21,-4
23,-33
-77,6
-15,25
9,-65
-11,1
-34,-40
26,1
53,-12
4,-45
-3,-18
16,-71
-46,-53
-9,-56
-12,-35
-9,-51
5,-66
-6,-20
31,-37
-63,-69
-54,-42
-27,-92
23,-100
24,-70
10,-42
-35,-28
-18,23
10,-94
-46,-102
-46,35
-2,-81
7,-23
-56,-50
-19,-29
-77,-60
-26,-26
10,-25
-51,-80
-24,-52
-21,-42
-24,-116
-44,3
-34,-82
-96,-99
-34,-73
-22,-96
-39,-98
-60,-46
-18,-70
-49,-34
-99,-71
-6,-75
-46,-41
-26,-58
4,-106
-50,-55
2,-157
-46,-50
-34,-74
-46,-129
22,-69
-31,-79
-59,-13
-42,-67
-8,-93
-56,-84
-73,-29
-58,-155
-21,-92
-14,-12
-93,-129
-93,-52
-28,-102
2,-125
-21,-59
-46,-27
-33,-83
-24,-98
-88,-77
-40,-70
-26,-113
-55,5
-75,-131
-42,-120
-80,-68
-96,-115
-53,-38
-90,-139
-54,-78
-91,-138
-61,48
-35,-131
-73,-58
-88,-148
-68,-24
-54,-176
-60,-14
-9,-49
-19,-11
-64,-122
-75,-44
18,-49
-4,-17
-22,-163
-42,21
22,-118
19,41
-35,-85
6,-40
34,-31
-4,-51
-25,-75
45,-51
-51,-58
-10,-29
22,-70
41,-89
-35,2
39,-60
9,0
31,-126
-13,7
117,-55
7,-6
88,-56
20,32
42,-21
29,73
28,-106
45,-115
16,40
45,-26
71,-67
-35,21
73,-72
62,64
50,-85
41,-20
66,1
108,-83
25,-20
-2,-27
87,-69
37,74
81,-87
18,-8
105,-24
63,-33
49,-80
64,19
60,-81
-15,14
86,-78
50,89
58,-160
3,61
44,-55
93,30
89,-32
25,19
-13,43
44,-56
37,-8
4,80
47,-23
45,62
64,-6
37,53
62,-4
29,24
12,67
40,-21
-22,10
-31,-38
1,13
34,9
-12,-43
-47,20
-7,-3
36,26
-3,-39
36,20
55,16
-83,-6
28,1
-8,-22
1,89
8,-17
-10,-53
89,71
-6,69
17,-32
48,43
38,54
15,33
17,-44
-37,67
25,0
9,-38
15,39
-10,-36
20,-18
-9,-88
-26,3
-30,-59
-13,-66
-60,-85
-36,-27
54,-38
20,-67
59,2
-14,26
61,-59
35,-1
88,2
88,61
13,16
46,44
91,-44
52,9
67,32
12,-34
123,15
54,-48
41,-50
51,-32
6,2
110,-37
47,15
52,19
26,22
67,-58
82,71
27,33
113,-43
47,37
63,-4
48,13
57,-100
38,-2
11,-58
22,-20
50,17
5,-88
55,20
21,-9
-33,-68
46,-106
-12,-30
-8,-2
44,-103
48,-17
31,-56
35,-28
3,-119
-26,47
9,-136
22,16
69,-21
14,18
10,-43
54,-19
16,57
11,-67
33,-20
-57,16
46,6
23,-62
-8,-49
-3,48
38,-29
29,-6
49,29
66,69
16,-18
83,34
3,22
3,60
52,13
30,14
33,-57
35,64
-10,-70
1,0
-2,-47
41,-48
