X,Y
-73,9
-49,24
-36,27
-43,31
-47,19
-58,19
-81,15
-85,14
-108,12
-99,1
-120,6
-105,2
-103,5
-127,16
-131,12
-120,13
-117,24
-109,23
-100,8
-99,10
-93,23
-87,4
-94,8
-117,5
-140,25
-123,-14
-105,11
-109,-8
-92,-8
-81,-29
-122,9
-97,-27
-119,-16
-118,-10
-138,6
-119,-18
-102,-24
-113,16
-127,-16
-103,-18
-99,12
-114,4
-116,-32
-132,-6
-101,-55
-130,-20
-107,-8
-67,-12
-87,-18
-90,-13
-76,-43
-130,-17
-104,-25
-90,-24
-137,49
-113,-48
-134,1
-122,7
-112,-5
-112,-24
-95,-13
-103,-15
-176,-24
-118,25
-147,-49
-138,21
-124,2
-121,-11
-187,10
-84,11
-155,-26
-117,18
-124,8
-92,-12
-149,-15
-133,-45
-203,38
-55,-30
-145,20
-174,-67
-103,-4
-83,6
-84,-75
-141,30
-127,-27
-84,-34
-87,16
-145,-68
-55,3
-64,-35
-132,59
-82,-104
-129,70
-93,-83
-66,48
-190,-54
-95,-25
-109,-8
-139,-91
-134,-9
-139,-1
-57,-95
-71,9
-161,-55
-99,-19
-117,-55
-167,33
-141,-21
-106,-86
-174,51
-130,-92
-135,-49
-171,-34
-102,-93
-178,-19
-131,-49
-110,-71
-217,-40
-148,-31
-56,-70
-216,-29
-128,-7
-187,-32
-134,14
-56,-151
-112,85
-123,-39
-90,-65
-150,-55
-100,2
-62,-79
-92,-175
-99,99
-82,-91
-124,37
-103,-53
-71,-147
4,32
-129,-45
-133,13
-100,-41
-60,-34
-100,7
-83,65
-143,-98
-194,-26
-154,66
17,-112
48,10
-92,-86
-146,21
-134,96
64,-77
-155,57
-91,107
-81,-89
-118,-37
-144,33
63,-130
-127,115
-197,208
-28,-187
-104,-108
-177,11
-177,-52
-46,144
-118,-81
-326,-124
-7,157
-61,-14
-129,109
-119,-79
-133,-54
-2,129
68,15
-23,-4
-116,58
-107,-114
-146,38
-170,-16
-203,-21
-153,36
-163,-167
-161,-11
-109,-17
-97,-36
-143,33
-261,-37
-179,-32
-59,-168
-31,-12
-209,-15
-95,-5
-83,-98
-199,-55
-113,77
-105,71
17,-150
-39,-30
-122,-197
2,-48
-20,-115
-80,-22
-74,-147
-62,77
-294,-25
2,47
119,60
-255,103
3,49
-61,3
-52,68
14,-10
-88,94
18,33
34,-47
145,-89
-144,-102
-194,46
142,-7
52,65
39,-23
171,10
-9,-231
-99,115
45,-57
-68,49
3,-89
-126,216
48,-229
-8,-84
-50,-37
333,-162
-6,-1
71,-96
-43,-108
33,-151
-131,-212
41,167
72,-7
-52,-27
14,73
55,-19
-73,13
28,145
137,101
176,-75
-70,-25
91,-147
-150,-39
171,183
-76,-72
-234,69
-17,-117
-53,17
5,-86
121,77
-146,5
-186,-41
-80,92
-26,37
11,89
249,-54
-118,-2
-138,58
-62,-196
8,194
-160,-82
-100,-131
-8,-131
-42,-206
-187,-57
-136,-59
-41,257
9,-132
1,-35
-136,-115
8,37
-33,-126
-79,6
-83,-161
3,-27
-211,-259
233,153
-92,148
-69,45
134,-130
115,95
-94,-310
-118,63
122,-19
48,-118
51,149
28,-188
106,128
-4,-5
-107,160
119,-158
93,175
-53,-132
100,35
28,-64
-138,21
67,-255
19,145
-59,-87
137,-23
-8,-47
51,-31
136,92
19,-65
-37,-51
20,248
137,-2
-204,-141
-36,85
133,-7
102,11
13,-163
101,-138
43,15
-20,-97
-6,11
-55,-42
54,101
4,-80
-13,-2
243,44
2,-187
26,17
81,-191
160,87
-208,92
189,-51
-56,-44
-48,-18
253,125
58,-98
116,135
43,-74
-44,30
59,-53
241,9
10,-59
135,9
171,94
42,-147
-102,76
7,-86
41,38
-70,18
29,81
79,39
-5,14
150,-35
-22,-30
87,54
104,21
-24,27
78,93
82,29
-33,-6
70,-131
-90,81
-172,77
49,-100
153,-47
8,-61
170,194
160,-94
42,150
185,-51
19,8
117,-125
97,-59
32,93
144,-18
413,-26
126,53
119,24
127,2
71,88
137,-51
61,66
157,12
164,35
200,-30
93,53
157,-67
40,-3
122,56
117,-105
21,-20
203,38
145,-105
98,-60
230,3
90,1
258,-57
104,88
202,-133
255,41
215,-18
150,31
257,-1
240,-87
202,11
201,98
149,-4
174,-21
227,-80
136,17
183,-88
161,50
186,-25
188,-62
273,88
195,-80
209,-21
227,-18
223,-72
129,34
213,-22
259,-37
208,-68
216,32
168,-86
186,-58
166,17
206,-4
229,-45
193,-15
174,-52
136,-43
165,-44
187,-30
185,31
216,-97
120,-31
171,-87
107,-80
113,-33
167,-16
253,-82
152,-3
153,-9
118,-22
144,-119
151,-6
155,-79
165,-85
119,-65
187,-2
151,-103
185,-37
112,-119
138,-61
120,-14
145,-62
111,-83
148,-69
111,-63
80,-120
106,-137
91,-52
102,-89
97,-71
79,-147
107,-66
119,-96
69,-90
112,-18
115,-127
58,-75
41,-114
71,-106
71,-85
84,-125
48,-102
98,-153
54,-86
34,-114
79,-96
96,-47
23,-166
62,-174
117,-43
44,-87
59,-147
82,-116
42,-86
19,-137
44,-106
56,-115
34,-150
49,-86
38,-71
39,-127
45,-91
68,-121
41,-106
33,-122
40,-205
96,-81
30,-86
-29,-117
47,28
87,-237
29,-133
38,-12
8,-127
2,-177
90,-55
99,-33
-49,-90
28,-186
67,-115
-4,-77
54,23
78,-172
37,-91
102,-100
58,-53
5,-101
27,-68
13,-116
-5,-121
10,-140
-18,-83
39,-195
-4,-56
-24,-48
13,-211
23,-75
26,-201
-37,-50
55,-43
147,-59
39,-69
115,-135
4,-31
12,-124
85,-49
-25,-3
33,-225
47,-41
15,-159
14,-120
27,-125
33,-203
8,-127
0,33
60,-186
-17,-55
-1,-152
40,-39
25,-177
-15,-18
85,-100
33,-128
-27,-90
-13,-171
13,-96
11,58
-42,-141
-1,-19
11,-82
61,-118
-47,-57
-47,-212
-86,-62
-21,-93
-22,-192
-26,-66
2,73
37,-98
55,-177
23,-181
92,-149
-48,-281
-93,38
58,-72
99,-25
-63,-48
58,-128
85,-226
104,-112
7,-129
42,55
-17,-104
-24,-236
57,2
23,-124
28,-51
-145,-139
-61,-82
10,-60
-9,-133
-27,-212
-128,-20
86,-194
-55,41
-6,-240
-15,-56
11,-76
-28,-49
-8,-305
157,58
21,-41
-22,69
-56,-273
-122,-106
-52,139
78,-96
-28,59
-4,-381
-82,111
15,-160
132,-147
97,-45
-21,-115
94,-130
90,-158
81,9
-10,26
69,30
61,-177
-60,-121
108,-180
6,9
-49,-63
105,59
-58,-67
41,-209
-18,-98
-94,33
51,-182
-29,-33
182,-128
-30,77
98,-73
-60,75
27,-142
-56,110
65,-55
-7,3
-28,-96
6,10
-5,-105
10,4
58,-44
4,45
17,-141
-58,116
82,-68
100,-114
9,-74
-26,-46
175,-231
56,-63
32,-32
-108,76
11,-23
60,-178
-66,-128
12,6
119,119
137,-79
60,-35
93,99
-25,4
-31,-60
62,-127
-35,114
55,26
87,-78
-18,100
128,125
-23,73
210,-54
-38,43
-38,8
218,244
-112,-178
403,136
-106,-162
-50,61
-298,-462
-45,-31
31,-127
112,-18
149,22
-84,33
-98,17
167,44
167,15
117,34
251,-47
85,-100
90,92
177,-179
-236,272
-151,-116
190,-139
95,149
128,160
265,6
-101,17
27,-114
-116,-163
142,-135
-96,79
-64,-18
102,-77
216,128
-284,-147
-11,-95
192,-56
103,242
-151,-150
65,-15
203,337
-151,-22
146,-90
109,57
-128,118
162,178
-41,78
32,-55
-92,23
191,139
20,117
-44,68
136,235
-127,-66
116,-143
56,234
60,288
54,-103
109,25
-11,-50
-103,134
73,142
303,71
-146,22
288,78
209,44
-166,17
-49,20
193,-27
-15,62
311,165
2,11
160,31
188,218
31,-8
104,86
72,-87
126,61
-79,-55
168,-119
-215,-31
-13,-60
192,178
187,19
-38,94
-54,-160
386,119
20,-249
68,108
87,119
-126,-91
42,89
-84,49
93,-41
120,48
96,168
119,-82
89,80
91,-95
57,185
68,-178
42,183
26,-147
-2,158
-40,-131
-56,183
87,64
-22,27
192,228
167,98
141,40
158,244
160,294
131,-86
-213,-53
-91,-58
179,-7
-15,5
143,64
-144,-59
15,156
157,61
72,60
-207,25
-3,160
-17,112
207,278
-12,194
97,-188
83,214
161,76
165,102
-7,-71
29,3
39,119
-10,-185
-131,9
152,-6
114,92
-12,165
145,-214
120,208
76,188
168,159
-30,246
-62,-324
-133,270
-20,58
106,-49
146,187
134,143
94,119
15,-62
24,-22
9,22
12,33
-92,42
-73,39
115,115
138,106
71,-75
138,147
42,150
12,96
42,-39
-49,131
-70,255
-31,-87
73,30
124,98
-101,158
32,-8
-1,173
-79,158
71,32
71,162
-74,-30
222,154
-64,141
-105,-142
-71,304
215,-58
233,216
-24,174
48,-193
