X,Y
-41,35
-41,34
-52,37
-65,37
-79,36
-99,37
-84,39
-77,50
-81,47
-77,47
-105,51
-129,74
-113,69
-118,76
-116,74
-132,83
-115,85
-90,71
-147,94
-139,102
-127,105
-128,104
-159,100
-167,131
-123,60
-139,74
-154,100
-146,76
-137,115
-151,106
-181,96
-188,53
-155,49
-132,48
-199,55
-179,73
-219,110
-201,73
-172,69
-214,109
-225,91
-184,62
-189,79
-214,84
-194,58
-231,118
-239,98
-181,71
-221,99
-274,96
-262,119
-168,132
-231,38
-235,80
-130,37
-216,147
-233,40
-139,5
-233,130
-178,36
-193,72
-182,65
-180,74
-202,111
-129,47
-174,61
-94,158
-144,62
-183,123
-112,99
-168,160
-167,13
-196,170
-151,72
-155,91
-121,69
-107,163
-45,151
-174,35
-165,110
9,126
-153,153
-114,18
-174,143
-76,85
-7,-54
-90,217
-86,70
-104,153
-96,150
19,65
-83,203
60,243
-16,88
-55,84
-103,46
-76,194
-39,69
-68,133
-28,-4
-84,225
60,119
-3,121
-70,176
24,-2
97,177
50,255
-74,228
-42,50
-7,200
43,113
-1,60
74,199
12,88
175,30
-82,96
159,191
51,300
-87,34
70,148
4,286
-153,18
60,348
-71,237
205,182
10,333
98,287
46,336
119,227
1,167
102,177
-27,315
-102,322
116,292
71,354
116,240
102,363
-39,232
4,173
95,248
-16,292
119,320
8,237
-16,205
1,273
-13,386
-47,138
-54,366
72,36
-276,206
184,282
-112,453
154,299
143,140
-265,55
71,281
-40,217
227,252
182,399
20,455
-63,305
-102,206
-119,86
-14,234
69,164
-4,410
-81,300
-29,278
-148,348
182,210
7,316
61,277
302,525
114,299
107,300
166,300
-272,94
-144,22
142,326
242,366
168,334
-9,112
220,320
239,361
-163,251
193,444
38,1
-92,291
-173,99
410,532
369,596
330,311
157,400
-15,340
421,291
57,339
275,283
248,140
322,324
175,0
169,101
44,-26
-63,214
296,134
73,246
-125,106
230,-102
289,-75
179,39
20,377
269,-280
217,371
226,4
9,235
531,182
299,458
198,109
-134,114
-197,548
-133,124
38,174
258,173
66,209
539,76
229,18
372,204
78,-112
445,117
634,55
31,259
83,-3
-25,126
445,-159
66,244
572,283
350,254
313,210
210,57
23,-61
277,57
279,-236
129,117
309,-173
393,-163
471,-179
651,51
285,-73
446,-225
400,300
496,268
27,-153
53,-350
334,-177
170,-87
454,109
382,66
10,-118
631,273
521,71
601,-101
144,114
73,-84
-80,-549
611,14
546,-98
318,165
298,-195
691,45
332,-240
396,-2
127,76
167,-410
403,-81
545,-65
540,-65
329,1
281,-150
167,-38
201,-83
-64,-129
67,-153
352,-295
375,-55
588,147
208,-60
310,16
18,-224
555,-165
711,130
680,-45
69,-608
490,-289
276,-132
126,-175
500,-133
-14,-316
334,-429
-26,-272
287,14
128,-178
249,-211
456,-116
83,-89
166,-348
137,-176
39,-735
14,-229
51,-438
204,-78
540,-78
213,-325
239,-288
247,-179
-26,-519
379,-248
111,-420
274,-145
293,-418
422,-132
12,-532
167,-244
38,-634
369,68
327,-153
153,-49
353,-58
-107,-13
67,-431
144,-435
127,-202
218,-232
151,-367
429,-97
152,-217
-157,-237
-12,-361
331,-294
312,-210
80,-367
-70,-470
-9,-120
4,-405
46,-290
-80,-454
-53,-181
-17,-297
-88,-272
-103,-401
62,-57
42,-616
-52,-142
-127,-380
178,-242
156,-409
9,-79
340,-247
-87,-396
-129,-459
-218,-339
-147,-369
86,-416
31,-243
-146,-454
50,-325
-59,-139
-118,-349
-147,-492
13,-275
-117,-258
190,-154
275,-297
-353,-526
91,-296
86,-145
26,-298
-278,-499
-66,-236
-43,-129
49,-351
31,-402
-48,-240
22,-273
-30,-356
-269,-222
-177,-381
-211,-262
-301,-394
-30,-303
-17,-378
-256,-257
-58,-225
-87,-619
-369,-357
-214,-346
-214,-105
-278,-178
-218,-431
-72,-553
-254,-291
-166,-360
-152,-218
-344,-436
-199,-199
-392,-207
-242,-216
-410,-401
-189,-122
-139,-229
-222,-233
-433,-527
-253,-247
-467,-388
-426,-336
-223,-268
-348,-353
-239,-146
-280,-352
-501,-316
-224,-267
-274,-308
-231,-307
-262,-238
-411,-466
-433,-223
-29,-216
-387,-349
-347,-236
-292,-380
-380,-192
-180,-338
-254,-183
-228,-175
-416,-251
-149,-254
-270,-201
-243,-332
-219,-219
-386,-280
-118,-251
-154,-204
-244,-276
-277,-332
-264,-267
-304,-216
-255,-439
-411,-288
-191,-272
-239,-41
-268,-248
-173,-279
-475,-321
-290,-189
-125,-316
-317,-222
-318,-291
-394,-336
-210,0
-315,-233
-252,-387
-265,-29
-207,-171
-408,-178
-373,-242
-385,-304
-313,-125
-116,-247
-266,-124
-235,-93
-236,-142
-205,-197
-278,-177
-55,-38
-158,-183
-185,-43
-147,-67
-312,-216
-212,-6
-232,-66
-229,-274
-327,-132
-152,40
-360,-180
-241,-215
-20,63
-501,-248
-227,128
-269,-101
-194,-226
-99,-39
-138,-125
-207,-313
-219,-163
-303,71
-412,-178
7,-49
-308,-251
-239,-12
-378,-216
-222,-211
-197,10
-382,-186
-428,-110
-43,-10
-194,-5
-288,-14
-462,-320
-213,-95
-441,-103
-151,-52
-246,-62
-238,-183
-593,-161
-399,113
-368,-59
-230,16
-223,-155
-241,54
-125,9
-292,-70
-276,77
-257,-131
-302,-92
-359,199
-268,-80
-409,124
-312,3
-295,-39
-89,-10
-395,247
-286,-47
-148,-24
-93,-12
-438,-71
-252,-46
-322,104
18,459
-204,76
-213,160
-305,109
-282,-11
-128,-12
13,142
-123,52
-154,-61
-263,172
-229,-78
-206,309
-73,83
27,323
-152,-67
-355,-91
-250,74
22,224
-204,-139
-234,87
-171,-94
-2,6
-84,-58
-15,266
-72,13
215,18
-44,133
4,158
-256,20
-163,-70
10,-43
-61,163
154,2
-94,247
-182,218
-63,25
-409,215
-43,340
-64,-142
-94,485
-48,-183
-28,15
-469,-113
-126,397
-360,48
-80,166
-111,272
-322,-36
-438,81
-112,117
-465,203
-112,208
-54,90
11,378
50,260
-477,-25
-211,347
-215,-71
44,252
-80,343
-37,216
-236,3
-60,320
82,219
-353,21
7,217
-269,101
-125,221
-199,69
-507,94
-287,149
-299,240
-211,108
-372,295
-333,180
-74,203
-389,151
-280,229
-294,124
73,348
-279,331
-476,-56
-209,130
-397,387
-143,173
-320,417
-305,177
-151,263
-326,255
-264,202
-192,254
-324,159
42,229
-240,396
5,230
-213,60
-249,348
-41,95
119,257
-272,219
18,348
-212,232
-281,165
-46,45
-94,288
-84,275
-342,189
-34,-78
72,224
-167,155
21,386
-228,67
-174,378
-44,291
144,239
-86,142
195,468
-11,225
-272,358
36,-39
-339,252
426,-18
182,382
-158,133
-175,51
-270,108
-86,31
-145,260
-101,220
-257,182
-316,186
-157,97
-207,182
-49,349
47,227
-39,208
76,-84
-352,253
-53,-85
-14,162
-219,83
89,435
283,286
133,174
36,254
-75,313
253,146
-10,32
240,367
-78,140
25,85
84,77
-13,205
-226,83
-98,274
168,281
385,219
-196,70
-160,-68
87,-67
34,28
56,319
36,465
165,78
168,83
102,7
202,284
63,203
-25,39
55,256
254,184
279,102
126,179
301,55
135,209
-120,59
157,161
97,2
204,223
127,162
162,147
204,236
26,6
155,204
293,66
67,60
-104,71
247,288
126,133
-13,173
133,60
124,196
-19,104
269,337
160,78
123,184
