X,Y
-93,95
-100,82
-106,87
-99,94
-141,97
-134,81
-93,112
-117,99
-117,109
-148,111
-139,109
-120,58
-126,112
-125,62
-101,89
-96,61
-92,104
-84,121
-140,57
-130,70
-132,84
-97,93
-94,96
-96,88
-87,133
-126,75
-53,130
-124,98
-123,106
-122,120
-131,85
-94,155
-102,95
-96,83
-114,78
-102,68
-59,139
-114,82
-109,81
-95,105
-92,126
-88,83
-127,76
-93,118
-106,44
-104,121
-52,65
-57,93
-41,136
-107,84
-132,113
-40,54
-71,131
-55,96
-109,114
-110,64
-47,50
-52,179
-25,-15
-83,121
-214,54
-73,127
-71,70
-94,107
-66,73
-44,142
-78,139
-65,-27
-80,36
-90,152
-78,64
-52,48
-42,65
-99,163
-61,58
-63,71
-62,231
-43,152
-74,87
55,179
-75,184
-52,159
-52,119
-111,91
-86,213
-7,136
-31,108
-17,127
-29,255
52,313
-12,143
-39,148
-50,264
-177,135
-103,286
-42,149
-89,371
-133,170
6,236
-114,184
-20,169
-126,349
-125,127
17,326
-52,135
-188,206
24,245
51,290
-18,220
-269,302
17,201
-70,260
74,274
-114,230
-125,130
-71,233
-85,107
-25,225
-134,60
-58,114
-90,300
-7,92
-8,312
48,89
-178,277
-98,99
179,188
-17,181
68,223
106,165
-59,286
-38,80
143,185
-62,151
-22,135
94,322
-49,124
-69,174
107,272
-86,98
199,279
-88,110
-29,188
144,158
74,177
-191,367
-45,-149
299,221
-4,126
148,233
-134,22
-78,288
-94,151
96,169
-16,162
-32,151
102,209
-18,-2
-109,326
423,186
81,244
-277,309
116,188
287,188
42,206
151,156
215,385
87,220
49,228
3,177
47,216
101,291
-161,-114
128,183
111,196
73,131
44,98
127,341
107,192
-4,21
282,407
343,214
105,27
174,43
194,118
-12,61
146,6
181,68
253,298
183,31
259,185
153,172
235,55
393,145
73,124
233,73
367,-48
76,177
-32,120
297,60
155,82
184,128
373,52
144,238
251,-54
224,148
102,-144
229,314
181,179
136,-152
277,73
28,212
-45,-101
263,177
273,5
4,-74
327,106
154,25
430,-77
257,45
0,96
419,35
81,142
486,-27
197,238
-27,-83
569,77
110,58
379,14
446,-47
240,-115
364,-303
481,125
242,-180
79,9
415,-108
339,-134
173,-78
427,-86
257,10
385,-189
229,-104
449,-269
293,-54
210,-161
276,-252
349,-121
415,-69
358,-237
385,-21
534,-162
390,-194
414,-246
685,-139
461,-133
680,-52
245,-91
160,-286
415,-425
281,-259
332,-307
431,-325
299,-228
325,-262
514,-271
237,-117
483,-327
418,-164
544,80
291,-314
277,92
529,-299
156,-153
471,-318
267,-387
21,-222
465,-301
237,-273
138,-400
176,-322
607,33
561,-235
87,-333
517,-84
496,-188
238,-208
383,-218
432,-174
344,-350
168,-197
461,-287
165,-165
250,-230
301,-556
266,-288
195,-280
67,-288
205,-482
167,-209
330,-332
91,-318
146,-479
-215,-439
246,-369
28,-299
167,-335
-104,-710
176,-447
217,-307
177,-188
95,-227
9,-524
252,-372
93,-247
-28,-218
216,-358
5,-299
-12,-292
55,-267
-133,-525
45,-307
13,-353
-112,-400
207,-307
25,-380
-338,-556
-138,-385
191,-415
73,-270
100,-259
34,-419
-166,-401
-22,-496
52,-518
3,-393
150,-519
-97,-336
-120,-382
-98,-393
38,-390
-51,-381
-9,-387
-124,-434
-152,-399
-65,-508
-220,-348
8,-430
-122,-412
33,-306
-94,-614
38,-387
-168,-520
160,-238
79,-464
-35,-328
10,-280
-79,-237
-117,-404
-182,-315
-270,-569
-91,-446
-153,-434
-74,-233
-3,-284
5,-289
-15,-155
-80,-360
-260,-246
-144,-578
-112,-139
-272,-521
-369,-310
-216,-481
-219,-244
-209,-464
-335,-338
-324,-452
-133,-338
-165,-331
-393,-479
-274,-540
-260,-299
-66,-323
-241,-396
-194,-394
-477,-210
86,-294
-171,-289
-83,-270
-121,-458
-183,-365
-97,-155
-152,-374
-265,-374
-254,-455
-294,-369
-185,-288
-213,-183
-223,-251
-152,-202
-383,-318
-220,-309
-355,-429
-153,-343
-190,-175
-357,-294
-303,-189
-448,-313
-12,-241
-136,-172
-329,-5
-280,-370
-56,-256
-207,-65
-143,-307
-731,-366
-211,-257
-288,-187
-76,17
-168,-50
-420,-257
24,-275
-318,-254
-446,-278
-408,-262
-203,-203
-213,-183
-457,-46
-306,-220
-265,-245
-331,-174
-227,-411
-254,-275
-198,-229
-480,-233
-407,-119
-161,87
-324,-207
-263,-107
-458,-188
-59,-53
-380,49
-150,-164
-283,-252
-393,-183
-425,-50
-214,-62
-479,-242
-69,-94
-329,-197
-348,-21
-250,-106
-197,-223
-563,-192
-478,-157
-166,-169
-582,-230
-192,-57
39,99
-151,-68
-490,-54
-285,-31
-325,178
-114,-114
-605,31
-349,-118
-480,-131
-75,74
-381,-82
-250,54
-27,134
-158,58
-355,-81
-140,-89
-307,125
-99,317
-120,-22
-320,31
-172,39
-149,68
-158,85
-419,120
-305,-63
-354,16
-287,26
-280,137
-57,186
-399,177
-281,131
-296,-28
-297,221
-323,51
-240,102
-295,108
-340,191
-358,246
-284,92
-239,-151
77,413
-130,-52
-148,461
-652,-66
-106,189
-12,243
34,388
-120,2
31,342
-194,225
-460,193
-269,-38
-290,328
-232,236
-149,49
-94,107
142,413
-339,239
27,77
-145,410
47,11
-33,195
-166,199
-308,271
-119,319
92,241
-41,252
4,254
-17,42
-179,143
-132,214
-30,310
-235,208
-222,29
-94,264
-234,43
-6,318
-93,401
-2,152
-66,291
105,203
152,340
114,421
90,211
-8,179
103,368
-176,301
27,217
-91,47
-269,146
-266,327
-132,179
9,276
150,441
4,313
-207,337
-17,194
0,432
95,425
-49,182
-136,403
27,305
110,443
-314,144
-20,184
-110,249
95,300
6,321
69,262
-37,310
63,193
25,190
146,308
153,174
79,325
-66,245
97,234
-56,236
96,228
27,93
46,210
42,112
-60,103
101,334
98,112
-4,64
57,204
-24,151
-10,238
208,49
45,209
136,125
15,238
-4,90
66,164
52,202
90,95
143,225
-22,204
28,73
113,212
24,94
39,119
107,172
67,108
-7,188
106,119
141,175
45,206
81,47
131,157
61,166
26,124
86,216
116,164
112,224
126,52
140,190
124,133
74,220
122,149
108,129
60,239
104,124
32,223
113,142
106,183
104,163
46,174
152,101
15,147
95,169
103,104
67,118
99,97
125,126
157,168
167,57
138,114
85,67
74,131
116,118
104,93
119,72
70,108
114,155
147,71
123,95
73,114
117,114
112,64
140,103
113,91
158,102
66,94
149,97
143,101
168,66
96,59
132,82
123,89
107,84
93,126
140,85
134,60
113,113
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
