X,Y
179,172
215,235
185,163
256,236
217,257
215,218
192,236
261,238
244,220
251,292
240,236
250,287
263,254
172,203
265,273
221,226
225,221
262,242
240,244
259,317
234,198
205,291
259,262
305,222
231,289
244,339
290,307
256,222
265,290
297,165
266,303
280,279
290,341
291,236
284,282
322,366
330,189
308,271
285,203
313,217
160,191
361,309
338,393
150,276
236,312
344,299
191,324
210,269
311,319
383,293
301,156
375,231
187,349
462,329
-148,183
33,195
73,287
47,-37
-119,53
94,336
152,247
280,114
287,226
399,409
16,-126
190,237
289,320
445,393
87,161
419,419
332,461
141,146
317,91
210,635
247,160
198,140
-189,245
124,669
245,358
369,392
168,242
515,92
-83,188
54,285
281,239
-80,159
71,500
25,143
335,392
-157,31
133,252
-279,-145
111,248
-199,43
-201,192
-54,166
-142,417
-149,140
20,157
28,438
-160,428
-92,298
411,491
126,162
-367,245
8,127
253,576
-22,352
-192,161
-28,333
-25,220
-175,281
-260,279
-7,137
-115,376
-286,133
-399,205
47,888
-115,398
127,647
-60,401
-95,480
-68,413
-155,490
14,142
-124,737
-894,44
327,614
239,415
-86,299
433,669
-374,78
-109,226
-317,304
416,471
-38,143
-181,387
-318,79
-197,370
-196,279
-58,259
-405,12
-367,-65
-633,566
13,-112
-684,141
-581,51
-391,476
-132,384
-354,316
-467,132
-427,65
-248,82
-154,287
-517,-106
-426,2
172,-85
-37,196
-179,440
-21,153
-187,117
-229,538
-497,-61
-420,208
-4,213
-466,329
-529,13
12,124
-886,59
-477,-146
-273,44
-467,188
-346,-67
-406,-297
-254,32
-715,-108
-588,280
-522,-137
-334,281
-279,151
-337,211
-384,-10
-402,-81
-158,35
-272,293
-532,-32
-350,-32
-470,233
-602,-163
-514,-207
-160,-150
-382,20
-417,41
-167,31
-389,-121
-402,-130
-97,-83
-134,384
-606,-280
-682,-245
-344,87
-221,-154
-447,-23
-126,-183
-107,322
-317,-153
-140,183
-72,5
-331,23
-77,311
-120,48
-323,-159
-414,9
-605,-329
-275,-109
-158,41
-238,-157
-100,17
-248,-106
-517,-280
-366,-199
-437,-174
-316,-221
-498,-290
-433,-173
87,16
-190,89
-350,-354
-369,-212
-91,-188
-283,-227
-73,3
-105,-189
-533,-430
-225,-28
-483,-344
-389,-130
-296,-247
-587,-172
-175,-333
-452,-176
