X,Y
2,16
11,21
4,26
6,18
-2,9
-4,3
-17,-3
-5,0
-5,2
-6,3
-7,2
-7,4
-10,3
-11,1
-14,-3
-14,6
-10,-5
-6,2
-11,-3
-6,4
-4,7
-6,7
-10,5
-12,1
-17,1
-15,2
-12,1
7,33
-23,-14
-22,-5
-9,17
-30,-5
-32,-8
-23,1
-30,-3
-23,-1
-28,2
-34,-2
-32,-2
-28,-1
-26,-1
-23,6
-27,10
-24,18
-31,23
-43,17
-46,29
-44,23
-46,16
-64,23
-86,15
-91,20
-93,16
-85,6
-77,-7
-69,-10
-76,-15
-78,-9
-97,-3
-106,7
-117,10
-125,17
-140,14
-112,13
-105,17
-110,12
-83,7
-71,4
-88,5
-93,-3
-97,7
-57,-16
-77,15
-93,-16
-108,26
-84,8
-91,19
-81,-23
-110,16
-101,20
-106,2
-113,46
-107,29
-94,42
-87,6
-90,22
-95,-5
-123,41
-116,30
-130,-5
-112,39
-75,12
-66,8
-96,14
-108,24
-76,20
-51,37
-45,15
-81,16
-100,52
-37,15
-53,55
-54,41
-148,81
-84,59
-94,69
-127,90
-120,71
-110,35
-149,69
-103,38
-186,35
-122,28
-118,75
-175,49
-134,58
-145,83
-128,56
-179,75
-126,98
-181,46
-140,43
-80,104
-128,56
-31,39
-173,135
-254,50
-106,124
-54,-23
-120,135
-188,90
-183,100
-69,41
-100,75
-192,110
-122,87
-112,110
-80,106
-178,27
-79,165
-67,57
-131,106
-121,104
-98,119
-103,115
-103,65
-143,82
-83,104
-114,93
-150,123
-76,44
-39,129
-85,53
-23,122
-115,131
-88,64
26,107
-122,108
-188,126
-50,115
-53,107
-21,125
-75,-26
-54,224
-15,162
-77,107
-1,156
-116,81
-169,121
86,157
-155,125
-20,14
104,147
-112,167
-199,145
39,91
-201,111
48,6
-115,124
78,73
-21,104
68,101
33,113
-53,133
107,146
-44,188
-55,131
10,160
-80,121
-4,29
48,186
17,161
26,135
-37,96
-61,119
9,73
145,132
-37,110
1,152
65,-7
-52,103
1,90
-107,76
130,100
145,-80
4,112
-23,164
164,121
38,60
9,110
107,-6
51,157
190,84
-34,165
139,42
80,41
87,207
-27,229
24,163
210,202
145,251
-75,330
71,114
107,264
-36,429
39,142
109,324
125,291
98,98
121,385
47,464
80,133
273,215
5,183
50,323
65,307
-34,105
-10,337
56,242
48,182
73,192
138,398
49,328
-152,403
137,195
116,203
-22,421
-19,357
36,296
-322,156
-70,404
54,172
21,211
-25,146
212,238
-137,320
-72,158
80,10
118,318
-50,162
34,358
-242,54
-121,258
-5,135
244,252
153,380
104,220
-95,85
-72,177
166,136
-218,-73
-72,137
18,300
-203,121
8,86
362,313
286,330
-37,268
-114,122
-61,-18
-80,284
-119,64
-79,296
-277,261
-136,2
363,363
572,554
-43,30
111,-141
-247,-39
-147,39
316,12
324,81
269,458
-61,-165
-23,-123
-208,11
506,422
-306,115
46,132
310,445
-34,57
-107,102
85,119
389,242
257,249
294,162
183,119
331,284
101,174
254,155
137,402
483,101
133,67
291,182
703,210
729,-68
371,150
39,164
577,155
-97,324
32,-111
438,28
-251,-57
527,296
490,-130
453,-163
195,341
252,21
326,93
628,213
152,-33
414,344
-85,-26
370,19
235,261
187,128
288,-18
1,-75
360,-78
-46,278
444,87
646,33
202,-58
219,275
393,265
-17,-23
135,96
302,50
-8,-141
130,-149
712,116
389,67
150,-365
578,206
343,-73
40,-77
222,102
78,-36
227,-234
304,119
380,-5
246,-126
-271,-122
144,-94
-434,-21
164,-53
110,-203
317,-18
164,-153
309,-88
45,-257
100,146
359,-100
-236,-92
217,-268
268,-205
398,-53
662,-317
-14,-249
33,-65
544,-51
266,-67
17,60
620,-167
322,-134
7,-273
258,46
-85,-272
43,-121
183,68
275,-520
399,201
284,-424
342,-215
210,-18
554,-50
267,-240
110,-299
313,-162
463,-145
317,54
326,-124
256,-200
227,-11
214,-24
497,-237
222,-140
446,-83
556,-48
408,-71
283,-104
312,-27
24,-168
94,-154
435,-173
-88,-76
-314,-277
463,96
72,-71
337,-29
603,95
441,-72
73,-341
447,-341
425,-275
19,-245
279,-103
411,86
417,-15
348,-2
396,22
335,-330
122,-99
224,-350
361,-110
488,-343
181,-112
189,-252
19,-202
328,-54
281,-256
388,-205
353,-144
60,-170
33,-106
211,-437
108,-188
84,-170
37,-12
23,-515
-66,-170
-14,-62
503,-130
-15,-186
51,-348
163,5
428,-205
193,-152
-290,-329
25,-237
-134,-368
-152,-437
221,-113
188,-221
282,-291
315,-179
-11,-341
-80,-286
-153,-262
303,-293
334,-140
-64,-160
328,-132
308,-138
-180,-394
-63,-211
-271,-606
95,-221
129,-93
354,-309
313,-163
33,-188
-139,-512
-127,-160
-56,-229
415,-108
311,-267
245,-232
55,-356
-28,-371
-174,-218
-46,-405
-69,-138
-260,-363
-43,-29
-92,-373
96,-137
-354,-419
203,-263
-54,-426
119,-169
-186,-196
162,-187
281,-47
241,-269
282,-238
388,-39
-289,-314
167,-285
20,-254
33,-537
-356,-298
37,-221
37,-141
-235,-361
281,-121
213,-263
90,-102
334,-193
11,-83
266,-350
143,-47
-224,-107
-113,-257
-135,-148
62,-234
-105,-142
-1,-414
-68,-205
277,-147
-94,-258
-129,-106
42,-277
52,-152
-222,-403
-152,-206
32,-295
37,-100
-74,-379
-57,-145
-147,-244
-109,-358
-314,-201
-110,-278
-6,-123
-292,-347
-20,-504
-612,-347
155,-126
-351,-312
-315,-290
-376,-123
-136,-155
-251,-244
-264,-81
-90,-297
12,-170
-161,-261
143,-200
-172,-174
-332,-393
-272,-217
-77,-174
-482,-451
63,-254
-168,-286
-121,-163
-263,-278
-209,-248
-159,-219
-279,-165
-77,-315
-236,-245
-448,-229
78,-153
-97,-75
-80,-149
-195,-281
-409,-240
-93,-368
-344,9
-282,-208
-241,-346
-64,-199
-277,-390
-324,-240
-121,-111
-46,-203
-241,-173
-294,-284
-221,-105
-103,-292
-214,-155
-129,-373
-334,-248
-269,-315
-178,-187
-212,-211
-74,-188
-343,-267
-217,-351
-308,-242
-280,-200
-191,-178
-117,-304
-353,-242
-109,-348
-16,-2
-132,-208
-253,-174
-286,-381
-181,-108
-319,-161
-364,-386
-452,-194
-261,-315
-109,-130
-300,-160
-20,-233
-38,-153
-115,-124
-157,-96
-231,-467
-347,-254
-259,-325
-65,45
-312,-199
-323,-272
-60,-98
-224,-198
-170,-226
-423,-183
-131,-206
-189,-162
-275,-267
-124,-98
-342,-210
-322,-176
-150,-292
-394,-125
-336,-199
-337,-257
-242,-166
-81,23
-96,-102
-390,-102
-336,-361
-132,-91
-47,-68
-277,-121
-286,-241
-57,-153
-421,-191
-243,-109
-226,-193
-285,-228
-178,-245
-192,0
-238,-153
-477,45
-551,-28
-487,-87
-191,158
-115,-26
-133,39
-208,-157
-328,-127
-182,7
-457,-271
-603,-155
-221,-70
-270,-38
-70,33
-257,-54
136,-126
26,314
35,61
-290,-265
-451,-32
-445,-341
-218,-88
-298,-218
-43,128
-177,-131
-752,-15
-62,-107
5,-16
-611,-263
-256,-53
134,244
137,-77
-424,214
-139,-127
-325,-134
-139,37
-78,-151
-231,61
-241,134
-150,164
-86,22
-39,93
-72,-146
-28,-158
-297,259
-177,130
-381,7
-294,144
-456,89
34,219
-183,198
-393,-149
51,140
-317,-251
-149,259
106,26
-352,174
-169,-41
-788,-180
-221,-107
-319,275
-85,-73
-571,42
-367,237
-403,17
-68,-30
-370,-29
-533,-123
-468,96
-238,-275
-163,-10
-407,40
-80,45
-194,-43
41,178
-256,-46
-633,54
-127,104
-399,100
32,-12
-104,-88
-181,50
-162,86
-297,35
300,-3
-412,201
166,315
-45,91
138,147
-185,350
-113,29
5,101
-399,75
-217,-29
-402,332
-391,221
-218,-49
-229,-67
-258,56
-445,201
-14,132
-365,-164
-240,254
-265,158
-273,77
-213,39
189,67
457,310
-224,-189
78,148
-187,-105
-115,205
81,365
-180,181
-141,231
7,7
-58,271
40,269
213,194
-315,159
-7,356
-197,-9
124,215
333,148
-674,205
-377,366
104,263
-236,426
-117,239
-180,169
-490,27
390,191
419,372
-343,-228
-594,202
-45,247
102,35
-146,287
-448,234
-360,84
207,131
24,50
360,448
-107,84
11,-15
-297,18
-89,161
193,472
-729,181
274,197
-96,70
-322,202
92,301
-457,69
-246,207
162,26
13,163
-172,195
105,340
-294,-186
16,117
-121,93
667,155
-157,24
-81,315
-1,-140
-72,109
-331,201
57,330
155,65
-146,429
112,320
-271,-17
-49,281
169,43
170,214
-7,205
148,205
-225,-50
122,263
-168,8
51,403
77,167
29,178
-354,64
26,231
-165,322
-9,-22
-322,207
331,266
-55,272
-4,270
399,332
185,293
-46,337
-505,262
64,162
109,295
-197,135
-219,142
-27,260
443,3
-83,129
248,187
-120,-84
-256,321
67,-53
60,308
253,270
240,155
169,97
281,363
-303,115
519,114
-291,155
415,365
161,301
497,30
53,218
164,383
210,262
181,146
50,301
5,288
134,293
299,390
42,401
198,396
167,157
204,162
134,144
343,151
415,68
167,-13
240,133
140,-66
254,156
231,91
199,205
457,39
334,198
129,101
285,334
206,121
83,289
318,218
158,197
269,233
280,124
275,236
146,75
111,262
269,3
239,188
226,118
167,59
245,153
223,-87
293,209
336,218
280,56
215,72
336,200
389,175
288,141
168,205
298,141
309,105
222,144
274,152
213,146
295,112
339,204
310,149
197,159
263,132
255,209
206,51
205,237
258,59
207,121
288,151
226,124
190,138
247,116
176,117
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
