X,Y
-97,-16
-104,2
-132,-18
-101,-1
-104,-14
-106,8
-132,-3
-97,-13
-89,-16
-144,1
-142,-25
-92,3
-127,-1
-156,-6
-131,-24
-128,22
-142,-17
-128,-7
-135,-13
-135,-14
-139,-18
-137,13
-149,-16
-127,-27
-141,-17
-139,38
-126,-30
-142,-8
-142,-6
-116,-32
-133,2
-150,10
-129,-33
-87,-2
-138,-6
-143,-34
-157,4
-122,-47
-117,9
-132,-21
-85,-14
-141,21
-144,-17
-133,-9
-134,-6
-156,-41
-161,25
-121,-17
-113,-37
-124,44
-137,4
-72,-24
-149,27
-99,20
-90,5
-78,-17
-91,-9
-108,-21
-102,-42
-56,46
-99,-47
-81,-34
-46,0
-94,-35
-123,30
-57,-2
-96,-62
-98,25
-78,-18
-116,6
-69,-19
-6,-28
-82,1
-67,-10
-28,1
-29,26
-26,-139
-154,20
-33,0
-71,-67
-85,-32
-53,-65
-56,-72
-37,-36
-24,-28
-51,-36
-59,-52
-30,-69
27,-53
-94,-84
-14,67
47,-88
-45,-105
-172,-77
-99,55
-51,-129
-39,-87
-95,-27
-1,-92
-19,-9
-24,-51
-86,-82
-10,-164
-69,-52
2,-71
-28,-194
-103,37
-71,-40
50,-163
-50,-81
18,-184
-50,-13
37,-84
-90,-140
-81,-112
-30,-5
-9,-224
-132,-102
-78,-177
-49,-17
-120,-177
-123,-70
-30,-49
-81,-208
-120,-15
-70,-105
-79,-141
-55,-49
-25,-178
-104,-94
-149,-130
-56,-131
-115,-142
-25,-69
-167,-174
-60,-92
15,-92
-128,-11
-134,-193
-171,-86
-131,-147
-58,-98
-58,-224
-160,-45
-152,-138
-117,-68
-3,-235
-67,-58
-85,-75
29,-146
-77,-76
-87,-184
-126,-85
-184,-116
-72,-65
-40,-76
-34,-99
-9,-142
-120,-133
-86,-120
-66,-64
-75,-205
-51,-47
-37,-43
-120,-123
66,-111
-181,-52
88,-69
33,-67
-9,-90
-130,-168
123,-128
-66,-35
-16,-183
-4,-99
-9,-142
-7,-25
-85,-167
-85,-62
76,-100
-44,-65
-36,-197
-16,-180
-35,7
-50,-229
-90,-86
29,-128
-71,-197
-22,-31
-34,-166
-43,-83
63,-65
-63,-196
-68,-118
-87,-68
53,-94
113,4
-10,-111
115,-92
3,-137
34,-103
-97,-151
30,-100
68,-107
-95,-79
94,-102
-25,-143
9,-119
161,-94
-82,-168
155,-119
16,-154
109,55
159,-152
66,14
143,-134
25,-60
24,-127
102,-54
70,-103
-12,-51
57,-123
160,-86
34,-28
178,-44
25,-77
62,-125
43,-42
59,-74
166,-154
3,28
-62,-247
36,-26
4,-89
-55,-12
-32,-107
29,-35
68,-180
38,-44
47,11
-31,-30
