X,Y
90,17
77,29
61,20
51,14
44,18
50,18
40,21
58,23
70,40
85,16
80,19
72,22
78,6
93,15
65,20
63,22
60,14
72,18
93,17
112,16
132,33
157,36
120,27
151,32
139,61
97,27
139,49
173,28
159,74
158,53
188,39
197,47
194,11
189,33
155,51
203,25
168,16
155,27
159,41
174,16
207,4
215,54
238,38
200,44
233,18
202,0
178,57
210,61
214,-37
119,45
273,-8
216,43
197,63
229,-43
251,117
188,-44
199,15
205,37
205,55
238,-36
249,40
228,48
232,6
221,35
222,-69
168,28
226,98
226,-82
183,-20
105,-41
200,100
267,33
280,47
216,51
258,-32
230,33
202,71
151,2
247,-18
167,43
189,117
142,-82
196,-13
335,67
203,47
225,54
284,-127
293,113
297,26
274,18
356,26
304,-49
269,95
192,-102
367,-2
255,-40
365,105
363,29
341,65
383,-55
280,-19
355,194
428,-2
357,-36
303,56
368,11
422,122
307,-85
316,-217
395,319
258,-116
457,-1
420,38
497,125
400,-137
428,23
346,51
384,64
358,68
345,-10
446,230
562,42
-2,-73
322,30
368,144
567,138
588,150
166,-41
382,60
249,139
690,-3
195,234
553,46
124,23
305,214
468,96
549,286
608,175
-157,-292
287,244
315,-52
207,96
185,-98
608,85
310,-26
23,147
285,161
398,127
-15,-108
351,106
53,92
128,148
392,133
-150,93
-131,-235
418,306
-111,-235
4,253
-18,-72
185,-3
-163,148
82,-195
76,-12
-30,60
5,-184
146,146
305,224
-201,61
-254,-340
-379,-218
-395,63
-194,-366
-575,-41
-86,-70
-139,41
-347,130
-143,18
-151,-109
-182,154
-117,-28
-158,302
-653,-396
-228,63
-453,-197
-435,73
-395,-87
-355,21
-254,5
-414,31
-395,38
-556,-325
-547,-61
-538,-129
-394,-43
-663,-274
-296,52
-412,-82
-565,-167
-640,-96
-279,-53
-376,-92
-474,-109
-732,-55
-658,-149
-324,-36
-389,101
-374,-48
-478,-38
-626,-135
-524,-143
-527,-131
-475,-114
-405,-129
-371,104
-503,-12
-393,-84
-381,-35
-395,-163
-368,-52
-590,-76
-441,7
-427,-166
-370,-40
-359,24
-369,-21
-405,-210
-378,82
-354,-113
-232,43
-338,-85
-399,50
-227,-59
-274,-27
-257,-47
-338,-60
-214,-10
-303,59
-237,-44
-346,-13
-273,1
-278,-32
-227,17
-243,-7
-273,45
-249,-56
-322,27
-378,-13
-317,11
-317,-9
-246,-81
-269,12
-219,12
-253,23
-252,-33
-297,58
-266,26
-220,-21
-223,46
-259,7
-231,-1
-226,36
-286,32
-254,4
-264,-21
-241,32
-260,44
-264,-4
-251,0
-235,20
-297,12
-270,19
-252,23
-270,4
-255,13
-255,11
-239,6
-232,13
-228,9
-232,15
-226,21
-235,16
-226,13
-225,10
-229,-4
-212,-16
-158,-46
-41,-37
-3,-2
-13,-2
-8,-1
-17,4
-35,32
-60,74
-77,116
-80,130
-107,157
-115,181
-118,192
-122,191
-127,192
-120,203
-112,202
-114,185
-109,181
-104,167
-96,159
-102,166
-107,168
-119,150
-118,149
-124,158
-99,107
-99,124
-93,140
-103,129
-105,146
-100,172
-88,156
-84,160
-73,125
-72,145
-84,207
-52,116
-46,178
-42,164
-50,156
-57,213
-22,126
-15,196
-44,122
-28,247
-27,161
-3,187
8,214
8,242
-42,204
-47,248
-18,239
-13,210
-9,228
-12,250
-25,248
16,196
10,209
51,246
50,304
33,275
22,254
36,296
39,181
32,290
40,271
81,325
41,268
38,266
64,406
-12,199
91,335
14,288
70,325
37,305
11,290
114,309
30,337
45,302
-46,315
67,344
-26,287
80,319
87,353
-7,217
79,322
-97,319
79,300
59,218
4,251
52,280
64,310
28,253
-20,280
17,327
68,191
53,411
17,231
2,324
29,291
28,259
3,213
119,419
-112,128
-13,370
-97,158
-42,340
-102,299
28,146
-21,363
46,306
0,134
28,369
-35,245
45,174
99,395
58,293
13,288
21,124
93,259
278,386
-142,178
-67,132
63,178
-7,377
4,92
-90,200
-231,274
319,222
133,329
-63,126
68,364
-11,-50
132,244
53,178
36,-13
-66,114
124,-65
64,197
167,31
73,194
-32,-282
-125,84
-180,-13
-48,24
141,48
-141,-67
155,240
-76,-75
202,-19
-114,-9
101,-112
4,116
155,82
76,-72
313,67
114,-165
80,6
-10,-18
391,130
6,42
-70,-98
114,-20
120,-118
342,210
329,63
316,2
388,-162
25,177
280,33
107,-199
-80,-197
144,-82
138,-231
115,-76
133,-211
138,-127
161,-133
82,-13
-15,-158
10,-52
26,-27
38,-364
-156,-93
-106,-294
-17,-121
147,86
-132,-223
-48,-131
22,-139
49,-16
-6,-396
28,1
-96,-207
-43,-370
-142,-320
9,-115
-216,-159
-27,-393
85,-259
-93,-98
-96,-445
